"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","IEM1"
"FT00044",14.0146567700433,14.0242299536956,13.7880604944372,13.8681239496,13.2253867278169,14.3783931754533,13.0259242763482,13.8395190577192,13.2641972122666,13.0274637894141,14.187552544854
"FT00045",12.2211417651303,11.5972968834596,12.6007173277141,11.5394490651424,11.7190245885959,12.6618281737829,10.2944093636503,9.98566979500387,12.6923293914762,11.8387587098481,11.1467359066683
"FT00046",16.3792010017184,16.5943147727027,16.1601412930906,16.0957374218601,16.4621473328923,16.740143783363,16.6700188871548,16.6530491158679,16.7943154438475,16.3709747238678,16.5396254430572
"FT00047",16.404827648988,16.651598804155,16.5630284816691,16.5644649400681,16.6745652049475,16.5426046334363,16.4548165784472,16.8228953161988,16.5254918507572,16.7929450450834,16.4644595239471
"FT00048",20.8619556896581,20.8212313958238,20.7691527457208,20.0248268228602,20.8566749870571,21.0833345473913,21.1264973075977,20.7518017209008,21.0029813961981,20.4935465398263,20.8568920013217
"FT00049",13.7721057825294,13.2806565395907,14.2188668202656,13.3531804893683,13.487223119672,13.0874833577396,13.6066637965416,13.1865059043908,14.7029481333424,13.4779788713887,13.2929813768529
"FT00050",17.8038324409696,17.909953769275,17.8157711324703,17.0517559858247,17.5795837829655,18.1216910060551,18.0670599676714,17.7092063521273,17.9575616261274,17.4996298441698,17.8826712589607
"FT00051",16.6737398471487,16.1114566826729,16.0298930801906,15.9303267198688,15.5075484736005,16.0229337253003,16.1275190614711,15.8410657760581,15.273563482025,15.5117408685189,15.9782680362133
"FT00052",14.160659327699,14.9179401197201,14.7662888081612,14.7866183821381,14.657919305748,14.3429436008541,14.8218947413514,13.1831067474752,14.3442194714916,14.3436205033657,13.9467522700521
"FT00053",15.472257258704,15.3852764523246,15.4484537582791,15.73669285852,15.2669473605375,15.4170632599325,15.3960875520702,15.505098893768,15.5020449286017,15.5980375870971,15.4953675057388
"FT00054",22.9482699279336,22.7284270048635,22.9170129676902,22.2633863529136,22.8115669479944,22.8442463614999,22.7229711320524,22.6275094345545,23.2967188379229,22.8393581739099,22.9170956422444
"FT00055",16.5501264046565,16.6167320377624,16.3093687063648,13.445457354973,16.8910268348981,16.5660731021871,16.5617176006322,16.4670633536073,16.6709415929473,16.163204506991,16.7313110152937
"FT00056",17.5473648359798,17.5090576429019,17.2580127241778,16.3870611646197,17.0757994093271,17.6483074709417,17.8086316373336,17.3772767069126,17.960141461208,16.9161353234239,17.3312565291759
"FT00057",18.0648954868285,17.6530968373929,18.3005834407215,17.4924745447111,18.2312113874252,17.8355885088538,18.2717587839017,17.5867647675401,18.5721011132481,18.2429481889965,18.3883415184224
"FT00058",14.4852578910848,13.6503299366055,13.9163451263179,14.3617719110854,14.3762849439899,14.1856429562371,14.4013478426359,14.6388552918366,14.2768607923865,14.2573929109752,14.3461755826654
"FT00059",14.8486831006926,16.0536931938381,16.0601982032217,15.9920663268162,15.550973458848,15.9481166068068,14.8021141623634,15.8542377733145,15.0984141449894,14.2482094861994,15.8844815609693
"FT00060",12.2621992346189,12.1075073966028,11.7011634534655,10.8821166424443,12.1654240354498,11.9243630162754,11.5753993388118,12.3246974041791,12.2194587988378,11.7279177911892,12.2239586077211
"FT00061",13.2130143979889,13.5428887596027,13.1975440936616,13.2034436964357,13.7384683840272,13.2185995705492,12.3320055742956,13.3917338760579,13.182217717206,13.1699105514078,13.514238462041
"FT00062",15.0192085372875,15.0688088543335,15.007625930333,14.9984412611343,15.5895093348987,14.8926305681255,14.984408827302,15.0006254313007,15.0124285497296,15.0507062097457,14.8207394453822
"FT00063",13.137120236957,13.3467466702726,13.7016891759488,12.963071784417,13.3288620420513,13.4741377502857,13.5193526820858,13.3890377038035,13.3842234815174,13.2964399084503,13.4977632945628
"FT00064",13.3649851701688,13.0146282256418,13.4712182763317,13.4930321428388,13.2648170981205,13.1521874583724,13.3497334337108,13.3172482703027,13.4433655869278,13.3602647116647,13.4689777525529
"FT00065",18.5765796637796,18.3442373436259,18.5663485239035,17.8042609066808,18.3582733143968,18.429371304277,18.2371049797112,18.1618650249778,18.9230174722733,18.478860480511,18.5205356763241
"FT00066",15.5704245109105,15.4746047648948,15.4139239648052,14.7949643664561,15.5513187363449,15.8536819492978,15.7719320290981,15.4429435654831,15.7383840934114,15.1956844590238,15.5616825216445
"FT00067",12.7174647299479,12.9557814978704,12.97850624504,13.3971144719245,13.2189970903903,13.2325597592065,12.99015149789,13.268845176507,13.0642464119827,13.4405507470633,13.2241986314487
"FT00068",11.1938400979544,12.0073404978524,11.1796675794415,10.404069953625,11.8602150380025,10.7249885529921,9.82477783686133,10.9926872230808,11.02964237201,10.5087953965484,12.5043559137108
"FT00069",15.1641042647938,14.6888193176962,14.9800624762062,14.2356275821691,14.9704782431587,15.1389413990487,14.6021930439001,14.2971470117382,16.202208565132,14.975104367613,15.3510702681442
"FT00070",12.3068257052173,12.4162995430208,12.4169040042274,12.2318212473429,11.4120080368706,12.2425251941253,12.1978269862212,12.1503023146831,11.3654167209765,11.6799894872046,12.2038736407638
"FT00071",15.023995436721,12.1967913425939,15.0839486317403,11.7182735122694,11.9835103055462,12.2951661886681,12.1088283900865,14.3228413043803,15.2630564957584,14.8999323438653,11.9586733135335
"FT00072",12.132239835073,12.3038121672562,12.0862737546249,10.6927267400901,12.7588451885204,12.1987905856936,11.6630456737006,12.308601073942,12.1917774083946,11.5382199574238,12.5032073341453
"FT00073",24.0739609074244,24.0246011670393,24.0858656825148,23.5161046281248,24.0090209105106,24.1321811224106,24.1759884186504,24.0536446012635,24.0893796036938,23.8879012938727,24.1102339811767
"FT00074",14.0941466674167,15.4288876499752,16.7651693335101,14.4757431107439,15.7134474383013,15.4032644594691,14.1484666826824,14.2899909030879,15.9019633298559,15.1730462639036,15.1176200494119
"FT00075",16.8611754392338,17.2532440425827,16.4524093461853,16.8329452190325,17.0189354141868,17.2621322256886,17.2951122635256,16.4067954996346,16.7174696298996,16.5473916102216,17.4497730951627
"FT00076",15.7720529400551,15.6112968059265,16.2454218667705,15.5397339853253,15.736449396346,16.3414766781788,15.5328584421861,15.5259392101162,15.9110496887208,15.6091999249721,16.9624292889768
"FT00077",14.7505130691811,15.1590154849671,15.5065794770217,14.765031647421,14.3839484156932,14.8123294073417,15.3286710867503,14.602217043297,14.6482551807355,14.631325866889,15.7578523253991
"FT00078",15.0350892903521,15.098991238933,17.1152949097952,15.0540120428337,14.828419718213,15.2518232022618,14.9260507176286,14.8609475415163,14.9446220942899,15.3047301202103,15.4868256336469
"FT00079",14.3800914258945,14.2798272751569,14.0655158811696,14.4071407333644,14.696610284621,14.324860609424,14.1680752323629,14.3122953726628,14.6157105110221,14.5688169342568,14.8973126899496
"FT00081",15.64946271836,15.9171417933281,15.6492145930413,15.6416089416859,15.2684349436923,15.8634926063798,15.5463711240312,15.8936642063096,15.8144036406939,15.8197413285042,17.3070611017863
"FT00082",15.1756615847635,15.1909002435959,15.1324104934493,15.1165474306573,15.2539085885042,15.1277609652793,14.9047476810301,14.7267120615671,14.8351665910642,15.1359357514129,15.6431518316484
"FT00083",14.9181737189679,14.9072034780997,14.9309622113045,14.995539145361,14.8350665523239,14.7400675019679,14.6957118472043,14.8689513471688,14.5341512401106,14.8222783364065,15.0770936455498
"FT00084",12.8561812816248,13.224773475876,13.1157652601394,13.4222511241523,13.9713835805213,12.9667017716065,13.1764570633795,13.5720875501687,13.4737450998075,14.2468702578518,14.6668951809318
"FT00085",15.3072867402363,15.3491019950359,15.222824271826,15.053799504885,15.177066818308,15.1435982963248,15.0955445745803,15.1263489080985,15.2074437822343,15.1781292335241,15.3720943656547
"FT00086",14.4699169071307,14.5447774026309,14.3263169442331,14.3372831459426,14.4327121410158,14.1731035033767,14.2867126372628,14.3289762568735,14.3890521056881,14.4379393485342,14.6352195580086
"FT00087",14.7766415280404,14.9288642410288,14.493306285216,15.0246394124145,14.6602676444322,14.8204296762197,14.6049821007082,14.7232929222563,14.1666696728374,14.6818683369185,15.146519330049
"FT00088",13.7025222616644,13.8472611662141,13.5993958136534,13.8499576098936,14.0568401294841,13.5298322553535,13.7328387619246,13.5556617556296,13.7284784488792,13.9900124448645,14.3128150409718
"FT00089",14.4030000385812,14.47162666041,14.4425120738233,14.4847236029971,14.0310306666604,14.3260100733945,14.0912960722502,14.3132054550068,14.2566573796264,14.2896159732633,14.8246529501245
"FT00090",14.2202120476609,14.2935994265877,13.8089724167133,14.3527980631083,13.879094013411,13.8213445648513,13.8363452733772,14.2038117337899,13.5420256695465,13.936579932847,14.4836379166091
"FT00091",14.2698186056616,14.3515835624564,14.3266326895818,14.2766476589064,14.3834185206562,14.1556099028356,14.0014350018807,13.8129492818001,14.3123059759864,14.1569151850157,14.4612556779084
"FT00092",15.4418809230092,15.5414179740675,15.3968961897931,15.2619477953989,15.3624351173046,15.4769166077978,15.2398235255913,15.3443015836612,15.4459274463226,15.4762723150101,15.7221795460625
"FT00093",14.3395779531063,14.0940813790259,14.322374199779,14.2261886601026,14.0772856303337,14.0781269158196,14.0613462136338,14.1334927235155,13.9530520919131,13.8449540460432,14.6294300935331
"FT00094",15.9673785570925,15.9293333144707,15.7879106459682,15.5312816981777,15.9929003098461,15.8885926937513,15.799671161862,15.8645581496189,15.8479916384033,15.9402956615452,16.1240104056369
"FT00095",14.6574216108713,14.7655337756845,14.5230435665325,14.3761239264977,14.5925072544921,14.4369123123344,14.427367798035,14.2944585033416,14.3752440971509,14.605482925707,14.8312500891419
"FT00096",13.591950149039,13.8735808140827,14.3053031855968,14.2602939399205,13.7923931620306,13.8247254488545,13.7553105211054,13.9777244891713,13.6560561881506,13.908218655567,14.2665707951074
"FT00097",17.6579693739862,17.911170070857,17.6608481141679,17.7336791387152,18.4624115729006,17.6754407476112,17.8745116925375,17.1060893342588,17.7650625175468,17.770807908779,17.1846365520442
"FT00098",13.2950816355712,13.2903533301871,13.8906185850286,13.3226975209848,12.4104640614217,11.89914515034,12.5933689756187,12.1353736361208,13.9132325939551,12.2175848229424,12.6693033505779
"FT00099",11.9163910001651,13.7216604005113,15.6319944065592,13.8058155839995,12.2761424784068,14.1688785138898,13.9112642894488,12.4158575676434,12.8605908343792,13.5962474919149,13.1240682517359
"FT00100",14.0833949754067,14.3362023839496,14.1754241716834,13.250609874492,14.2093211539036,14.2186663832307,14.3468528332959,14.5751866392384,14.1728228555827,13.9615543483962,14.1229439977049
"FT00101",13.7604146604374,13.3670663928086,13.3886809782859,13.1877446360648,13.5406869407251,13.5535582228772,13.6103238107068,13.7875556150046,13.7082438823083,13.607371232301,13.8328135548382
"FT00102",12.2879615781121,12.4045391808904,11.4701020901959,11.2729360988925,11.9486549004604,11.4346364850616,11.546728686536,11.8596307491997,11.9387561872584,10.78614159136,11.8253002804174
"FT00103",12.3445057440238,12.5797993197293,12.3261913778485,12.6317277228528,12.657509645593,12.3118756337509,12.67622466839,12.6074096475419,12.60591379997,12.6547742852493,12.6648997731484
"FT00104",13.524458414867,13.68826370209,14.9776343309401,11.5824715941729,12.3719669926687,12.6662394242429,12.9214464324689,13.028379392508,10.7741305012757,12.2196210526896,12.520200038649
"FT00105",12.5570451513887,12.5854196097617,13.112081094601,12.508034671407,13.1257148655552,13.1280151374072,13.0286559123668,12.6661639110837,12.6142090999506,12.6741149841074,12.873002652778
"FT00106",19.7881779930917,19.7549320927488,19.8277970901999,19.1278433821717,19.753143332811,19.8622335073222,19.9150477816398,19.7672954281548,19.8286758372583,19.5700825986044,19.8623210066503
"FT00107",15.9510110152673,15.8480707259185,15.7404024286463,15.1046692969737,16.2082130146338,16.125074118138,16.1794075683852,15.4919727148344,15.9072289864878,15.8360630646581,16.325702870105
"FT00108",17.4848962101008,17.4897699591813,17.3756468532116,17.3008993209675,16.9969407100171,17.5290700831973,17.6625581416399,17.3233924046274,16.7938656666935,17.0803389039975,17.5069923275369
"FT00109",17.1819841091869,17.4725486170589,17.3474338053289,16.5421968180379,17.4417271116693,17.4746007876239,17.9349297278555,16.6980292843524,18.1342713103197,17.3625127881203,17.9274171025963
"FT00110",15.3883025251925,15.1495460338388,15.1562177287858,15.0771196472195,14.7754728735618,15.4247592187007,15.5896611214737,15.1678546205009,14.6663419466248,14.9551295127274,15.3695476191968
"FT00111",14.8541849846759,15.1420026552284,14.9373436642584,14.0670285288943,15.2191423933149,14.9223632761224,14.8382651448442,15.0824767210839,15.2860235280411,14.470425902322,15.1364890888297
"FT00112",15.7378419885537,16.2274290662437,15.6542894967829,15.6162430524908,16.3108769504692,15.4521916433965,15.8566187088693,16.1808029186575,16.1464087030079,15.3303714201165,16.1430722909078
"FT00113",12.1119723368019,12.9868569527911,12.1450247204756,11.406078890074,13.3266557233471,12.8385877210823,13.389384113386,13.2589185601633,13.6957955515443,12.7683507319964,13.0009770032453
"FT00114",14.802843066041,14.9449178737827,14.8005350203458,14.612561826939,14.4539065871477,14.8732891932798,14.9901658396251,14.727659056713,14.3535473831643,14.4105538788511,14.9285635304804
"FT00115",12.7759427883781,12.8906690411858,13.0794216732052,12.1109210651264,13.0526141719882,13.4899792291816,13.3945443222052,13.1605665855976,13.3963119622349,12.8950143192008,13.0476336516273
"FT00116",11.6198912674636,12.0428907496376,12.215152356816,11.1253733844445,12.2442970042632,11.851005508255,12.6622700194365,11.356253065428,12.8422390229385,10.0042561778463,12.332023963059
"FT00117",11.4056268052813,13.4287152251529,12.5920964261313,12.8264029957589,13.6285416941978,14.2998855538118,13.5190227940032,13.3612250920661,12.7833157639999,12.9250231550978,13.4981853854513
"FT00118",11.4179959578332,11.537438825268,10.9319425870556,8.30884704786551,9.79514105503944,11.3743108591472,10.9453697244299,11.9818260986538,11.7803481207163,11.1683702819018,11.3771844472027
"FT00119",14.241497801027,14.7934831181242,13.1329105677027,13.8216645262847,13.9994147603419,14.1181803078698,15.6847562800624,11.326374279947,15.4344221646798,15.0672071679796,13.4255362837341
"FT00120",12.5506859769103,12.3603895903756,12.3504405859912,12.5833757322833,13.6127225137649,12.3883881752869,12.4984228972082,11.7704749502563,13.1218853186572,12.8285837600255,11.23280871897
"FT00121",15.7636715112852,14.9275958251488,15.4026030847111,15.4222401305014,14.9754917931792,14.5822478701066,16.4147509314332,15.6146651004958,15.4241155192868,14.4922740570277,14.5055437021233
"FT00122",14.804998451054,14.8000059137473,14.8775002795079,13.0686503901296,13.2523199222322,13.7647752793361,14.498737293623,13.5137362982291,10.6802443705784,13.9265109725737,13.4716849614405
"FT00123",21.3006179743973,20.6750944782908,22.2587403966373,19.3777974897176,21.7016101612303,18.8736333012304,22.0724874786714,18.3517152662472,21.9133506833287,19.5274671629442,19.7297013922357
"FT00124",13.8115303699289,14.5347326896221,15.0316874450425,14.3556489175074,14.6345394247854,14.7225614538499,14.337883128505,14.5739982260168,14.0671216944928,14.35613725148,14.8784955494878
"FT00125",18.8093206351653,18.7566998923333,18.8309318895689,18.2472142237021,18.9852962258207,19.2870130106153,19.0367788185358,19.2015270049598,19.1516776087607,18.7787258296169,18.9663373679283
"FT00126",15.6090071541958,18.0213923897063,16.5805474986738,15.1927502173145,14.2139857702507,15.0818636703621,19.3779933933464,12.5856174825601,17.6541324999775,14.5110738104378,15.4204338269724
"FT00127",16.7402304735519,16.4748945698267,16.6826654573884,16.1597355823567,15.8145939321722,16.9354704709219,16.5883278201126,17.1788909701315,16.9382887190101,16.8353248654872,16.7175428642528
"FT00128",11.8302022730052,11.2158490694322,12.2808487373407,10.145898585262,12.4848289630321,11.927906326606,11.7688634968089,12.5875695542862,11.2435978354783,11.220256830243,12.3416645014034
"FT00130",13.872632617343,13.7272082001005,13.4931459906192,13.718501320516,13.6638575279805,13.7603527941091,13.8540929463831,13.829504471317,14.0582293926027,13.1679866450857,13.7500042632328
"FT00131",13.2227155891317,13.0189878262035,13.0207183590241,12.4787339856308,12.6720358704766,13.1277949770963,13.4840139062872,13.0256621451649,13.1191705727187,13.0767801873029,13.4844788968357
"FT00132",13.2729106684042,13.0680159218965,13.4336512450076,13.5119727900115,13.3557678814726,13.330847644173,13.1654647380892,12.9342934066438,13.547254271473,12.8691580143099,13.4276468477805
"FT00133",13.2927214765772,13.3218213920904,12.9479244848011,13.3547323890044,13.1224077648541,13.3527685427407,13.1740875387158,12.9955930077125,13.2106721573558,12.7679616147034,13.2463495447155
"FT00134",13.6663019128902,13.771610573838,13.819438277963,13.7553962108476,13.6766241791329,13.6437498333065,14.0052772711931,13.7210331612492,13.7018690791239,13.6226858388784,13.9936539244166
"FT00135",13.116468460285,13.1875644574472,12.6566579867313,12.8056739926384,13.2141177486289,12.6627771992134,13.2113394391716,13.4021178869622,13.2443749105574,12.3206052724197,13.8766183776981
"FT00136",13.8122423627335,13.6229566871649,13.5612461305112,13.8141324677336,13.4155263592129,13.7302483747715,13.6200290293046,13.7295072734199,13.7810437594551,13.6786242527665,14.0803098832373
"FT00137",13.8923760755594,13.696561530796,13.7725868878415,14.0370563302114,13.4054035169648,13.8446944322685,13.5917638457083,13.7421633716086,13.5199827332174,13.5029695905231,14.1360437177498
"FT00138",16.3378979103455,15.7133707995503,17.2665993595102,14.4904109976125,16.7021727692557,13.7917897242569,17.0543900248242,13.2677472971379,16.9816658250169,14.5523167972639,14.8336478810193
"FT00139",15.5665203629198,15.5073428261926,15.5242931271447,15.2776407855251,14.9537800189056,15.6083017841834,15.7582986994064,15.3548765913026,14.6871009284203,15.1773967916919,15.5364758368056
"FT00140",10.8463518030247,9.27915074930547,10.0718948836554,12.0760051515874,8.58428247156605,13.0270115731899,10.937349939382,10.8913301420041,10.2447647713166,11.8494911807477,11.2302061608267
"FT00141",10.5011442821436,9.54230095847059,10.924496618257,12.5980397057268,7.97290741177722,11.5242631794469,11.3553958759928,11.0901905858082,10.5884859418618,11.5711291550572,11.0441751314148
"FT00142",15.1470628843689,15.0197878819054,15.1079171515225,14.6119721328761,15.3240469968985,15.6416446220494,15.3990991412294,15.5362112935917,15.4617196177928,15.1746591508613,15.3246192351833
"FT00143",12.2722136091939,14.8544658642732,14.9795099891342,12.3724969548311,14.8359852063959,14.5048764020048,12.8330973914174,13.8691527716702,15.3271309330741,13.6551831286263,15.0957347510212
"FT00144",16.639113570888,16.5504991373977,16.6375930440327,16.5733217467049,16.5527602657623,16.4811459200049,16.5469635654707,16.5415869291191,16.5461497210922,16.4372288467551,16.449448928078
"FT00145",15.9287368638147,16.0609292506753,16.0219549452818,16.049285859483,16.1254037004535,16.0416714804505,15.9728675764996,16.3516252618348,16.0188790393761,16.14753622749,15.9236284738349
"FT00146",18.7601344003121,18.7203822178894,18.7590244136814,18.1882632903821,18.9253146649068,19.1129908756999,18.9028870204577,19.0536823370025,18.9942300765179,18.6074906742484,18.8109796592014
"FT00147",12.4078358476805,11.18305361247,12.5298736487265,12.0620628153272,12.4037445473846,12.2912888947265,12.5128590366502,12.7506647005318,12.4681415991598,12.1634278313906,12.4934956745794
"FT00148",13.1152164552295,13.1179685040962,12.8673541944328,12.9815725551863,12.1691283562619,13.109894525903,13.1273981916948,13.0015026130544,12.1079992012291,12.7461364564474,13.18665412425
"FT00149",14.3056140554771,13.4047049539286,15.3337564273464,14.116692939125,13.884371657041,13.9741017018662,14.5744837943813,14.4145055066908,14.1779809460842,14.3717197023547,14.7176065911669
"FT00150",13.5975337033425,14.3184911670462,14.1416995764591,14.8239524871733,12.6915820706876,14.5910723534143,14.3632429365203,15.0857492318991,14.197909400584,15.1556956338604,13.3458162758509
"FT00151",15.0877664622946,14.8910485938249,14.9320739282029,14.7613739948657,15.1298755454362,15.2831222504594,15.1607722617838,15.163152712801,15.1210230068792,14.8002118315362,14.9730253567453
"FT00152",12.8567014581273,13.8420261534144,13.2958902342074,13.2957498719547,8.30597653463242,13.8755778100411,13.6743222781147,14.2690008989225,13.5770021348566,14.2421281505331,11.6544639464529
"FT00153",18.6241360755393,18.6405234456377,18.5531912235675,18.5091555264882,18.6657803818291,18.7934425677783,18.4716268643277,18.5090309878161,18.4087036615988,18.8964803386792,18.7604695608522
"FT00154",11.5003913498444,12.1001875330784,12.2192949410611,12.0303097566995,13.7110789630489,11.5465952572124,11.562717026212,13.1589256732428,13.3617926514629,13.2604787819452,11.9128467817108
