"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","IEM1","mz","rt","isotopes","adduct","mass","zscore"
"5687",12.461645581785,12.3477734256652,12.4506987126745,12.8337746558622,12.6681256939783,12.4503013933958,12.6197056310942,12.3272817637265,12.7123892634318,12.2812932699856,13.3785024011209,337.166734738091,1113.03472900391,"","","337.166734738091",2.50499101715248
"5716",10.5342757014999,9.51533376486827,9.14767265185518,11.260197278358,8.82047895897972,9.15603628685314,10.9195784823101,9.41418944835565,9.10577477919188,8.63424159514966,13.4763577629401,338.093395272543,482.572845458984,"","[M+Na]+ 315.104","315.104",2.40695603012546
"5757",14.1307577743885,14.2177499191367,15.0637718719817,13.4538454950451,13.9233644387873,14.443287075048,14.1026716102964,15.0280903915569,12.2765459314472,14.5971231126817,17.4373472939937,339.250056510178,877.357055664062,"[774][M]+","[M+Na]+ 316.263 [M+H]+ 338.243","316.263;338.243",2.38747739728407
"5778",18.1345169813113,18.7769590785429,18.5192133594036,18.9720898071007,18.8202322600832,18.6719079110559,18.494894953679,19.3090337436719,18.2315320435154,19.5222136987953,17.4201473336249,340.357363362181,1053.36889648438,"[778][M]+","[M+H]+ 339.349","339.349",-2.08694291009426
"5866",15.018396393476,14.9577471499889,14.9480292441183,14.9385886357189,14.9170945721198,14.7583303576831,14.9048497927143,14.6832298668202,14.8805182067,14.6361617944797,15.4084790724246,344.034082834535,755.375610351562,"[791][M]+","","344.034082834535",2.42850914402859
"5871",6.40800975942199,7.15920990314881,7.01352920043138,7.96667253314779,6.12741377281084,8.6173008858459,17.3930952819274,9.25193258874749,9.37398751413303,6.45662658994921,19.4594535796314,344.106156208675,480.583862304688,"","","344.106156208675",2.17707057697283
"5886",15.3548760886766,15.741602068748,15.5886478221118,15.8888910427464,15.7900964025554,15.6002453881473,15.3007432896471,16.0530465620866,15.1835372596053,15.7921469590387,12.8068182026773,345.106267579569,860.120971679688,"[793][M]+","[M+Na]+ 322.116","322.116",-2.87983893775431
"5912",12.5195134138706,12.723466982012,12.2662636708484,13.9430128233901,12.0306341069738,12.7857892619217,12.9104624880848,13.1286434290983,13.3281528572965,12.6786165479973,11.0027615718658,346.234993427236,791.836700439453,"","","346.234993427236",-2.19963171012175
"5931",15.4724629564277,15.0881908983662,15.2401016865955,15.2170207096655,15.0916457606323,15.2623270218251,15.2704424052083,15.5659652360014,15.3281189516528,15.8611521700479,14.5352690336784,347.182900574319,810.400024414062,"[805][M]+","[M+Na]+ 324.194","324.194",-2.21541528502264
"5937",6.39723453442765,7.73604014240783,7.5916091071651,7.59023450539917,8.25644551665595,10.836871146194,8.6263268779555,6.27117783270287,8.85990736069877,7.55619779898737,12.2220868388211,347.191651590548,167.344009399414,"","","347.191651590548",2.1660095232031
"5947",18.0287904519073,18.2996241778991,18.1875765160575,18.4309372356358,18.0992413983886,18.1707427641666,18.2739478212932,18.7226764266639,18.400342620991,18.5333921547415,17.6919570185075,348.266291314177,1000.99597167969,"[808][M]+","[M+K]+ 309.303","309.303",-2.06093955215451
"5969",8.51394453790348,8.33905474838029,8.43978316171194,7.87415859825696,7.94634670956815,8.41623612645328,8.26447667075401,8.36618108157571,8.52735619428719,7.40969717710642,11.6081275237901,349.113988980044,478.926879882812,"","","349.113988980044",2.86178004047527
"5999",14.7766408964857,15.3688334756078,15.3723748318757,15.4792840655342,15.4021088835168,15.4065253689537,15.2801232210644,15.7337433706697,14.9634454922221,16.248105987171,13.5037294799479,350.304640705524,935.696166992188,"[821][M]+","[M+H]+ 349.298","349.298",-2.51550067067365
"6025",13.1234131111581,13.4462788403973,13.482199801833,13.3453121861408,13.2134382313201,12.3034363024207,13.0917771696355,12.6436113701661,12.8591294449478,13.44431372839,11.9748601673146,351.286405976225,1036.29827880859,"","[M+K]+ 312.319 [M+Na]+ 328.293 [M+H]+ 350.276","312.319;328.293;350.276",-2.03712984285609
"6027",14.0531364481589,13.8675677210633,14.0094234657338,13.9944195535011,14.0486952152786,13.6658651881068,13.7269886982751,13.9889804548063,14.0205077835118,13.5697996476134,14.8889221878195,351.17959774663,669.856018066406,"","","351.17959774663",2.62900253884143
"6080",14.1238514027528,13.8530172165702,14.1666057525078,13.1298753593146,14.1809997674654,13.9702366222157,14.1423999148836,13.7657688631067,14.1379513371462,13.6992976557674,15.5965491361762,353.265921106493,916.471008300781,"","[M+K]+ 314.303 [M+Na]+ 330.277 [M+H]+ 352.259","314.303;330.277;352.259",2.56783901379312
"6105",12.5104668751683,12.6610925953783,12.4645123779352,12.7745265293708,13.6070819957215,12.1835511637971,12.8700321414278,12.6935167240737,12.6605399502633,13.5898426547729,11.4715042847492,354.260731047262,803.106994628906,"","[M+H-CH4]+ 369.287","369.287",-2.03928618558061
"6106",12.1257116459649,10.8032781331445,11.1491588020322,10.3783158054808,11.8083084166765,10.5145277143183,11.2287806364163,12.0015453430286,11.3547664807123,11.4885562255071,13.0799153804292,354.233869448362,805.095703125,"","[M+Na+NH3]+ 314.227","314.227",2.08247312089659
"6136",11.6664189400558,11.250291386304,12.246731200439,11.9521694484261,11.4802536356288,10.7834259960193,11.1970942937802,12.7590283099437,12.3299625587574,11.8362077777925,13.8719584374137,355.16857522906,622.455993652344,"","[M+H+CF3COOH]+ 220.167","220.167",2.25580610582586
"6184",12.2378685398488,12.4716208586057,11.8153083592087,13.3060651223903,14.3842022795319,13.2031627697172,10.6384354789541,10.9764707167723,12.9592515575008,13.3956476797316,16.7474748852725,357.214589065512,455.559478759766,"","","357.214589065512",2.28162832976019
"6189",12.8987481448765,13.4491938233405,13.064485690196,14.1546530288058,12.8372205974406,12.8966924195924,13.1135461146098,12.6551593709983,13.3843391081312,12.8844160667676,14.4370794674558,357.240792108877,947.630004882812,"","[M+K]+ 318.28","318.28",2.08001736024956
"6191",11.5808254580482,12.1540868407462,12.0265136652547,11.4562351212295,10.6029237495924,11.5471035370004,11.1583399820742,11.2256243563414,10.6440878075588,11.3247173168849,12.7885326753901,357.2351031855,549.531433105469,"","[M+Na]+ 334.251","334.251",2.00228004056067
"6219",20.5645270599302,21.4689174281172,21.136968700444,21.8440904883524,21.4162540335961,21.5096014440389,21.5100024578367,22.1302898215793,21.2449950357826,22.6538079540037,19.9488781606466,358.308196773896,1009.28299999998,"[856][M]+","[M+Na]+ 335.318","335.318",-2.01039294037516
"6232",15.2340355307593,15.8584824256187,15.3225832030684,14.3595863609276,12.8478693365074,12.404466501185,15.0151555140467,15.2143654557362,15.9342624094194,12.0606313315159,7.07481867654352,359.072294298669,268.774917602539,"","[M+K]+ 320.109","320.109",-2.5616366657329
"6281",12.6077677610262,12.972771240348,12.8780433479836,12.0725392006522,12.2956575890223,12.0777450689847,12.2937971617668,12.422675881928,12.0904059033224,12.7194753167195,13.9480315407379,361.2328825241,877.68896484375,"","[M+2Na-H]+ 316.263 [M+Na]+ 338.243","316.263;338.243",2.46847795859639
"6288",13.6008817996473,13.5924719904501,13.5256138577842,13.5154005686595,13.5394992886447,13.4770263965741,13.7948313293295,13.2789653509003,13.5269339517101,13.6422612391413,12.6307494492029,362.165698668644,476.606170654297,"","[M+H+NH3]+ 344.131","344.131",-2.75147309389074
"6297",12.9434624021983,14.2566847919854,13.7086080420961,14.3932730926581,13.3958883381781,14.121183602948,14.4191484121485,14.5681326459786,14.0017349558096,15.2492669207944,12.143829730447,362.282122180952,1013.59313964844,"","[M+K]+ 323.319","323.319",-2.09498605619229
"6300",13.1197320046816,13.5837755763097,13.9392934900344,13.8184224419797,14.4544610812735,13.9534934817155,14.2121729568509,14.9865659415644,13.5343319717284,14.7998870091804,12.2985915892844,362.245247217534,923.763977050781,"","","362.245247217534",-2.07721290092987
"6346",15.4462265543164,15.7398752827922,15.8885623699333,15.8157224685079,15.2905625645287,15.6362663868734,15.5208749125534,15.4908965801644,15.3977096150223,16.2179002951421,14.4167684517033,364.281910677777,819.681030273438,"","[M+Na]+ 341.29","341.29",-2.45818479487938
"6356",14.5984628584598,15.2694648659058,14.9231086638769,15.1952697673576,15.2009342577407,15.3659411280783,15.1123214778133,15.6599788595602,15.0301860284426,16.0128606392902,14.0598133677439,364.261013923831,941.994009277344,"","[M+K]+ 325.298","325.298",-2.08824116374131
"6435",14.0585103598604,14.6807333363684,14.068533651825,15.2352511193435,11.7497871939062,11.8311053751977,14.5411347130017,12.0371578724996,13.8954119851577,11.4259292153103,6.84202510238427,366.057176098294,268.775085449219,"","[M+2K-H]+ 289.149","289.149",-2.48150309122019
"6451",14.36589597367,14.9440074818021,14.862933157309,15.0259578018368,14.4891654126372,14.566283605643,14.3053292250123,15.0739125848904,14.2947516588489,15.5931280044288,13.533194075295,366.296020784887,864.762023925781,"[890][M]+","[M+H]+ 365.289","365.289",-2.04115373197283
"6464",15.0254983715323,14.7378431597866,15.2412354968094,14.8859054779107,15.022963250542,15.1465617980549,15.2692936950928,14.8902935002485,15.1174257769265,15.2781094615614,14.3896967783426,367.120335816405,476.276916503906,"","[M+Na]+ 344.131","344.131",-2.29086048484355
"6476",15.7017514025231,15.675109378542,15.5883368084982,15.7725100168735,15.6087861426978,15.5459682310119,15.5953751819283,15.4431833048387,15.6704995559496,15.5079438023378,16.4517457138468,367.245814816926,937.686096191406,"","[M+Na]+ 344.255","344.255",2.83209671832885
"6500",15.6471741322173,16.2864728459529,15.832419084928,16.1189852493071,15.5713038106618,16.2422984375667,16.211929669304,15.0828567987573,15.1758797966351,14.6193878270275,13.5060531178544,368.279233052519,779.076291748057,"","[M+H]+ 367.274","367.274",-2.32414018020874
"6570",14.6223431385709,15.1678285177357,14.9396734508271,15.4172809495346,15.1633641907052,15.19613856356,15.4977087106666,15.8587327318327,14.7127791972188,16.1792985053761,13.8823936977689,370.331448937858,912.825225830078,"[914][M]+","[M+H]+ 369.324","369.324",-2.03389417958983
"6608",16.8310836265083,17.3382662274352,17.1214542113647,17.3532054376423,17.3824356164985,17.4568021880743,17.2906925983515,17.6548873275612,17.0377407318492,17.9483889455482,15.9897592751745,372.287138396381,935.696594238281,"[920][M]+","[M+Na]+ 349.298","349.298",-2.43514905172282
"6616",16.1125963817849,16.4337494324645,16.3626441839197,16.4949919311316,16.6081511459495,16.3119390428786,16.4501443862203,16.5347127596782,16.4040222525035,16.7262413141869,15.8672367758816,372.26510413694,995.361022949219,"[923][M]+","[M+K]+ 333.303","333.303",-2.22455944029652
"6622",11.926521612504,12.0867571916086,11.5521048690913,12.2006965235187,12.0122442359028,11.8989427054917,12.4111876987806,12.1194361961147,12.3744822064766,12.2257300490372,10.3641669496906,372.321570489769,686.097980712901,"","","372.321570489769",-2.73644796095934
"6685",14.8287972785908,14.9067820738311,14.7206723933247,15.0169350826634,14.9508969411555,14.9098246038598,15.1885879288301,15.1367445933563,15.1667814132024,15.2874583791,13.8679087447167,375.213819026755,804.915222167969,"[937][M]+","[M+Na]+ 352.225","352.225",-2.70305616386554
"6753",15.9922521143447,16.5421424427183,16.3570539624352,16.712009393965,16.5105604748819,16.3254747520983,16.3847847108562,16.7718762853014,16.1778478009152,16.9764164642012,15.4208788108591,378.313100755972,1053.369,"[949][M]+","[M+K]+ 339.349","339.349",-2.27306385499357
"6767",16.284574913843,16.2943009837162,16.1661898356984,16.873292681777,16.8009371218829,16.0691674678111,16.2661114022965,18.3713280757419,15.9477266442955,16.6306010400252,14.1796317491679,379.281250276495,998.344116210938,"","[M+2H]2+ 756.557","756.557",-2.21354574498492
"6780",11.9526656516909,10.8783604022099,11.1602631615971,11.5139268173914,11.8782039575757,10.7928657975824,11.0480570942626,11.6868052077592,10.9193676460933,11.6560394877648,12.8549292260504,379.248922824878,561.796020507812,"","","379.248922824878",2.2259908538321
"6792",7.40937856061556,6.48355112224137,8.25337048029078,9.96446210866169,8.46052200521959,7.22032706596142,9.60378045634815,6.84504314591689,8.07620977207943,7.59173876507999,13.5733682726543,380.112429494186,541.24462890625,"","[M+H]+ 379.104","379.104",2.54385240447377
"6793",8.01985352697061,7.33797379701639,7.70319532539151,8.11178439790604,7.6475116208269,8.17369892403701,12.2880192604722,8.25096980098947,8.76214768775461,8.86038286548306,16.4238520004163,380.067234008868,505.112945556641,"","[M+Na]+ 357.078","357.078",2.63110934535638
"6817",13.4660865541563,13.5365377252017,13.9611387834581,12.1642508116918,14.0820374694556,13.545049052611,12.9170967082066,14.0399459356875,13.7138430914447,14.7987858343455,16.524686822949,381.07926566322,316.339324951172,"[961][M]+","[M+Na]+ 358.09","358.09",2.38757918071565
"6818",14.904131438376,14.1528746949866,14.5890624313826,14.9363317734015,14.6361970305292,14.7692806452505,13.9051640796703,13.7560049099675,14.3779535669175,14.8772397769087,15.9587929937705,381.079204692737,341.699737548828,"","[M+Na]+ 358.09","358.09",2.22574706493382
"6840",10.5194279433557,11.2171679499299,10.0786477279849,10.9354469079043,10.3784964518175,10.5717713029318,12.7723117077993,10.417342903967,10.5394825689918,9.39407503509368,13.2613194090905,382.081700763674,486.8818359375,"","[M+Na]+ 359.093","359.093",2.05543414339063
"6848",13.8416811814413,13.6968572300778,13.8145457034311,13.8536352047152,13.5541318560159,13.7506836018426,13.7362561027108,13.654182348675,13.6741889272243,13.9608102216851,13.3529156507303,382.189293466023,542.570007324219,"","","382.189293466023",-2.2175671484147
"6856",10.3929787314793,10.7721734907126,10.2883129453756,10.8232865709787,12.2785242454022,11.0750817295443,11.4091257053389,10.8970900304334,10.9117153163486,10.9501700209084,12.7767778982066,382.748528109822,1143.52893066406,"","[M+H+K]2+ 725.534","725.534",2.16031792078347
"6867",14.7102857791996,14.4907564151534,14.7296437202236,14.8797049700024,14.7064486750097,14.7722524012321,15.005126959482,14.8891431151216,15.0749536364574,14.8811664613582,14.1533637050544,383.250860653427,714.93603515625,"[970][M]+","[M+H]+ 382.248","382.248",-2.35281493900669
"6868",15.4716909035053,15.6778744417611,15.4112776188255,15.6226773475514,15.6754617380749,15.5652509420946,15.9793435558119,15.6225931350475,15.6366044176354,15.9087643151892,14.8218263337281,383.115785478281,478.265228271484,"","[M+Na]+ 360.127","360.127",-2.51967590979162
"6872",13.1171976970744,13.0015051813876,12.2880372022234,12.9040630263024,13.0025199356167,12.8428683296361,12.1410102576575,12.4474327535145,12.988445710646,12.5246351312264,13.7880511743246,383.216577572411,937.685150146484,"","[M+K]+ 344.255","344.255",2.1085200639813
"6886",7.75322951433987,6.58579758183177,8.79749198061523,9.84675514549918,7.89490802243106,7.12480468413151,12.4353697106453,6.72503737065276,8.2898755930481,6.75795097042062,16.0045341922542,384.078115849452,559.475952148438,"","[M+K]+ 345.115","345.115",2.43568359209384
"6895",12.5639712678506,12.1378635367526,12.3950935446678,12.6358762751022,13.0587013799251,12.8922097329514,12.4325524717228,12.7508462279855,13.1545801130364,13.1960662150856,11.0537831599226,384.234441788342,674.459655761719,"","","384.234441788342",-2.51038696968829
"6917",8.04807324001154,10.4941144932317,12.6720092322054,9.71187536942302,8.71537208842129,8.99062573116624,9.16418014879104,10.1584982558697,9.10234014445117,9.79386959799051,14.2346085076588,385.148170060738,554.834899902344,"","[M+H]+ 384.141","384.141",2.26501887159786
"6956",16.6145390765402,17.0433761881316,17.004982132866,16.9447214187511,16.6816691628445,16.9904874015401,16.8818437893413,17.0061921272304,17.1124455441647,17.5543121820359,15.8674603070849,386.253578596365,746.425964355469,"[991][M]+","[M+H+NH3]+ 368.221","368.221",-2.44744488428445
"6991",13.6931489243432,14.3801239526965,15.2352832055991,14.2258374818861,14.1782097149968,14.4312799404036,14.4755989461239,14.7891627617607,13.9955255565582,14.8538696166689,12.8886094700005,388.261099263263,935.697082519531,"","[M+K]+ 349.298","349.298",-2.22449182015823
"7014",9.62447625972092,10.2294246940491,9.3872095600672,10.6597777864016,10.1348441109687,9.96173348736729,9.69225955779051,8.26504825058686,10.1337039173597,9.89413056914656,13.2316391528,389.19410605115,870.39599609375,"","[M+Na]+ 366.203","366.203",2.59497631477447
"7020",12.0161446270696,10.790204040609,11.251854000502,11.1895195290215,11.100240223505,11.5253855844262,11.9533825301044,11.5236338319816,11.2724717559102,12.0202678136689,13.8304276298793,390.112135225709,628.421997070312,"","[M+H]+ 389.104","389.104",2.62905698824342
"7027",14.4691906322879,14.8629862779764,14.9298887361394,15.0401306854959,14.9279847395303,15.7010182987783,14.9004584202118,14.2965357258019,14.0977444756595,13.8194654517647,12.7338828989681,390.261031128877,771.285980224609,"","[M+Na]+ 367.273","367.273",-2.28006622771083
"7047",19.4534141568858,19.7528960139682,19.816394754716,19.6995658152785,19.4645598692387,19.8059174266883,19.7311259320882,19.8717875242495,19.9966881049741,20.4095263521738,18.4735244839287,391.209471164131,746.425964355469,"[1012][M]+","[M+Na]+ 368.221","368.221",-2.53394167303304
"7049",13.7931268632456,13.4410418677824,13.1238642114693,13.6326937482703,13.718136581522,13.6482376483812,13.7842062739863,13.8374834719611,14.0464815922948,13.8697047757439,12.4715977554024,391.189219621216,805.093505859375,"","[M+K]+ 352.225","352.225",-2.51542713686358
"7081",13.2863945759376,13.6507942929663,13.2816348684289,13.6422639496391,13.485476518803,13.4126609358759,13.717287978926,13.5630817572185,13.5188951855314,13.7611928072983,12.6124521420987,392.17621615435,507.10300000002,"","[M+H+NH3]+ 374.142","374.142",-2.61440041636535
"7083",17.3871354868919,17.5828524045658,17.2792987944036,17.5507792436974,17.383141135444,17.4428839162426,16.8968389292304,17.1693017273542,17.629831864219,17.5321971980518,16.2409030668503,392.292132499194,947.961975097656,"","","392.292132499194",-2.57049185024861
"7171",16.0709926659899,16.1868320178817,16.2058271490397,16.210094535535,15.9366947310413,16.0348535161428,16.1837328096564,15.8821185816887,16.1905901702743,16.1830610750737,17.6534104764582,395.27675216778,971.495483398438,"","[M+Na]+ 372.288","372.288",2.92771325104824
"7221",14.2784071064277,14.4757926926511,14.2609702422632,14.4043021744669,14.4671010716283,14.5305884649738,14.885324645119,14.4810166038384,14.5799689302884,14.7578046357921,13.6836589457552,397.131672762573,507.10300000002,"","[M+Na]+ 374.142","374.142",-2.42802718614194
"7239",11.8681594264219,12.5915110403857,12.6627170289958,12.6970069089197,13.7671592651716,13.286052708338,12.4478298677026,11.8281304627659,11.2372253541878,11.5461580815376,14.7075375432262,397.313862372567,821.850433349609,"","","397.313862372567",2.06208111797826
"7266",11.7003279154457,11.9191045867893,12.0541327065923,11.7299740691132,11.841388194628,11.9015429817342,12.1010220177583,12.241675099052,11.579843758644,12.0327447814209,10.5379816421948,399.090009066473,478.430511474609,"","[M+K]+ 360.127","360.127",-2.73237902577967
"7367",13.4509405889093,13.7840962333841,13.9427779398683,14.1833972693457,14.5114961536826,14.4432720835314,14.6848237467402,14.1848106446444,14.0252187672541,14.9440974731308,12.8304599619283,402.334655505043,978.125061035156,"[1080][M]+","","402.334655505043",-2.1229253802798
"7465",14.8382429770335,14.9079657711699,15.0400566969735,14.8811858957565,14.7536156901426,15.0132707930595,14.9108422685143,15.0583557535754,15.0234923205677,15.631320352203,13.6230533581489,407.184494217592,746.425964355469,"[1105][M]+","[M+K]+ 368.221","368.221",-2.64449262881298
"7489",13.822851668956,14.0704340785567,13.9931169557745,14.025514681225,13.9012828452347,14.0473965812355,14.2927097506983,13.9964191294355,13.9098428901847,14.1843476621201,13.3416004948051,408.171141035182,513.401000976562,"","[M+H+NH3]+ 390.137","390.137",-2.54532397549005
"7564",12.936974034301,12.9129066252451,12.8350548098333,12.6268290961287,12.9177677222869,12.478635741267,13.1205868315791,12.0878122938167,12.9670951615976,12.5819503081984,14.6863095132724,411.250535717418,971.495089111318,"[1126][M]+","[M+K]+ 372.288","372.288",2.70261264388396
"7584",10.3971009169238,10.98048810635,11.0859728678386,10.3031310241526,10.9384987797882,10.7882386401016,12.4174987992256,10.6315425854612,10.4572691615338,10.0700891523536,14.6425391833542,412.093307067173,628.421997070312,"","[M+Na]+ 389.104","389.104",2.65783277722751
"7605",14.7849705369479,14.9528783934701,14.7789198989586,14.9130740158378,15.0124810512069,14.9305815550116,15.2927839387235,14.9654159926653,15.0664693765862,15.2272804277092,14.0488920990502,413.126466553864,513.401000976562,"[1131][M]+","[M+Na]+ 390.137","390.137",-2.63261459193418
"7623",14.7161367871405,15.2664050886433,14.6133766053775,15.422587193523,15.4464902916672,15.4679436894836,15.3891701791714,15.9787395204817,14.673540660342,16.0898460701425,12.1020869711599,413.408992730071,973.816619873047,"[1139][M]+","[M+H-C6H8O6]+ 588.424","588.424",-2.6934407260088
"7632",18.2965021152349,18.4157940240335,18.2327871955558,18.4978931617873,17.9145527470898,18.1363297052006,18.1735330662031,17.74591455922,18.4204390490463,18.3625554030334,17.1084841009881,414.269519515624,1022.87359619141,"","[M+Na+NH3]+ 374.242","374.242",-2.50068681435712
"7676",14.0641770582866,13.7857898781996,13.4477049404743,13.9912304928952,14.2302741465057,13.1906883887161,13.7077230576814,13.7477848718563,13.4129605446055,13.8170422702735,12.5632148391223,416.275041961329,984.091918945312,"","[M+Na+K]2+ 770.597 [M+2Na]2+ 786.571","770.597;786.571",-2.29575492729302
"7763",14.6238923168179,15.4223071579278,15.1556010646911,15.9133614804894,14.7024037941331,15.2782929327695,15.5352763973299,16.0571578008235,14.7204773492785,15.3647769570616,12.0571366843246,420.308297342934,849.844970703125,"","[M+Na]+ 397.321","397.321",-2.71605359750046
"7794",12.847069898044,13.2908801395455,13.0387874069141,13.1214950855367,12.9829769221233,13.1420722006893,13.3418053361371,13.2420125737379,13.0249731654233,12.744477357799,11.6928932923367,422.1868431132,536.2724609375,"","[3M+Na]+ 133.056 [M+H+NH3]+ 404.153","133.056;404.153",-2.76759697215246
"7825",15.4062532709415,15.3045642322924,15.2205953468886,15.4766786232851,15.7754166254296,15.1322164365299,15.2146581215505,15.0727964880277,15.3477679402147,15.6402097590108,16.7136170865318,423.307943387289,998.343933105469,"","[M+Na]+ 400.321","400.321",2.67886144386098
"7925",13.5792553247361,13.7602297672408,13.6223735705142,13.7823775314129,13.834983519335,13.6872150617711,14.1506666062433,13.7581970165386,13.7230551723858,14.0329710303882,12.8866758868557,427.142442533337,536.272033691406,"","[M+Na]+ 404.153","404.153",-2.57074398613243
"7942",16.2898808157151,16.2950897918105,16.1464085757478,16.5494637480186,16.010485583663,16.0993427487486,16.2723488631804,15.9986628619787,15.7031119908597,16.319560107448,15.3780317703512,427.302468599805,959.893951416016,"","[3M+3Na-H]2+ 262.226","262.226",-2.21421421292662
"8073",14.4005551966333,14.5653920089211,14.3319844260681,14.5325639642483,14.3670619369555,14.5253660708187,14.6457725773542,14.6143405249703,14.5860719191798,14.5373953347457,14.0685749288374,434.338767016377,1026.52001953125,"","","434.338767016377",-2.39561838796693
"8139",13.1882027548757,13.3430819832772,13.1702489162074,13.2970114002405,13.2816009715703,13.2921724206461,13.4897076593048,13.1722982074699,13.2525207019862,13.4012560448743,11.6965124661754,438.181664292187,541.575988769531,"","[M+H+NH3]+ 420.148","420.148",-2.95474217909925
"8158",12.3832176152988,11.4986289712445,11.0738833968992,10.6303270791073,12.2807693557355,11.8988389658715,12.020100336772,10.6456072442615,12.1642206000954,12.1878401480096,13.8528597620974,439.284163375478,998.17919921875,"[1248][M]+","[M+K]+ 400.321","400.321",2.1592097551913
"8161",12.2563228906014,12.3652667885188,12.8923743594979,12.5886499591433,12.7774401236406,12.610418531961,12.701692089075,12.3935707130858,12.9632518399315,12.998281159287,13.4226935717659,439.229569188962,683.777770996094,"","[M+H-C6H10O4]+ 584.266","584.266",2.06760160239103
"8204",7.88209866000649,8.16138242119746,8.07982941197889,8.17313057953668,8.51683363998555,7.57661867929359,8.96912120378019,7.40522445657819,8.10961976884334,10.894351767254,12.2909670621756,441.331345580696,292.971771240234,"","[M+H]+ 440.324","440.324",2.36107464383048
"8223",13.8349220895371,13.9432431324465,13.9276526203672,13.9997329908953,13.9971364580009,14.0636626059042,14.2938499888763,14.0430475228212,14.0258570022776,14.2563403830326,13.3397932353531,443.137195742184,541.575988769531,"[1265][M]+","[M+Na]+ 420.148","420.148",-2.54425968351561
"8390",14.705458461584,14.5372081254358,14.6458860311968,14.8515197413638,14.5964209439969,14.776028669455,14.8950337787354,14.85387404235,14.9304085919839,14.9214239321472,14.0072076543918,451.229933536943,731.177978515625,"[1299][M]+","","451.229933536943",-2.60207768681163
"8617",12.0003489769948,11.8954859903545,12.0391793183273,12.4925504852505,12.3698034592483,12.664839904008,12.6320997131204,12.3934299593941,12.5645543416925,12.5003832006948,10.4336217545888,465.230518960585,482.242004394531,"","[M+Na]+ 442.241","442.241",-2.7443421111859
"8634",14.5678179088844,14.6576051072331,14.2761605481465,14.8888040363275,14.5034472710695,14.3430356165836,14.017868121724,14.0259479297478,14.4021028356559,14.909511450097,13.5284374962401,466.344808885425,992.377319335938,"[1349][M]+","[M+H]+ 465.34","465.34",-2.07634687819985
"8751",8.26128372022282,8.00371928710359,8.91783652671306,7.9324211137747,9.94115101503663,9.53871713662189,8.75074092640018,9.72278964165334,8.50428009435811,9.77930680565807,14.8458446966349,473.199150692202,580.026977539062,"","[M+Na]+ 450.21","450.21",2.79284210522918
"8848",14.3788687055036,15.0322838316722,14.2338877381174,15.5521160700368,14.4398360397134,14.073408919363,14.0148193043513,14.0069913027908,14.0310436802456,14.1932343773144,16.1912415594534,479.373552159197,1051.21447509766,"[1401][M]+","[M+Na]+ 456.383","456.383",2.24730818409311
"8929",10.5202271021417,8.66048458110807,10.1302233284069,8.34448618499926,9.48848653927779,10.657554393649,7.78761416882447,7.71932399945392,9.80264463608331,10.1065419861665,14.9886640996498,485.286187596031,849.182006835938,"","[M+Na]+ 462.297","462.297",2.56761974034489
"8959",11.470232740504,11.8112198094725,12.2599618481221,11.6861454344783,12.3996130166613,12.1364670901109,12.9459906286747,12.8403151067891,11.4427371013574,12.4149462453988,9.93944903401003,486.366532636408,738.470001220703,"","","486.366532636408",-2.4002047888231
"8989",12.2540116204148,12.2173149781286,12.1875748264442,12.3508100139479,12.221858257612,12.1662780172953,12.2373725308913,12.0355325408569,12.2109714541288,12.3466316457208,11.924647663594,488.328613968082,920.448120117188,"","","488.328613968082",-2.18858055619844
"9125",16.64778701102,16.7724796161094,16.6941825088551,16.9327061419714,16.6574062365072,16.7158776543003,16.7729709233924,16.7848793720244,16.7807759213401,16.7924802898819,16.3195134405646,496.29835796951,1026.52001953125,"[1465][M]+","","496.29835796951",-2.5892632333613
"9188",10.4767720817361,10.9329308973006,11.2020136641181,10.3536920077422,10.8345664066838,10.9733048829724,11.185314628709,10.3756123143475,11.2274292755442,10.8297023589852,12.0015317328434,500.379915015858,783.550048828125,"","[M+H+NH3]+ 482.345","482.345",2.23306225497582
"9241",13.1467302482033,12.7884824227929,13.1544394519854,12.9928197945611,13.1185029564089,13.1595652284732,13.3602386636567,13.2239460814589,13.373627237139,13.2542609283393,12.2647058393038,504.292630252895,714.93603515625,"","","504.292630252895",-2.57784460888943
"9260",14.8563527865111,14.7540139157088,14.6857610166793,15.0530255123704,14.9718733221749,14.8070853388843,14.8378976630136,15.0283180503907,14.9030253107361,14.7781231346346,15.3233804981572,505.334260672621,783.881042480469,"","[3M+Na+K]2+ 316.229 [M+Na]+ 482.345","316.229;482.345",2.31696823492386
"9283",16.8140002944754,16.7688984984264,16.7322142569398,16.8439701141974,16.72966047398,16.6785631439471,16.6984093361486,16.6732915343125,16.8170035243774,16.6003158876141,16.4225108156988,507.329057932867,932.713256835938,"[1503][M]+","","507.329057932867",-2.39193994612732
"9314",15.9925378779702,15.5309873576234,15.8153976189877,16.2443414860141,16.2406945833531,16.2184723145433,16.5534823594587,16.3429156793257,16.5951739355272,16.5264793792717,14.6053826255358,509.355938604684,714.936,"[1510][M]+","[2M+Na]+ 243.183","243.183",-2.50313116223097
