"","x"
"4828",8
"4829",1
"4830",8
"4831",0
"4832",1
"4833",1
"4834",1
"4835",0
"4836",5
"4837",0
"4838",2
"4839",1
"4840",1
"4841",0
"4842",0
"4843",0
"4844",0
"4845",4
"4846",3
"4847",0
"4848",1
"4849",5
"4850",5
"4851",7
"4852",0
"4853",0
"4854",4
"4855",4
"4856",1
"4857",3
"4858",0
"4859",0
"4860",3
"4861",0
"4862",0
"4863",0
"4864",5
"4865",0
"4866",4
"4867",0
"4868",0
"4869",0
"4870",2
"4871",1
"4872",4
"4873",3
"4874",3
"4875",1
"4876",0
"4877",0
"4878",0
"4879",0
"4880",4
"4881",0
"4882",1
"4883",0
"4884",0
"4885",0
"4886",0
"4887",0
"4888",0
"4889",0
"4890",0
"4891",0
"4892",0
"4893",0
"4894",0
"4895",0
"4896",0
"4897",0
"4898",0
"4899",0
"4900",0
"4901",0
"4902",0
"4903",1
"4904",0
"4905",5
"4906",1
"4907",18
"4908",2
"4909",0
"4910",0
"4911",8
"4912",22
"4913",0
"4914",3
"4915",0
"4916",0
"4917",0
"4918",0
"4919",0
"4920",0
"4921",0
"4922",0
"4923",0
"4924",0
"4925",0
"4926",0
"4927",0
"4928",0
"4929",4
"4930",4
"4931",2
"4932",0
"4933",1
"4934",5
"4935",5
"4936",4
"4937",1
"4938",0
"4939",31
"4940",0
"4941",2
"4942",1
"4943",0
"4944",0
"4945",0
"4946",2
"4947",0
"4948",0
"4949",1
"4950",0
"4951",0
"4952",2
"4953",0
"4954",0
"4955",2
"4956",0
"4957",0
"4958",1
"4959",2
"4960",0
"4961",2
"4962",6
"4963",10
"4964",0
"4965",0
"4966",0
"4967",5
"4968",0
"4969",3
"4970",14
"4971",2
"4972",9
"4973",0
"4974",0
"4975",0
"4976",4
"4977",0
"4978",0
"4979",0
"4980",0
"4981",0
"4982",0
"4983",0
"4984",0
"4985",0
"4986",14
"4987",0
"4988",0
"4989",10
"4990",3
"4991",2
"4992",1
"4993",1
"4994",1
"4995",0
"4996",4
"4997",8
"4998",0
"4999",0
"5000",1
"5001",0
"5002",1
"5003",1
"5004",0
"5005",3
"5006",0
"5007",0
"5008",0
"5009",3
"5010",27
"5011",7
"5012",10
"5013",5
"5014",0
"5015",0
"5016",0
"5017",2
"5018",2
"5019",0
"5020",0
"5021",1
"5022",0
"5023",0
"5024",7
"5025",1
"5026",14
"5027",1
"5028",2
"5029",2
"5030",1
"5031",1
"5032",4
"5033",0
"5034",2
"5035",2
"5036",0
"5037",0
"5038",4
"5039",17
"5040",0
"5041",0
"5042",0
"5043",0
"5044",10
"5045",3
"5046",2
"5047",2
"5048",2
"5049",1
"5050",2
"5051",6
"5052",0
"5053",0
"5054",0
"5055",0
"5056",0
"5057",0
"5058",0
"5059",0
"5060",3
"5061",1
"5062",0
"5063",0
"5064",0
"5065",0
"5066",0
"5067",9
"5068",0
"5069",0
"5070",0
"5071",8
"5072",15
"5073",1
"5074",1
"5075",3
"5076",2
"5077",3
"5078",0
"5079",0
"5080",0
"5081",2
"5082",21
"5083",0
"5084",21
"5085",2
"5086",2
"5087",2
"5088",2
"5089",2
"5090",2
"5091",2
"5092",2
"5093",2
"5094",9
"5095",0
"5096",0
"5097",0
"5098",0
"5099",0
"5100",0
"5101",1
"5102",4
"5103",10
"5104",0
"5105",0
"5106",0
"5107",1
"5108",1
"5109",0
"5110",1
"5111",1
"5112",1
"5113",0
"5114",0
"5115",0
"5116",0
"5117",1
"5118",0
"5119",0
"5120",0
"5121",0
"5122",0
"5123",27
"5124",15
"5125",0
"5126",1
"5127",0
"5128",0
"5129",1
"5130",0
"5131",0
"5132",1
"5133",0
"5134",0
"5135",0
"5136",0
"5137",1
"5138",5
"5139",0
"5140",0
"5141",1
"5142",0
"5143",0
"5144",0
"5145",1
"5146",0
"5147",1
"5148",0
"5149",0
"5150",0
"5151",0
"5152",2
"5153",2
"5154",1
"5155",2
"5156",2
"5157",0
"5158",0
"5159",0
"5160",0
"5161",0
"5162",2
"5163",0
"5164",0
"5165",0
"5166",0
"5167",0
"5168",0
"5169",0
"5170",0
"5171",0
"5172",0
"5173",0
"5174",0
"5175",1
"5176",13
"5177",0
"5178",2
"5179",0
"5180",7
"5181",0
"5182",2
"5183",0
"5184",0
"5185",0
"5186",1
"5187",8
"5188",9
"5189",0
"5190",0
"5191",0
"5192",0
"5193",0
"5194",0
"5195",0
"5196",1
"5197",0
"5198",1
"5199",0
"5200",0
"5201",0
"5202",6
"5203",1
"5204",0
"5205",0
"5206",2
"5207",1
"5208",3
"5209",32
"5210",0
"5211",0
"5212",0
"5213",0
"5214",0
"5215",0
"5216",0
"5217",0
"5218",0
"5219",0
"5220",3
"5221",1
"5222",0
"5223",2
"5224",0
"5225",0
"5226",1
"5227",0
"5228",3
"5229",0
"5230",4
"5231",1
"5232",2
"5233",1
"5234",0
"5235",0
"5236",37
"5237",0
"5238",4
"5239",1
"5240",0
"5241",0
"5242",1
"5243",0
"5244",0
"5245",0
"5246",0
"5247",36
"5248",1
"5249",1
"5250",1
"5251",6
"5252",0
"5253",1
"5254",0
"5255",1
"5256",0
"5257",31
"5258",0
"5259",3
"5260",2
"5261",0
"5262",1
"5263",0
"5264",0
"5265",2
"5266",0
"5267",5
"5268",1
"5269",1
"5270",1
"5271",1
"5272",6
"5273",1
"5274",1
"5275",0
"5276",0
"5277",0
"5278",0
"5279",0
"5280",0
"5281",0
"5282",3
"5283",0
"5284",12
"5285",1
"5286",5
"5287",10
"5288",0
"5289",2
"5290",3
"5291",1
"5292",0
"5293",0
"5294",0
"5295",0
"5296",0
"5297",7
"5298",0
"5299",1
"5300",0
"5301",2
"5302",0
"5303",0
"5304",0
"5305",1
"5306",0
"5307",2
"5308",0
"5309",1
"5310",0
"5311",7
"5312",0
"5313",1
"5314",0
"5315",1
"5316",0
"5317",1
"5318",0
"5319",6
"5320",0
"5321",5
"5322",0
"5323",1
"5324",1
"5325",0
"5326",0
"5327",0
"5328",0
"5329",0
"5330",8
"5331",15
"5332",0
"5333",6
"5334",2
"5335",0
"5336",2
"5337",0
"5338",0
"5339",4
"5340",0
"5341",0
"5342",0
"5343",2
"5344",5
"5345",0
"5346",0
"5347",2
"5348",1
"5349",1
"5350",0
"5351",1
"5352",0
"5353",0
"5354",0
"5355",4
"5356",0
"5357",0
"5358",0
"5359",0
"5360",0
"5361",4
"5362",1
"5363",0
"5364",4
"5365",0
"5366",4
"5367",3
"5368",0
"5369",0
"5370",4
"5371",2
"5372",0
"5373",1
"5374",1
"5375",0
"5376",1
"5377",2
"5378",0
"5379",5
"5380",2
"5381",0
"5382",0
"5383",0
"5384",0
"5385",1
"5386",1
"5387",0
"5388",0
"5389",0
"5390",8
"5391",15
"5392",7
"5393",14
"5394",5
"5395",1
"5396",1
"5397",1
"5398",4
"5399",0
"5400",0
"5401",0
"5402",0
"5403",1
"5404",0
"5405",0
"5406",0
"5407",6
"5408",0
"5409",0
"5410",2
"5411",0
"5412",0
"5413",0
"5414",1
"5415",3
"5416",3
"5417",2
"5418",2
"5419",0
"5420",0
"5421",1
"5422",0
"5423",0
"5424",2
"5425",1
"5426",0
"5427",2
"5428",0
"5429",0
"5430",0
"5431",0
"5432",0
"5433",0
"5434",10
"5435",0
"5436",27
"5437",0
"5438",0
"5439",2
"5440",1
"5441",2
"5442",1
"5443",3
"5444",4
"5445",0
"5446",0
"5447",5
"5448",0
"5449",2
"5450",1
"5451",0
"5452",0
"5453",0
"5454",0
"5455",4
"5456",4
"5457",0
"5458",6
"5459",0
"5460",0
"5461",0
"5462",0
"5463",0
"5464",0
"5465",1
"5466",0
"5467",0
"5468",0
"5469",3
"5470",6
"5471",0
"5472",0
"5473",0
"5474",0
"5475",0
"5476",0
"5477",2
"5478",0
"5479",0
"5480",1
"5481",1
"5482",0
"5483",1
"5484",2
"5485",0
"5486",0
"5487",0
"5488",0
"5489",2
"5490",0
"5491",0
"5492",0
"5493",1
"5494",2
"5495",1
"5496",1
"5497",1
"5498",0
"5499",0
"5500",15
"5501",0
"5502",0
"5503",0
"5504",0
"5505",0
"5506",0
"5507",1
"5508",0
"5509",0
"5510",0
"5511",1
"5512",0
"5513",0
"5514",1
"5515",0
"5516",0
"5517",0
"5518",0
"5519",0
"5520",0
"5521",0
"5522",0
"5523",0
"5524",1
"5525",0
"5526",1
"5527",0
"5528",1
"5529",0
"5530",10
"5531",0
"5532",1
"5533",3
"5534",1
"5535",1
"5536",2
"5537",1
"5538",0
"5539",0
"5540",0
"5541",1
"5542",0
"5543",6
"5544",2
"5545",2
"5546",0
"5547",7
"5548",1
"5549",0
"5550",0
"5551",0
"5552",0
"5553",0
"5554",0
"5555",0
"5556",2
"5557",0
"5558",0
"5559",1
"5560",0
"5561",0
"5562",1
"5563",0
"5564",0
"5565",0
"5566",1
"5567",0
"5568",0
"5569",0
"5570",0
"5571",0
"5572",0
"5573",0
"5574",0
"5575",0
"5576",15
"5577",1
"5578",2
"5579",0
"5580",6
"5581",0
"5582",0
"5583",0
"5584",0
"5585",0
"5586",0
"5587",0
"5588",0
"5589",6
"5590",4
"5591",0
"5592",0
"5593",0
"5594",0
"5595",1
"5596",0
"5597",0
"5598",31
"5599",0
"5600",0
"5601",0
"5602",0
"5603",0
"5604",0
"5605",0
"5606",0
"5607",0
"5608",7
"5609",0
"5610",8
"5611",0
"5612",0
"5613",8
"5614",9
"5615",0
"5616",0
"5617",0
"5618",0
"5619",12
"5620",0
"5621",1
"5622",10
"5623",0
"5624",0
"5625",0
"5626",1
"5627",0
"5628",1
"5629",0
"5630",0
"5631",8
"5632",1
"5633",0
"5634",0
"5635",2
"5636",1
"5637",0
"5638",0
"5639",0
"5640",0
"5641",0
"5642",0
"5643",0
"5644",0
"5645",0
"5646",0
"5647",0
"5648",7
"5649",0
"5650",15
"5651",1
"5652",15
"5653",0
"5654",6
"5655",0
"5656",2
"5657",7
"5658",0
"5659",2
"5660",0
"5661",3
"5662",0
"5663",0
"5664",2
"5665",0
"5666",2
"5667",0
"5668",0
"5669",0
"5670",0
"5671",1
"5672",0
"5673",0
"5674",2
"5675",2
"5676",0
"5677",0
"5678",1
"5679",0
"5680",0
"5681",0
"5682",0
"5683",2
"5684",5
"5685",0
"5686",0
"5687",0
"5688",3
"5689",0
"5690",0
"5691",0
"5692",0
"5693",0
"5694",0
"5695",0
"5696",3
"5697",31
"5698",1
"5699",3
"5700",2
"5701",3
"5702",3
"5703",1
"5704",3
"5705",2
"5706",3
"5707",3
"5708",3
"5709",3
"5710",6
"5711",29
"5712",3
"5713",7
"5714",3
"5715",3
"5716",3
"5717",3
"5718",3
"5719",3
"5720",1
"5721",4
"5722",3
"5723",3
"5724",3
"5725",3
"5726",3
"5727",2
"5728",3
"5729",3
"5730",3
"5731",30
"5732",3
"5733",3
"5734",3
"5735",3
"5736",0
"5737",0
"5738",0
"5739",2
"5740",0
"5741",2
"5742",0
"5743",0
"5744",3
"5745",0
"5746",3
"5747",0
"5748",1
"5749",0
"5750",0
"5751",0
"5752",0
"5753",0
"5754",0
"5755",2
"5756",2
"5757",1
"5758",0
"5759",0
"5760",0
"5761",0
"5762",2
"5763",1
"5764",1
"5765",0
"5766",0
"5767",0
"5768",0
"5769",0
"5770",0
"5771",0
"5772",0
"5773",3
"5774",15
"5775",12
"5776",1
"5777",0
"5778",0
"5779",0
"5780",0
"5781",2
"5782",0
"5783",0
"5784",0
"5785",0
"5786",2
"5787",6
"5788",4
"5789",0
"5790",1
"5791",0
"5792",5
"5793",0
"5794",0
"5795",0
"5796",0
"5797",1
"5798",1
"5799",0
"5800",0
"5801",1
"5802",2
"5803",0
"5804",1
"5805",1
"5806",0
"5807",0
"5808",0
"5809",0
"5810",1
"5811",0
"5812",0
"5813",0
"5814",0
"5815",0
"5816",0
"5817",0
"5818",10
"5819",15
"5820",0
"5821",0
"5822",4
"5823",0
"5824",16
"5825",0
"5826",0
"5827",2
"5828",0
"5829",6
"5830",1
"5831",1
"5832",0
"5833",0
"5834",0
"5835",0
"5836",0
"5837",0
"5838",0
"5839",0
"5840",0
"5841",0
"5842",0
"5843",0
"5844",0
"5845",0
"5846",0
"5847",0
"5848",0
"5849",0
"5850",0
"5851",0
"5852",0
"5853",0
"5854",0
"5855",0
"5856",0
"5857",6
"5858",0
"5859",1
"5860",0
"5861",1
"5862",1
"5863",1
"5864",0
"5865",0
"5866",3
"5867",0
"5868",0
"5869",4
"5870",4
"5871",1
"5872",2
"5873",0
"5874",0
"5875",1
"5876",0
"5877",0
"5878",0
"5879",0
"5880",2
"5881",0
"5882",0
"5883",0
"5884",2
"5885",0
"5886",0
"5887",0
"5888",0
"5889",0
"5890",0
"5891",1
"5892",1
"5893",0
"5894",0
"5895",0
"5896",49
"5897",0
"5898",1
"5899",1
"5900",0
"5901",0
"5902",2
"5903",4
"5904",0
"5905",0
"5906",1
"5907",0
"5908",0
"5909",0
"5910",6
"5911",0
"5912",0
"5913",0
"5914",0
"5915",0
"5916",0
"5917",0
"5918",2
"5919",0
"5920",0
"5921",0
"5922",3
"5923",1
"5924",2
"5925",0
"5926",0
"5927",0
"5928",1
"5929",2
"5930",0
"5931",7
"5932",0
"5933",0
"5934",0
"5935",3
"5936",0
"5937",0
"5938",0
"5939",0
"5940",0
"5941",0
"5942",1
"5943",0
"5944",0
"5945",1
"5946",0
"5947",0
"5948",1
"5949",0
"5950",0
"5951",0
"5952",30
"5953",6
"5954",4
"5955",0
"5956",2
"5957",0
"5958",0
"5959",0
"5960",0
"5961",0
"5962",0
"5963",2
"5964",0
"5965",0
"5966",0
"5967",0
"5968",0
"5969",0
"5970",1
"5971",4
"5972",0
"5973",0
"5974",0
"5975",0
"5976",0
"5977",49
"5978",2
"5979",0
"5980",0
"5981",2
"5982",0
"5983",0
"5984",3
"5985",0
"5986",0
"5987",0
"5988",0
"5989",4
"5990",0
"5991",0
"5992",0
"5993",0
"5994",0
"5995",0
"5996",0
"5997",0
"5998",0
"5999",1
"6000",0
"6001",0
"6002",0
"6003",1
"6004",1
"6005",0
"6006",0
"6007",0
"6008",0
"6009",1
"6010",0
"6011",20
"6012",25
"6013",0
"6014",7
"6015",13
"6016",3
"6017",0
"6018",1
"6019",7
"6020",0
"6021",0
"6022",0
"6023",2
"6024",2
"6025",0
"6026",2
"6027",0
"6028",0
"6029",0
"6030",0
"6031",0
"6032",7
"6033",2
"6034",1
"6035",0
"6036",1
"6037",0
"6038",0
"6039",0
"6040",1
"6041",0
"6042",0
"6043",0
"6044",0
"6045",0
"6046",0
"6047",0
"6048",1
"6049",2
"6050",31
"6051",1
"6052",4
"6053",25
"6054",25
"6055",0
"6056",1
"6057",0
"6058",0
"6059",1
"6060",10
"6061",0
"6062",5
"6063",0
"6064",4
"6065",0
"6066",0
"6067",60
"6068",0
"6069",0
"6070",14
"6071",0
"6072",5
"6073",0
"6074",0
"6075",2
"6076",0
"6077",0
"6078",0
"6079",12
"6080",0
"6081",0
"6082",0
"6083",0
"6084",31
"6085",0
"6086",0
"6087",0
"6088",0
"6089",1
"6090",2
"6091",0
"6092",0
"6093",2
"6094",0
"6095",0
"6096",0
"6097",3
"6098",0
"6099",0
"6100",0
"6101",13
"6102",0
"6103",0
"6104",1
"6105",4
"6106",0
"6107",1
"6108",3
"6109",1
"6110",1
"6111",3
"6112",0
"6113",0
"6114",0
"6115",0
"6116",21
"6117",0
"6118",1
"6119",3
"6120",0
"6121",4
"6122",0
"6123",3
"6124",21
"6125",7
"6126",5
"6127",2
"6128",0
"6129",0
"6130",0
"6131",3
"6132",1
"6133",0
"6134",2
"6135",0
"6136",1
"6137",1
"6138",4
"6139",0
"6140",0
"6141",0
"6142",1
"6143",1
"6144",0
"6145",1
"6146",0
"6147",1
"6148",0
"6149",1
"6150",3
"6151",3
"6152",1
"6153",0
"6154",0
"6155",16
"6156",25
"6157",0
"6158",0
"6159",16
"6160",0
"6161",60
"6162",0
"6163",1
"6164",11
"6165",0
"6166",0
"6167",7
"6168",1
"6169",0
"6170",0
"6171",0
"6172",0
"6173",14
"6174",0
"6175",0
"6176",0
"6177",2
"6178",0
"6179",1
"6180",0
"6181",1
"6182",0
"6183",0
"6184",0
"6185",1
"6186",2
"6187",0
"6188",0
"6189",0
"6190",0
"6191",0
"6192",0
"6193",0
"6194",0
"6195",0
"6196",3
"6197",0
"6198",0
"6199",0
"6200",3
"6201",0
"6202",5
"6203",0
"6204",0
"6205",0
"6206",1
"6207",0
"6208",0
"6209",0
"6210",0
"6211",7
"6212",1
"6213",0
"6214",1
"6215",0
"6216",0
"6217",0
"6218",0
"6219",0
"6220",0
"6221",28
"6222",7
"6223",36
"6224",0
"6225",0
"6226",10
"6227",0
"6228",16
"6229",0
"6230",7
"6231",0
"6232",1
"6233",16
"6234",1
"6235",30
"6236",7
"6237",1
"6238",4
"6239",0
"6240",7
"6241",0
"6242",1
"6243",0
"6244",0
"6245",0
"6246",14
"6247",0
"6248",0
"6249",26
"6250",0
"6251",28
"6252",0
"6253",0
"6254",0
"6255",0
"6256",0
"6257",8
"6258",18
"6259",1
"6260",0
"6261",0
"6262",0
"6263",1
"6264",0
"6265",1
"6266",0
"6267",0
"6268",1
"6269",1
"6270",0
"6271",1
"6272",0
"6273",0
"6274",1
"6275",2
"6276",1
"6277",0
"6278",0
"6279",0
"6280",0
"6281",1
"6282",0
"6283",0
"6284",2
"6285",2
"6286",0
"6287",0
"6288",0
"6289",1
"6290",6
"6291",0
"6292",0
"6293",4
"6294",1
"6295",0
"6296",0
"6297",0
"6298",0
"6299",0
"6300",0
"6301",0
"6302",0
"6303",0
"6304",0
"6305",0
"6306",0
"6307",14
"6308",0
"6309",0
"6310",0
"6311",0
"6312",0
"6313",0
"6314",0
"6315",0
"6316",0
"6317",0
"6318",0
"6319",0
"6320",7
"6321",0
"6322",0
"6323",3
"6324",4
"6325",0
"6326",0
"6327",4
"6328",0
"6329",0
"6330",13
"6331",0
"6332",0
"6333",0
"6334",1
"6335",3
"6336",0
"6337",0
"6338",0
"6339",0
"6340",0
"6341",0
"6342",7
"6343",0
"6344",0
"6345",0
"6346",0
"6347",0
"6348",0
"6349",0
"6350",8
"6351",1
"6352",0
"6353",2
"6354",4
"6355",0
"6356",24
"6357",0
"6358",0
"6359",1
"6360",0
"6361",0
"6362",1
"6363",0
"6364",2
"6365",0
"6366",0
"6367",0
"6368",0
"6369",0
"6370",0
"6371",23
"6372",0
"6373",0
"6374",0
"6375",0
"6376",0
"6377",0
"6378",0
"6379",0
"6380",2
"6381",2
"6382",18
"6383",1
"6384",7
"6385",1
"6386",0
"6387",4
"6388",4
"6389",0
"6390",2
"6391",0
"6392",0
"6393",0
"6394",1
"6395",1
"6396",0
"6397",0
"6398",0
"6399",0
"6400",0
"6401",0
"6402",2
"6403",0
"6404",0
"6405",0
"6406",0
"6407",0
"6408",0
"6409",0
"6410",6
"6411",2
"6412",0
"6413",0
"6414",0
"6415",0
"6416",0
"6417",0
"6418",14
"6419",0
"6420",1
"6421",0
"6422",0
"6423",0
"6424",0
"6425",0
"6426",0
"6427",0
"6428",0
"6429",26
"6430",0
"6431",0
"6432",0
"6433",0
"6434",0
"6435",1
"6436",0
"6437",1
"6438",0
"6439",2
"6440",1
"6441",0
"6442",1
"6443",0
"6444",0
"6445",0
"6446",0
"6447",7
"6448",14
"6449",4
"6450",7
"6451",0
"6452",13
"6453",0
"6454",12
"6455",0
"6456",0
"6457",40
"6458",0
"6459",0
"6460",2
"6461",0
"6462",1
"6463",0
"6464",0
"6465",1
"6466",0
"6467",0
"6468",0
"6469",0
"6470",0
"6471",0
"6472",45
"6473",0
"6474",0
"6475",0
"6476",1
"6477",1
"6478",20
"6479",2
"6480",0
"6481",0
"6482",2
"6483",1
"6484",1
"6485",50
"6486",0
"6487",0
"6488",14
"6489",0
"6490",32
"6491",0
"6492",2
"6493",5
"6494",2
"6495",0
"6496",0
"6497",0
"6498",0
"6499",0
"6500",0
"6501",0
"6502",15
"6503",0
"6504",0
"6505",0
"6506",0
"6507",0
"6508",2
"6509",0
"6510",1
"6511",3
"6512",1
"6513",0
"6514",1
"6515",2
"6516",0
"6517",1
"6518",4
"6519",0
"6520",0
"6521",0
"6522",0
"6523",5
"6524",2
"6525",0
"6526",2
"6527",0
"6528",1
"6529",5
"6530",1
"6531",0
"6532",0
"6533",0
"6534",1
"6535",0
"6536",0
"6537",0
"6538",0
"6539",0
"6540",0
"6541",0
"6542",0
"6543",13
"6544",0
"6545",10
"6546",0
"6547",0
"6548",16
"6549",0
"6550",2
"6551",3
"6552",0
"6553",3
"6554",16
"6555",3
"6556",0
"6557",0
"6558",0
"6559",0
"6560",0
"6561",0
"6562",10
"6563",4
"6564",1
"6565",5
"6566",1
"6567",0
"6568",0
"6569",0
"6570",1
"6571",0
"6572",0
"6573",0
"6574",0
"6575",1
"6576",0
"6577",0
"6578",0
"6579",2
"6580",2
"6581",8
"6582",0
"6583",0
"6584",0
"6585",0
"6586",5
"6587",5
"6588",0
"6589",50
"6590",0
"6591",0
"6592",0
"6593",0
"6594",1
"6595",0
"6596",0
"6597",0
"6598",0
"6599",0
"6600",0
"6601",0
"6602",0
"6603",0
"6604",0
"6605",0
"6606",4
"6607",0
"6608",45
"6609",0
"6610",0
"6611",0
"6612",0
"6613",0
"6614",0
"6615",12
"6616",4
"6617",4
"6618",0
"6619",0
"6620",0
"6621",7
"6622",0
"6623",1
"6624",2
"6625",0
"6626",0
"6627",0
"6628",0
"6629",0
"6630",32
"6631",0
"6632",2
"6633",1
"6634",0
"6635",1
"6636",1
"6637",2
"6638",0
"6639",0
"6640",0
"6641",0
"6642",0
"6643",0
"6644",0
"6645",0
"6646",5
"6647",0
"6648",0
"6649",0
"6650",0
"6651",7
"6652",10
"6653",1
"6654",7
"6655",0
"6656",0
"6657",0
"6658",1
"6659",0
"6660",7
"6661",1
"6662",0
"6663",0
"6664",1
"6665",0
"6666",0
"6667",0
"6668",0
"6669",0
"6670",2
"6671",1
"6672",1
"6673",0
"6674",12
"6675",0
"6676",0
"6677",12
"6678",0
"6679",0
"6680",0
"6681",18
"6682",0
"6683",0
"6684",0
"6685",0
"6686",0
"6687",0
"6688",0
"6689",6
"6690",4
"6691",5
"6692",0
"6693",18
"6694",0
"6695",0
"6696",15
"6697",0
"6698",10
"6699",0
"6700",4
"6701",0
"6702",0
"6703",13
"6704",0
"6705",0
"6706",13
"6707",0
"6708",0
"6709",0
"6710",0
"6711",0
"6712",0
"6713",0
"6714",0
"6715",30
"6716",0
"6717",2
"6718",0
"6719",3
"6720",0
"6721",7
"6722",1
"6723",0
"6724",0
"6725",0
"6726",8
"6727",0
"6728",0
"6729",0
"6730",0
"6731",0
"6732",0
"6733",0
"6734",0
"6735",0
"6736",2
"6737",0
"6738",0
"6739",0
"6740",0
"6741",1
"6742",0
"6743",0
"6744",0
"6745",0
"6746",0
"6747",0
"6748",0
"6749",0
"6750",0
"6751",1
"6752",4
"6753",1
"6754",0
"6755",0
"6756",0
"6757",2
"6758",0
"6759",6
"6760",0
"6761",0
"6762",0
"6763",0
"6764",0
"6765",0
"6766",2
"6767",0
"6768",0
"6769",0
"6770",1
"6771",0
"6772",0
"6773",0
"6774",0
"6775",0
"6776",0
"6777",2
"6778",0
"6779",0
"6780",0
"6781",0
"6782",6
"6783",0
"6784",7
"6785",1
"6786",4
"6787",5
"6788",9
"6789",1
"6790",0
"6791",0
"6792",0
"6793",10
"6794",0
"6795",4
"6796",1
"6797",0
"6798",14
"6799",0
"6800",0
"6801",0
"6802",0
"6803",0
"6804",1
"6805",0
"6806",3
"6807",0
"6808",0
"6809",0
"6810",0
"6811",0
"6812",0
"6813",1
"6814",1
"6815",0
"6816",0
"6817",0
"6818",0
"6819",0
"6820",54
"6821",5
"6822",16
"6823",48
"6824",0
"6825",2
"6826",0
"6827",0
"6828",3
"6829",0
"6830",0
"6831",0
"6832",11
"6833",0
"6834",0
"6835",0
"6836",12
"6837",0
"6838",0
"6839",0
"6840",50
"6841",0
"6842",0
"6843",2
"6844",1
"6845",1
"6846",0
"6847",0
"6848",0
"6849",1
"6850",0
"6851",0
"6852",0
"6853",0
"6854",0
"6855",0
"6856",0
"6857",30
"6858",0
"6859",0
"6860",0
"6861",1
"6862",0
"6863",0
"6864",20
"6865",0
"6866",2
"6867",3
"6868",0
"6869",3
"6870",1
"6871",0
"6872",6
"6873",1
"6874",0
"6875",5
"6876",0
"6877",2
"6878",1
"6879",0
"6880",5
"6881",0
"6882",0
"6883",1
"6884",0
"6885",0
"6886",0
"6887",0
"6888",0
"6889",0
"6890",0
"6891",0
"6892",0
"6893",0
"6894",0
"6895",0
"6896",0
"6897",6
"6898",1
"6899",0
"6900",0
"6901",0
"6902",0
"6903",1
"6904",3
"6905",12
"6906",0
"6907",1
"6908",1
"6909",0
"6910",5
"6911",0
"6912",0
"6913",0
"6914",0
"6915",0
"6916",0
"6917",40
"6918",2
"6919",0
"6920",0
"6921",0
"6922",1
"6923",25
"6924",1
"6925",0
"6926",0
"6927",1
"6928",0
"6929",0
"6930",0
"6931",1
"6932",38
"6933",0
"6934",0
"6935",0
"6936",7
"6937",7
"6938",2
"6939",0
"6940",0
"6941",0
"6942",0
"6943",1
"6944",1
"6945",11
"6946",0
"6947",1
"6948",0
"6949",0
"6950",0
"6951",1
"6952",0
"6953",0
"6954",1
"6955",0
"6956",8
"6957",0
"6958",0
"6959",0
"6960",0
"6961",0
"6962",0
"6963",0
"6964",0
"6965",0
"6966",0
"6967",6
"6968",0
"6969",2
"6970",8
"6971",0
"6972",1
"6973",0
"6974",0
"6975",0
"6976",0
"6977",0
"6978",8
"6979",0
"6980",0
"6981",0
"6982",18
"6983",0
"6984",0
"6985",5
"6986",0
"6987",13
"6988",0
"6989",4
"6990",1
"6991",0
"6992",13
"6993",1
"6994",4
"6995",4
"6996",30
"6997",2
"6998",2
"6999",0
"7000",10
"7001",25
"7002",0
"7003",1
"7004",0
"7005",0
"7006",0
"7007",0
"7008",1
"7009",2
"7010",0
"7011",3
"7012",0
"7013",0
"7014",3
"7015",0
"7016",1
"7017",0
"7018",0
"7019",0
"7020",0
"7021",0
"7022",0
"7023",0
"7024",6
"7025",2
"7026",0
"7027",0
"7028",2
"7029",0
"7030",0
"7031",2
"7032",0
"7033",0
"7034",0
"7035",3
"7036",2
"7037",1
"7038",0
"7039",2
"7040",0
"7041",0
"7042",1
"7043",14
"7044",8
"7045",0
"7046",38
"7047",0
"7048",0
"7049",0
"7050",5
"7051",7
"7052",1
"7053",5
"7054",0
"7055",0
"7056",0
"7057",1
"7058",0
"7059",0
"7060",14
"7061",0
"7062",0
"7063",0
"7064",0
"7065",0
"7066",0
"7067",0
"7068",0
"7069",10
"7070",0
"7071",0
"7072",0
"7073",0
"7074",1
"7075",0
"7076",13
"7077",0
"7078",0
"7079",0
"7080",0
"7081",7
"7082",2
"7083",11
"7084",0
"7085",0
"7086",2
"7087",0
"7088",0
"7089",0
"7090",0
"7091",0
"7092",0
"7093",0
"7094",0
"7095",0
"7096",0
"7097",1
"7098",0
"7099",0
"7100",0
"7101",0
"7102",1
"7103",0
"7104",1
"7105",1
"7106",0
"7107",6
"7108",1
"7109",1
"7110",3
"7111",7
"7112",2
"7113",0
"7114",1
"7115",2
"7116",0
"7117",0
"7118",0
"7119",2
"7120",14
"7121",0
"7122",0
"7123",12
"7124",2
"7125",0
"7126",0
"7127",0
"7128",0
"7129",0
"7130",0
"7131",0
"7132",0
"7133",10
"7134",1
"7135",0
"7136",0
"7137",4
"7138",0
"7139",3
"7140",0
"7141",0
"7142",0
"7143",0
"7144",0
"7145",0
"7146",0
"7147",0
"7148",0
"7149",1
"7150",0
"7151",0
"7152",0
"7153",2
"7154",0
"7155",0
"7156",0
"7157",0
"7158",0
"7159",0
