"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","IEM1"
"FT02035",75646.70151,41965.9872,7534.228186,128437.3265,24161.71462,24225.91216,143211.9296,21430.55151,7079.240456,18938.55798,38059.76146
"FT02036",37316.16333,28751.41588,34739.04883,14357.17155,34911.9732,37237.24431,38731.23211,68629.06765,49425.91759,31992.43013,28214.72234
"FT02037",17644.93996,7754.576736,1662.571401,895.5809174,31373.48261,70432.77656,6075.429942,43050.96791,12470.58635,4225.976625,26743.96163
"FT02038",23046.70588,82727.78575,9667.975831,17188.28093,9854.371294,9886.529329,35289.56491,4525.559369,81869.24754,7081.501686,18456.01807
"FT02039",4897.200472,3098.446713,4406.577339,4554.432243,4782.410708,3958.841715,4666.434485,3313.844478,4071.742205,4684.526675,4755.020117
"FT02040",34171.56106,48416.44547,49170.94717,48820.78142,129911.4621,97610.58109,50689.06011,38496.70482,82579.4368,52642.45241,44631.33404
"FT02041",4932.633473,6689.563435,6804.474991,5961.927923,5545.928134,6952.591263,6518.635583,5427.553626,5804.574145,6394.30001,7246.526555
"FT02042",35890.6719,37049.73089,40321.62879,36776.92903,38386.58285,39551.88686,40680.78056,44688.96031,38746.16528,45900.17967,33565.84435
"FT02043",93225.37439,111622.5927,80593.66073,103916.8141,92492.96739,132574.1292,171498.1197,221375.0451,71678.53489,98857.1668,95534.55144
"FT02044",12005.96957,14063.42271,13913.09727,16281.17767,14013.46757,16070.76685,18567.07175,13496.49858,14715.0457,13752.53045,9766.965701
"FT02045",35396.18666,19386.6618,32327.81564,16561.77912,47193.44076,59159.44916,23634.18149,53968.42439,25575.86307,36932.06794,38747.89591
"FT02046",12291.54259,9895.297679,13992.46907,2728.721813,4471.708155,3232.930375,28550.78206,4360.853319,10590.12219,3427.744873,10058.54696
"FT02047",29172.06346,15984.26538,16943.06883,28630.64752,14462.0458,37370.60584,21042.59632,62223.58628,4251.44743,17428.42657,17180.48676
"FT02048",28823.972,25251.31628,26199.32708,27792.65708,18038.06865,25110.25224,23633.78753,24722.77669,27667.98764,34979.73642,24950.54264
"FT02049",24387.36401,15833.68392,12774.07066,15643.50611,13484.7736,14237.08105,9817.974899,13525.10628,10331.47098,12397.91722,18668.56964
"FT02050",26215.20656,20089.90227,19701.50261,20511.35795,21389.00657,20968.58731,21310.31083,19898.18299,20727.57025,19749.20084,16207.69465
"FT02051",15363.80478,13291.98543,14036.49702,14895.17138,12833.94312,13526.56732,15328.44817,12297.43828,14227.33466,11720.67234,17769.7425
"FT02052",10871.5234,11997.20264,12185.09255,13428.58324,12694.73594,11879.98425,10993.8578,10407.64887,13147.58538,9140.205435,11643.63773
"FT02053",82638.22958,75728.64322,76232.65051,75685.99912,76338.73623,73015.55463,74637.97306,66894.32507,74492.89113,70428.25975,73002.38721
"FT02054",32955.82096,28602.82569,32582.78362,31199.90046,29528.31009,29475.34016,29258.50798,25571.28776,28844.68589,27635.59199,31347.51713
"FT02055",12935.23249,13113.92401,12168.58435,13617.28221,14914.98715,12405.55297,13858.54161,12175.93689,12494.54145,10947.9229,14966.13941
"FT02056",14339.2913,11516.03059,10160.30632,12197.30177,10303.99661,10757.41442,12574.47215,10147.44176,12591.9423,9117.344425,12057.80546
"FT02057",27324.7397,27604.53391,31283.27733,29192.27907,27943.63339,28482.17617,28815.16363,28561.02437,30213.7447,28979.85474,32620.96714
"FT02058",21650.83432,19428.34281,16610.8549,16769.38534,16194.05629,15414.0132,18004.88726,16781.99071,16105.29316,16916.24578,19574.72903
"FT02059",16754.58254,15562.45133,17747.50419,15315.74035,12568.37594,13196.95627,14768.83581,15240.40507,17576.73104,14494.85942,17081.61601
"FT02060",8598.150421,7683.021545,7818.918013,8594.848031,8966.333167,9173.868599,7750.586597,5419.436242,7429.50545,7184.171425,11969.93592
"FT02061",35365.41799,37749.42275,37388.81069,36509.91705,36614.50236,31742.21795,35380.73559,35583.6288,34945.01405,34296.40164,37506.10483
"FT02062",17288.72769,18417.97713,17721.21015,16477.85906,17569.10871,16484.08036,17059.96055,14987.78848,17399.27679,14484.88829,18397.66121
"FT02063",26723.43825,23193.64992,25799.61126,20688.02544,23128.86997,24277.86576,22862.93671,21793.13428,22111.66755,20382.9419,23930.36022
"FT02064",12456.79502,15768.16375,12087.70834,14643.50034,12444.207,9290.079972,12340.42058,9288.079227,13351.41653,7800.871412,15938.24673
"FT02065",33765.3816,33115.22069,33594.71012,33180.63083,34897.5392,31368.31216,31490.40052,31331.93147,32213.45502,30552.76468,36502.53027
"FT02066",14497.10092,16611.21502,12430.57744,15862.46532,14892.99184,16521.60155,15031.79711,12156.50317,15157.50522,11600.79605,18918.11818
"FT02067",32943.12799,30612.0264,28723.63391,30386.54171,6892.689227,2300.929011,29357.13373,30030.00765,27742.84963,33970.13248,33472.01948
"FT02068",59291.17368,41851.88651,58109.97162,39166.31811,84845.5417,63518.90099,81626.39,34344.61699,96730.48225,65065.21081,49411.31562
"FT02069",76061.76255,57102.4789,48302.76731,52910.41454,116696.0177,158898.2115,34485.18956,35058.39349,58054.5793,55438.81316,192335.9184
"FT02070",50308.27514,38627.90395,55448.12937,33759.0764,56196.27886,39209.77512,107540.2414,34879.95789,73088.72285,24115.3199,30535.82422
"FT02071",93711.14634,90332.25855,95084.35325,59547.67987,112426.1435,132145.486,102850.4225,123439.5761,112596.1993,78831.0574,105060.1502
"FT02072",1495856.116,1692863.248,2030379.607,1327607.257,1853896.362,1784749.187,1796358.421,1527550.327,1791481.373,1554706.818,1558258.352
"FT02073",15911.39475,17046.417,15386.78187,13918.43988,9899.27299,10571.82001,15190.62247,1655.5343,44750.48898,24692.16475,39033.61535
"FT02074",7984.983,6404.167845,7926.14609,9492.660998,5819.894534,7483.27618,7204.225586,6880.53938,9417.814498,6573.383666,11445.26856
"FT02075",5111.54077,6210.742254,7563.051998,5835.118489,4076.089523,7102.619898,8415.954601,6750.487195,7562.599866,7826.987773,9500.344037
"FT02076",19499.77643,26157.8143,21668.98051,24038.56424,38101.96485,23441.32798,32993.55096,31126.96619,17783.3026,112198.9641,16198.261
"FT02077",12007.76741,11754.76393,11246.10067,20195.00249,5000.15419,5849.289683,12469.70755,5261.528464,13235.25001,5500.022699,15646.16824
"FT02078",109825.5074,223024.0732,193546.3789,36492.2941,70279.91163,72316.10082,3787.589384,49658.09334,120549.5484,80130.81984,61462.27444
"FT02079",27761.63754,31049.21094,30628.80391,17999.91367,18157.04168,19556.19588,28504.05292,11635.79791,34189.70831,16157.95504,12334.18975
"FT02080",163317.6326,245408.1161,206630.2678,171348.5743,154239.0328,104402.427,5780.88655,124666.2316,263935.7518,62509.06636,107284.8807
"FT02081",7784.320906,8518.605809,10060.216,10971.80563,9511.135364,9991.466231,10614.09561,6338.914644,9200.351931,8315.85311,9894.384691
"FT02082",13622.86053,18410.17209,9228.535562,611.5631356,3597.317402,23531.96996,28545.00675,465.2414133,NA,NA,28618.90626
"FT02083",28060.78861,9203.17656,11670.78936,6409.103059,34925.96753,60118.88381,12491.91401,10910.01826,10143.01067,12402.70387,56471.50687
"FT02084",5867.125027,5184.027024,1800.130548,4055.039954,6693.018561,3131.720981,2228.123481,3861.485006,4094.143182,5030.879408,3260.932985
"FT02085",1427.796805,902.0705797,2530.269531,3917.388948,NA,3320.967012,3747.206383,NA,7946.593364,1560.892863,5184.625165
"FT02086",2119.685479,943.8789496,1719.998962,1751.729831,648.0946919,1736.802274,1616.063192,1341.239429,466.5571494,388.5471697,8928.163429
"FT02087",NA,NA,NA,NA,1135.055003,293.8693991,731.4217143,NA,521.3818378,497.8702292,9035.520281
"FT02088",3813.433447,872.9204827,4796.567513,7077.989459,2594.631604,2770.315619,4881.787893,890.2803096,5328.031298,2267.482315,2786.223785
"FT02089",13816.1429,13019.37576,13620.23019,3341.503376,12821.82859,12054.15239,10343.15032,3913.804572,2749.104937,12166.35114,11811.34514
"FT02090",5742.51203,4658.470856,4086.688167,6200.340237,6047.366404,8982.315816,8831.822439,12372.55957,1971.92024,3373.690872,6007.238945
"FT02091",3931.415652,1989.823307,4085.035044,1703.227478,5241.292639,5933.963644,2573.021903,3934.737356,902.7784171,3570.790155,2560.811567
"FT02092",69754.16938,2908.258833,11044.88452,39881.21779,698.1939476,2156.496968,9559.088416,168516.8606,9033.358173,8035.576328,5691.539955
"FT02093",198.7689551,13280.75436,10816.4725,773.6868273,NA,NA,2497.188503,NA,2090.335083,7074.356205,4385.433963
"FT02094",4287.612448,3409.06616,8405.470602,4774.615119,6764.329213,15198.39439,4135.526066,3031.428456,4268.369248,3798.829915,3865.504233
"FT02095",28876.13098,37551.10133,54565.77053,17547.29049,30670.32704,65592.13984,95325.15919,39205.50479,98084.80335,29611.79936,35400.44019
"FT02096",5155.692686,3901.84415,6704.342699,3076.766627,7537.373701,5705.967544,6481.758659,3155.294696,9178.715376,5077.66758,4486.567742
"FT02097",127520.7923,145988.5905,167594.2471,106445.8739,155654.3982,144453.3371,150334.3572,124460.1634,147602.7707,129303.4462,128607.8454
"FT02098",6355.941723,6674.889069,6680.040601,3522.369295,9003.861292,12024.94098,7640.612907,9910.665294,8580.383713,6982.542461,9342.969667
"FT02099",35925.49577,38939.5669,41566.49714,25491.3357,31628.86578,31886.01462,34423.60624,21863.45108,25364.25032,28307.46518,35167.59171
"FT02100",21824.47544,19196.68696,22315.94019,18997.16665,29084.23744,19280.07333,28132.80332,16667.4117,13687.10949,12405.81496,13790.73673
"FT02101",165547.4274,238217.4117,108093.0231,21213.53204,34575.37585,320437.9271,442417.4057,13399.30132,318.8479661,NA,359439.962
"FT02102",38348.56226,23943.52707,51746.91697,15959.65717,16361.35404,47324.53393,48612.74183,19772.53115,485658.9001,17787.65581,11120.40753
"FT02103",42081.64376,104672.4146,23046.31104,27969.48021,17942.11891,13365.19102,68011.35762,23928.11089,159439.4301,5909.385654,10628.19529
"FT02104",18660.53145,17842.96027,5581.632791,13952.56217,9098.418582,8234.528654,6981.456644,10010.44502,17825.03879,5437.379451,8502.63004
"FT02105",3371.271882,8480.816135,8569.693033,7197.599534,4392.092869,17245.49282,7704.688685,5759.715118,7471.238313,18698.46896,11279.87183
"FT02106",6432.468388,3550.512277,3519.06799,7287.227583,1820.618647,1390.776985,6073.942543,1068.922336,323.5006368,295.0195699,7856.779133
"FT02107",7441.919497,7447.318612,6777.103785,10400.44551,4248.831668,9013.691235,7423.907578,7236.423497,7805.593924,5191.03528,7974.069759
"FT02108",1844.2314,3445.408011,1589.714452,3117.500204,1052.971979,7588.432743,3273.824359,2630.868888,7165.225077,7792.720367,6619.654422
"FT02109",1522.102514,1305.265988,7224.433704,881.9187297,1275.373943,5161.578085,10708.56446,1657.467301,11936.06748,3550.535512,4994.054824
"FT02110",NA,230.1868054,149.2437094,511.3364661,NA,483.8451462,NA,NA,3846.196367,1981.37896,3799.679364
"FT02111",225.3527874,134.864553,NA,295.7157497,NA,278.1650595,9585.949141,NA,287.1732099,138.0139322,30746.92912
"FT02112",765.2956106,1426.290294,1104.992424,316.2942323,505.9422946,1034.780882,534.3561352,25384.83975,768.0106254,725.1477079,10485.37794
"FT02113",499.625537,1023.648865,1864.347077,848.5664991,1145.757619,909.9192129,1451.849636,577.7265226,1262.697997,NA,3195.200303
"FT02114",NA,NA,NA,NA,145.3019009,536.8615638,NA,19774.80867,131.1750027,398.1294926,6444.768805
"FT02115",642.3900597,431.3056898,980.619268,1528.204526,470.1360211,404.6369934,805.3962091,535.2241762,268.2442516,1285.842918,4424.202806
"FT02116",20424.75478,23384.68029,22853.01432,10925.04942,13060.01829,12983.25625,18037.96512,9615.787857,5369.354443,13525.50059,18037.2149
"FT02117",63666.2531,50838.02489,55681.51667,43229.65688,45796.6001,55916.43387,101020.3627,44726.74118,74218.5008,40023.04846,59368.09613
"FT02118",17619.13798,21036.38414,21875.41481,345.6073447,9475.337974,5515.454041,9797.370913,20326.13416,13594.6902,18740.81195,12478.3913
"FT02119",8363.372638,2121.170652,25214.03002,6956.158739,10971.07681,14815.00975,19043.76001,1587.022174,9654.683412,3558.295389,12219.49084
"FT02120",4979.326267,6557.309884,3167.764582,7769.860256,4299.288185,4991.938802,2632.87069,11478.7065,1373.110991,5632.415333,5744.977839
"FT02121",27737.26362,33289.31916,5588.548568,43326.32964,46588.59438,38042.10335,28147.90897,24704.20696,58556.2882,36160.12188,32387.49035
"FT02122",33044.03431,30530.5702,46977.05176,42196.23254,46004.26071,41116.24551,39408.39717,48927.70988,21615.8143,34113.44354,27000.571
"FT02123",123525.8283,126816.5937,120995.2636,108989.0952,104621.9222,111314.67,99840.70229,117604.4925,121185.6651,99414.02235,109756.2734
"FT02124",92681.62936,87007.6774,73302.47074,179899.6781,72744.45199,113362.8266,142994.3138,64297.2594,155749.0555,114593.7863,125314.2047
"FT02125",127601.3059,124315.9878,130493.4153,122368.808,119302.9149,118225.4446,75254.62831,81334.74147,118557.8616,104021.2664,105717.3393
"FT02126",21501.57423,42918.34306,29696.86601,23317.75474,33694.10288,35901.84511,38450.41912,37790.16337,30627.04516,24643.12846,26356.24847
"FT02127",8369.376858,8861.686727,6180.472416,9533.835788,16533.07801,14470.29444,76322.00415,9705.515857,7580.526881,12297.88199,8279.286078
"FT02128",10848.93313,10580.83724,13168.01975,21314.68587,18340.83198,3783.80694,10462.84561,12971.57035,8759.113811,16985.33793,16440.43525
"FT02129",5490.291794,2604.090138,4905.627393,3033.639829,5066.834573,5150.351955,7405.854733,7233.585196,4824.968853,6269.530414,3416.599305
"FT02130",37854.09665,44324.44634,37218.04231,34841.14333,50480.66099,41915.44397,26404.93704,41642.23408,37919.46687,39730.83699,38154.32573
"FT02131",20922.94439,21890.33751,17590.57351,15111.27771,14791.44286,12829.70391,10448.5506,17284.61431,9950.103467,13562.84737,17830.87856
"FT02132",NA,NA,3337.976244,3595.736448,NA,NA,NA,NA,1856.83569,NA,3077.902021
"FT02133",30691.25243,31685.07083,29038.30941,23518.94188,23153.66444,22591.40591,21171.99061,30484.02554,29440.05007,24761.29768,28155.18641
"FT02134",56581.76668,59336.61945,55190.32016,40480.65383,55171.40321,51101.56917,49661.86392,66015.76934,65543.74491,44491.40357,57114.15094
"FT02135",10281.38054,4662.999247,13191.86787,17591.33607,8001.756591,391.6585962,9517.276437,11186.48471,13615.7508,6111.969604,3827.854497
"FT02136",105689.7998,111450.5099,101241.7714,94434.7263,102141.9377,97181.95931,91856.881,90872.04387,110505.2993,93141.57408,117975.2801
"FT02137",9189.538076,10769.09745,11778.78347,14893.51894,9668.672595,10713.62637,11940.71704,10129.59735,10936.23084,10227.18163,9578.772461
"FT02138",22384.93812,22741.22616,19064.06384,18043.78159,18351.7689,17723.9773,18765.10183,18352.62973,17664.79932,13090.31796,18908.03339
"FT02139",383559.1239,483086.6794,507926.1754,363757.655,348349.2689,468797.1916,707326.7674,362921.7819,355100.7947,352873.9264,249936.2366
"FT02140",707.5441772,3151.297056,2718.154127,NA,2450.756056,5671.267074,8676.977104,3656.950665,10742.56589,789.5977969,3337.355155
"FT02141",NA,NA,NA,NA,NA,9730.293978,8534.752504,9934.200271,7768.107722,9970.411061,7644.881445
"FT02142",3461.949724,2683.750031,1222.663865,1005.82687,2032.043192,1415.191348,9501.524372,NA,4658.761626,1774.851721,3457.879028
"FT02143",1035.972997,274.4085727,229.4138049,339953.4349,NA,661.0057755,NA,185.8180442,488.3217479,165.025901,97179.35567
"FT02144",506.1185077,NA,380.6317466,719.9974305,361.8255859,185.7278088,281.0027006,236.8141356,814.3324319,215.8839452,5064.194349
"FT02145",NA,NA,NA,NA,NA,24892.05441,10647.85718,NA,NA,NA,31572.22996
"FT02146",1397.935671,949.6349401,1646.476177,758.2070139,514.8609665,778.6362569,1013.150503,696.8189258,859.7490233,2060.883817,2661.527825
"FT02147",NA,NA,18495.60592,NA,NA,NA,NA,NA,NA,NA,3560.359895
"FT02148",4270.68237,3629.423177,1164.903797,5147.158536,10012.77425,9432.412436,8941.704764,5775.862517,4815.144581,7157.142166,2918.60238
"FT02149",28547.22679,30001.56084,32242.51491,7147.968789,11198.03136,13106.59073,18936.21932,12035.16526,1119.767095,18549.80359,13512.48255
"FT02150",39454.39675,51782.22224,64480.93522,56823.20801,49772.22931,32886.09233,10728.64492,6365.697602,26278.45849,28877.40564,64529.03535
"FT02151",17567.96521,24422.75346,20947.90071,43509.18159,14927.11564,13499.96879,5124.341649,8414.372962,9998.145954,17096.96092,32802.8146
"FT02152",6517.305594,7550.55772,7064.232243,6504.052407,5222.157021,5421.92805,4742.597194,6210.262405,5140.964591,4537.586973,6229.755528
"FT02153",322789.1671,188341.1003,288123.6693,132306.3904,219566.9365,392392.9198,343345.8908,220838.7312,582550.1661,190003.3621,120293.1338
"FT02154",16558.33147,9237.505311,35982.14342,2463.247118,14960.18132,35725.37107,19341.59959,5706.110633,20969.00538,12000.23602,12792.94618
"FT02155",31879.50464,30775.23434,85133.25529,49282.74233,40765.94857,291703.179,54758.8889,45484.76142,36571.88316,6455.299824,47158.78425
"FT02156",4017.520152,2842.212757,10522.1857,2892.713886,4766.5559,9304.751474,11010.39142,4321.031239,9013.52842,2517.138586,7473.832884
"FT02157",2815.793149,799.2277404,6007.507685,3049.066873,14417.92311,1183.180282,5688.551802,12254.81374,4965.008171,4197.721468,3094.578166
"FT02158",5563.159495,NA,15944.79641,2532.682477,8185.188382,10324.699,10868.02832,6771.60374,11603.40419,6059.330507,9962.549632
"FT02159",1902.797662,4655.302769,6130.166405,5105.663947,470.50899,1366.014571,548.4769172,810381.4063,700.3890693,3558.425929,209301.1329
"FT02160",4030.864558,2514.381348,4034.608568,562.5611696,4819.101005,2871.49806,2545.86339,2792.230651,2613.012927,2758.825731,7545.926968
"FT02161",3553.583817,NA,3190.826045,3769.637332,5779.787953,8230.665678,9494.808432,2538.348142,5227.251292,6831.667167,9982.046127
"FT02162",13162.37323,13073.06944,16303.23929,17100.82646,15103.11166,15427.12698,15468.0698,12766.09302,14334.92673,12998.02515,15167.24034
"FT02163",10354.47792,11517.69491,10018.53958,14545.55378,12182.37128,10618.14429,11783.43614,11738.3729,12052.81369,15782.29209,1816.738036
"FT02164",553.5243372,1095.135281,2145.108617,32242.36854,1312.996309,291.9224453,1951.368591,595.6564935,965.2716294,NA,11623.18002
"FT02165",NA,434.5011704,375.8468857,869.3863891,NA,NA,10136.29602,334.7528557,NA,1572.595912,37322.12014
"FT02166",925.2387724,1042.45096,351.3184086,254.7713623,1360.215185,615.9256821,811.711764,1030.938894,536.0507055,1140.631099,3031.450775
"FT02167",9565.666264,10338.5549,10636.78982,3201.269459,11365.36392,10812.255,12343.60584,6747.188985,17378.74097,10348.25416,110065.9743
"FT02168",22321.68884,17367.55836,19112.63305,24154.43172,68961.01449,81085.91441,12495.76309,128376.9561,23879.98711,38507.30669,47526.03383
"FT02169",46527.08615,21912.04479,36220.99078,42161.32857,80101.59928,44537.19511,40353.46711,24923.91079,20718.22728,50901.75415,9592.555923
"FT02170",65163.05551,65021.83492,61027.62744,62870.6539,67633.31621,69899.64483,55152.06408,62398.76832,52267.94327,84813.90709,69549.78883
"FT02171",15446.20246,18381.33349,15424.95557,24456.71443,24656.26338,19383.90427,19150.80614,15606.47738,28602.44775,21890.05689,18703.39307
"FT02172",5972.567792,4078.333923,4071.223368,11865.36689,5028.673934,6510.463359,9680.789078,2493.606565,9450.756674,6326.171139,7947.563332
"FT02173",1849.60413,2391.422649,3413.935158,6859.778311,5359.227447,2709.575788,2484.256985,3022.991549,1884.086181,3715.567684,7118.909621
"FT02174",NA,NA,NA,NA,262.1680903,1350.928245,576.6793528,275.7020375,126.0623387,658.043965,3732.505295
"FT02175",12343.08801,21868.29879,17047.16421,36980.60344,8361.824093,24794.05136,22053.08081,32406.03449,18500.66791,35824.47949,9666.938372
"FT02176",67105.56005,45451.01585,62003.34625,37649528.41,41019.89451,56409.06609,49368.30356,39588.83558,65587.95357,51360.23227,77792.65787
"FT02177",57444.3481,56045.63314,58227.14868,57421.07567,65128.35305,54357.05243,56047.57911,56601.82615,57030.69683,59995.64839,54181.26228
"FT02178",7374.046046,13626.85243,10285.20462,12671.77972,544.4670125,15608.56578,11597.38219,20974.2574,12016.66278,24965.40583,6478.872003
"FT02179",36275.26356,22016.65113,40102.15433,12682.99574,24532.52599,41064.52674,52518.39936,23233.02063,62041.81338,21868.17753,11489.40628
"FT02180",1638133.314,2191745.714,2949218.809,713805.5301,2939003.694,443420.6178,1962239.912,245476.8918,2415849.226,705520.824,1219392.54
"FT02181",132367.7332,116852.714,132473.4584,177371.362,293566.3917,154431.6939,175186.7219,164066.9865,148971.5817,212854.1946,118738.0406
"FT02182",23361.18611,21978.12701,20542.28383,27374.66867,24213.20801,18332.58595,19807.18857,19503.60731,18226.28717,19164.32011,20372.23388
"FT02183",2202.130747,561.0104934,33787.62924,NA,5363.935794,4184.466406,28025.07518,2868.104678,29869.57781,6620.634956,165516.6461
"FT02184",14963.08683,5505.180567,17825.78106,40212.3194,6275.003455,20399.94808,10673.3488,6391.535362,57754.35154,1587.826444,12198.6896
"FT02185",5319.540397,1314.963429,9090.46502,4065.280144,16445.31076,10039.45625,15951.21605,12454.09591,17534.9408,10717.14792,4986.135527
"FT02186",325.1967564,NA,NA,3938.607768,NA,NA,3738.621609,NA,NA,NA,3596.463146
"FT02187",26115.75434,23880.15526,29226.85617,30141.28393,37325.63635,28067.51852,26730.72449,30221.22561,27170.12225,24295.30598,32009.29049
"FT02188",31368.92837,33726.12269,33882.77845,32773.27825,36732.71819,32369.29694,44891.41433,26514.13417,30676.1123,28071.83972,23924.77605
"FT02189",431.6671345,NA,NA,1305.710686,NA,136.8046866,NA,559.4766745,246.6086657,NA,24917.32214
"FT02190",NA,NA,240.3640756,NA,NA,479.2504803,236.1566483,NA,1175.650035,NA,22185.60128
"FT02191",712.6150992,672.9592974,900.5109269,229.2455044,NA,272.7100116,186.6142757,361.9966635,440.2205285,229.8636074,3803.509803
"FT02192",NA,NA,NA,152.3847583,NA,NA,NA,37332.83283,NA,374.5027153,10793.42342
"FT02193",NA,163.0741417,NA,109.2702004,NA,103.3424675,NA,83408.61851,NA,134.474187,22640.97702
"FT02194",152959.9238,173476.3606,139061.6256,84144.51662,193498.3272,143394.0517,106664.8655,174354.7377,140069.9713,129883.997,176525.7299
"FT02195",1867.824228,3714.758701,3958.513696,5422.876165,4866.178659,4589.36999,2400.961151,2546.088573,4755.909182,5003.686425,3769.080886
"FT02196",7996.800474,3633.804121,3288.737594,595.8755591,2737.534984,5769.690081,7039.853642,960.3978403,7207.435508,288.9698903,3492.83329
"FT02197",11013.5331,12277.58404,10415.52939,1110.259078,11568.2781,11085.75778,8531.383265,1123.225541,7814.081111,853.0389412,18174.94882
"FT02198",58283.68335,348756.1293,126978.2382,146844.3846,255163.7766,1578205.03,521323.6766,129436.7687,345159.0964,539897.3676,NA
"FT02199",148201.7906,192873.8037,268517.609,66158.38601,271934.4926,41500.65399,177894.9602,23166.69175,216951.6608,66950.93849,111732.204
"FT02200",20920.28905,20832.3938,20951.53985,27525.43522,46716.10081,16586.69913,29166.80945,24679.285,24288.08565,33479.06611,21341.77851
"FT02201",16842.24851,16074.03221,416156.7301,399074.1436,379086.7204,372103.9634,399597.6407,413652.1403,365994.7051,328264.9115,404352.1373
"FT02202",318001.2429,338657.176,272111.4425,350210.3207,1722214.935,288297.8439,305605.8811,286883.2528,331367.0701,285147.25,524190.0598
"FT02203",17739.23629,17934.98607,22904.60093,2651.401084,8805.436869,16998.87521,35686.52789,10030.77645,159977.5854,2840.874981,10170.61592
"FT02204",3098649.52,11766324.45,10509359.35,2943371.083,2175999.97,4936017.294,9577273.476,9957354.457,10181306.05,10405221.54,10710495.03
"FT02205",38746.37279,42779.13704,42846.76142,43845.52187,47014.37117,47415.79871,31039.30781,54560.90112,43264.78093,78567.57527,28778.60628
"FT02206",312445.2472,358547.299,209315.6705,335858.7338,299655.6818,306155.7441,200260.9692,295268.923,183235.464,291276.6269,571543.1716
"FT02207",427676.0508,360384.813,359810.7289,350189.4143,344192.6126,319010.3053,239663.6453,267051.6699,291307.6796,282089.229,393946.6295
"FT02208",998.1851212,2320.262449,7540.745242,2809.096091,978.4237514,7401.319119,7418.079631,489.5467421,1964.571764,NA,6210.921904
"FT02209",21332.2525,20063.75614,19319.30459,20604.31792,23168.92447,26391.72753,20699.96469,19780.7601,18210.73533,29344.93397,23936.0635
"FT02210",8853.270399,11762.00945,10951.02293,4168.233209,12434.59709,8962.489032,9663.035625,11578.07114,9277.131233,9763.341059,11181.8786
"FT02211",9669.891871,10214.36117,11457.15881,14797.8184,15682.40815,11881.42385,10309.11689,7914.301169,18712.58019,12174.61062,11222.06536
"FT02212",15832.42256,75159.22044,158.0772288,534.7934768,16454.28233,331.8370728,16408.58229,895.3495348,1060.573138,961.7522999,13018.29999
"FT02213",17936.6569,19843.54495,15305.63385,2047.219403,19665.67669,15157.54563,17647.05549,3682.827382,10760.09211,505.7284938,25794.42852
"FT02214",97.94181532,NA,NA,NA,NA,NA,NA,NA,NA,NA,2560.810909
"FT02215",203187.8266,182238.3779,261553.1828,190940.4337,186869.9606,175731.9549,189290.2,172814.7809,174931.4025,293244.9859,204870.8778
"FT02216",434314.8079,516165.4722,160075.4354,671948.984,259265.9399,82305.56676,677696.6097,86368.11309,263271.1116,156794.1886,135120.7001
"FT02217",7276.31193,41470.35031,14311.54078,17776.99611,30873.77989,175396.0527,60194.59909,14432.97374,39781.01521,62826.5724,NA
"FT02218",23875.43241,14919.90357,24349.63009,2658.523988,8863.182289,38492.03546,40218.27048,10450.08776,50274.51211,7300.00587,15236.6555
"FT02219",13826.89823,15106.76805,23163.81419,13124.63993,20559.29726,27285.73607,31783.28754,15078.38757,30824.97723,33163.7592,16787.96823
"FT02220",14897.19486,19422.00101,24753.06583,7031.96022,26608.37496,1283.592957,19284.2255,1155.977652,22134.0126,6345.135375,11313.77916
"FT02221",46787.55128,213928.9864,52193.73934,52425.05752,53190.80138,53271.92492,52054.56105,53012.31027,52147.44042,52312.88191,56478.83049
"FT02222",91720.95171,88683.61454,82294.56737,55063.86743,100214.4283,95578.90471,58515.29828,192082.3562,87815.2656,90373.03773,80349.46271
"FT02223",3177.263935,5822.345679,4940.426809,2533.116871,2712.067499,1224.998302,1250.734652,2081.839386,2864.07335,2923.518867,3744.445928
"FT02224",260767.297,55864.53435,49522.93391,10088.23203,52868.89475,51602.12814,42036.5371,47487.35277,56814.1172,50002.44598,54909.45753
"FT02225",36908.93816,37756.10511,29928.04637,42884.28341,36415.51411,41608.77394,25199.95588,37617.69482,24100.40594,39533.38394,45141.49521
"FT02226",78249.43872,87177.85919,74432.76393,88423.99238,79046.51064,70812.62771,70387.15899,72450.14886,76657.27436,65886.42824,79376.73517
"FT02227",1674.340233,NA,NA,7616.27589,NA,NA,3677.150174,NA,1943.184839,NA,10628.67909
"FT02228",56243.81565,50555.83143,52340.36841,46653.66947,49090.55039,48318.41124,45962.28578,43099.56181,50126.22489,42656.20377,50399.93357
"FT02229",10297.3135,15951.9839,14861.2017,16143.57149,13096.25588,7956.727106,7151.055741,10601.1184,11722.37969,10213.94597,15296.60745
"FT02230",1400602.471,1467422.93,1478876.144,1441566.962,1453705.08,1346230.474,1300827.679,1371569.767,1381899.336,1420114.365,1574283.368
"FT02231",21173.80202,21995.65506,18715.78077,19126.45335,21147.75063,20533.45725,17553.04172,15924.45761,18913.41686,16865.84375,20900.4587
"FT02232",78502.74018,79885.07401,61469.71102,76830.78461,73625.67243,69383.62911,71616.09688,62376.91666,68416.27276,69638.11378,74362.68075
"FT02233",21706.59183,22716.02186,23050.18573,23324.3858,25261.82262,19082.05681,20631.36018,18347.16168,20680.78931,19635.71612,22835.71187
