"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","IEM1","mz","rt","isotopes","adduct","mass","zscore"
"8560",18.7678884380724,18.9463672014246,18.5749782678524,19.0594738946565,18.6538979713489,18.7854693875457,18.901830977322,18.9025809015291,18.9133839555112,18.7524331737239,18.3450033213386,611.2761753443,1026.64184570312,"[1380][M]-","[M+Cl+CF3COOH]- 442.316 [M-H+CF3COOH]- 478.286 [M-H]- 612.28","442.316;478.286;612.28",-2.18152183178167
"8679",10.7593776141001,10.3177300696796,10.6911897127706,10.2982085322033,10.426141166921,10.5582855581967,10.4702381867543,11.1606182896716,10.3435489803045,9.91499024794138,12.609870810901,621.10953148795,756.492126464844,"","[M-H]- 622.122","622.122",2.7040282527716
"8838",14.212417649972,14.0862175701255,14.1598544576565,14.1287041641813,13.0860781375932,13.7767598776545,14.2355598481141,14.2550998997144,13.6629789654902,13.6299080409104,10.2583148047525,629.108392883913,732.986572265625,"","[M-H]- 630.121","630.121",-2.86723048849234
"8939",15.1513186593645,14.5707165091406,14.7500781841686,14.9257663410129,15.3754418997544,15.2164856208019,14.6130510990242,14.5498737962807,14.9387295907257,15.0549710663225,16.1167206654103,635.125153742375,756.151733398438,"[1464][M]-","[M+Cl+NaCOOH]- 532.173","532.173",2.4060486422571
"9070",12.7767569091239,12.9331410895736,12.685996699984,12.7233512206366,11.4195917867246,13.043566185202,13.210946376716,13.22975395374,11.9673844373395,12.4759241341807,8.74408977473875,645.080958167182,732.957702636719,"","[M+Cl]- 610.103","610.103",-2.74010361707557
"9379",12.7855100240328,13.0918767783673,12.3853591480057,13.0476045623808,12.4242520268726,12.4665765140907,12.623403977258,12.9000893784457,11.9909777828857,12.7654352650291,11.6803971603838,666.439292798868,1088.95886230469,"","","666.439292798868",-2.02437484746423
"9471",14.6233043014178,14.3385367242014,14.7423897521791,13.9533664195434,14.2430406960308,14.6429305472982,14.589754309575,13.6955845823213,12.7716067794786,14.9188217301164,10.7293863926154,675.156544675414,849.635986328125,"","[M+Cl+HCOOH]- 594.166 [M-H]- 676.169","594.166;676.169",-2.61746221997565
"9695",16.0242870391522,15.8041307664043,15.2044776349712,15.726961734546,16.2535942540461,15.7658445803588,15.6279044374617,16.7766647087043,14.8940201970622,16.2131423408968,14.3334847908984,691.187834638712,917.587280273438,"[1653][M]-","[M+Cl+HCOOH]- 610.197 [M-H]- 692.2","610.197;692.2",-2.00095120766373
"9704",10.0235319228838,8.06245663470188,10.5386899503252,8.86099937838601,11.2863469116365,12.2580418038558,9.95995311285587,8.78773620542478,10.1771497448386,9.83691078958302,13.4934693563374,691.514212629437,1055.14858496094,"","","691.514212629437",2.02674884080519
"9858",10.1934860336124,10.4186024056773,10.8485267789773,10.7608222985424,11.1907233199524,11.4179686901016,11.1914764530156,10.6268376906902,10.3458397782712,11.2291303654248,12.4538700792753,703.112664518689,756.1611328125,"","[M+Cl+HCOOH]- 622.122 [M+Cl]- 668.143","622.122;668.143",2.33342624585212
"9889",13.7721167129284,13.5372384927817,13.2390774689922,13.7806399832753,13.6874426592919,13.2806219201068,13.6382656319168,14.1632737487794,13.4193723000538,13.8806582806705,12.7735840322635,705.204352203542,963.993469238281,"","[M-H-CH2]- 720.23","720.23",-2.1028365341466
"9904",13.1191748405471,12.1447195507506,12.8913303605494,13.0843182415248,12.4107647575803,17.863905098558,13.3938472083149,12.9712549763656,12.5168783941352,13.6020704311152,18.3865271235929,705.521681769813,1033.93347167969,"","","705.521681769813",2.10163863438834
"9925",12.2542274480826,12.3451463172852,12.3514648759702,12.9980462078612,12.3828924748823,12.503206036598,12.3433475304218,12.9162370375336,12.4821838691961,13.3722756875225,11.5527181767238,707.294075225278,1042.22131347656,"","[M-H-CH2]- 722.32","722.32",-2.00877794975173
"9991",13.8498682451345,13.3717237398585,13.6211986374855,13.669353460577,14.2010610902018,13.8056647880297,13.5588055694742,13.4031880450257,13.6187423581401,13.6685986588931,14.628384041705,711.111374013636,756.151733398438,"[1722][M]-","[M-H]- 712.125","712.125",2.36934693484218
"9992",14.6342275038572,14.6096951529835,14.4890924906074,14.5245736578599,13.7589350281373,14.260847362029,14.6103142631638,14.6256847319721,14.2556828650997,14.0586299144215,10.1036565998234,711.111336337683,733.205017089844,"[1723][M]-","[M+Cl+HCOOH]- 630.121","630.121",-2.94667841633223
"10032",10.5310927963796,7.44157907955534,9.81035839559221,10.0767183920558,11.684621534972,10.1786108742174,8.84207187388208,8.31960058068026,8.87259258878063,9.4773405394644,13.7126327712201,713.201859136618,756.1611328125,"[1734][M]-","[2M-H]- 357.115","357.115",2.23130331980252
"10103",15.0043505205014,14.4909955029185,14.7410290438339,14.8737514468072,15.3116325104345,15.1628888282143,14.6580405309474,14.5066908118481,14.8998269576854,14.92236787575,15.8952293886663,717.128081029486,755.8291015625,"[1744][M]-","[M+Cl+NaCOOH]- 614.171","614.171",2.34631311155457
"10133",17.1497472697993,17.0866120149117,16.7415911973248,17.3827567832431,17.2288515582958,16.8957062974723,17.1281586673107,17.2739797362648,17.030791276832,17.2244233014999,16.362072655755,719.219201227651,963.992980957031,"[1750][M]-","[M-H+CF3COOH]- 586.239 [M-H]- 720.23","586.239;720.23",-2.36918002308069
"10138",12.4986907338494,10.6286079108638,11.9251419460895,11.8459962853266,13.3217889685434,12.8679555068553,10.9791148544435,11.2035055399411,11.6420056226036,12.4787088190803,15.5470843858941,719.21864574661,755.829,"[1754][M]-","[M-H+CF3COOH]- 586.229","586.229",2.4121170256486
"10257",11.8363338844402,11.5052719151528,11.2755101034431,11.7665535417351,12.3740265732433,12.4256864247778,11.6914510744056,11.3147940332867,11.8561800145065,12.4222628734164,13.288164280551,727.083898214933,755.82905078125,"","[M+Cl+HCOOH]- 646.094 [M-H]- 728.096","646.094;728.096",2.18700694294318
"10639",12.8840344043033,12.8024529122232,12.7538425859651,12.7847934806905,12.590961289841,12.7214699502641,12.6945296990452,12.7479545145899,12.9828236643764,12.7341255152915,10.8174517673093,750.638587429147,33.8769207000732,"","","750.638587429147",-2.97181026641533
"10644",12.7936079512798,13.0382338940956,12.2341490825641,13.3997281643221,12.5717230282972,12.357315898122,11.9700721020213,13.0068071523852,12.6051153856136,13.5879764065001,11.2846827459215,751.341458936436,1142.65942382812,"","[2M-H]- 376.184","376.184",-2.03440115097581
"10832",13.777422974152,13.5037933323538,13.4893246760776,13.2351312262415,13.5432996338833,13.3162896748891,13.2845983232242,13.7390181252207,13.3405064733046,13.3278328466232,12.4115520408268,766.441902310626,39.8394085235496,"","[M-2H+Na]- 745.466","745.466",-2.61962046670132
"10978",11.7219568799185,11.7127205333584,11.630721783196,11.2467779144308,11.2313992873801,11.4050433226127,11.1206144972667,12.0571913378367,11.3560931283231,11.4284875767553,12.4363058706706,776.448573319559,44.4800605773926,"","[M-H]- 777.459","777.459",2.18361824723017
"11107",13.4539299214262,14.1203687795193,14.1557473685278,13.4575546870975,13.2876314280684,13.1983123847944,13.8526236042611,13.5870972750246,14.1882040078941,13.3232495898458,12.1255221563031,788.431593476496,39.8389282226562,"","[M+Cl]- 753.453","753.453",-2.37015910870396
"11178",13.2494743405458,12.6909121696916,13.1390580842233,13.1151994814909,13.5559776048588,13.541642414208,12.9692066778415,12.6886895112919,13.2194365465285,13.2978757182987,14.1675936986473,793.114165716329,755.870819091797,"","[M+Cl+HCOOH]- 712.125","712.125",2.212351178581
"11250",15.2072368819041,15.1195579056196,15.1170008422729,15.1292892818904,14.2955616462461,14.9994208752626,15.2556920812767,15.2379542812047,14.9995269761444,14.742656686018,12.1779627716472,799.131083453716,733.28899999998,"[2035][M]-","[M-H]- 800.147","800.147",-2.86735633482718
"11251",14.6450433885014,14.1841421545219,14.4386965406031,14.4698259958987,14.8507199137884,14.6180893783824,14.2263852455634,14.1317308241658,14.4264637121708,14.4813544523798,15.3621392823728,799.130939773825,755.912536621094,"[2036][M]-","[M-H]- 800.146","800.146",2.38928440980582
"11277",16.3337554310936,16.2313870867147,15.9564620342377,16.4245191564594,16.276839109067,16.1010461311928,16.262642833376,16.2663369974398,16.3027419640009,16.2050461436897,15.5444136670019,801.22197694211,963.993,"[2046][M]-","[M+Cl+HCOOH]- 720.23","720.23",-2.59950855032869
"11421",12.4515507244509,12.2563200020875,12.5564730266187,13.0830564751178,11.891326287785,11.5862490194062,12.9689476120633,12.8985928259532,12.261384991028,13.1921776684333,10.1924732706954,813.536067451921,1040.23150634766,"","","813.536067451921",-2.44987349062672
"12110",13.5126278435118,13.483359203653,13.4820066141524,13.4900195772589,12.4685899878632,13.1839037491337,13.5387011542354,13.4759803541882,13.0460374286698,13.0373906960419,7.60733722295815,881.133834301489,733.289061767568,"","[M+Cl+HCOOH]- 800.147","800.147",-2.96147233876427
"12111",12.9407212763363,12.5756425304201,12.4729771421759,12.620709254925,13.2160575219011,12.9634580306065,12.399658564245,12.3761543738044,12.8166352697215,12.8754722463948,13.6681897714909,881.13372726507,756.032135009766,"","[M+Cl+HCOOH]- 800.146","800.146",2.20682352486988
"12127",15.3663622102282,15.3222193632905,14.9230280816621,15.4735316589965,15.2531873740147,15.1027148121486,15.3193803222086,15.130837752738,15.4138698174094,15.1454695120178,14.5766438914399,883.224794697583,963.993225097656,"[2272][M]-","[M-H]- 884.237","884.237",-2.36519097147816
"12532",14.0216388435009,13.7433368044964,13.6850243401051,14.4254771836479,13.8015882013961,13.9584769700559,14.1618288257767,13.7996259934396,13.6345921924316,14.9344497780589,12.8064916763725,932.56174954577,1109.50999999998,"[2390][M]-","[M-H+NaCOOH]- 865.586","865.586",-2.08300969442921
"12857",12.7910333911179,12.9607465664795,12.7675869527066,12.9373421217539,11.8710657963035,12.6112161792452,12.7494633796303,12.9971923661025,12.4570799744313,12.5978076410137,9.0304677576878,963.137259542887,733.289000732412,"","[M+Cl]- 928.175 [M-H]- 964.15","928.175;964.15",-2.89905161283399
"12871",14.5644074023173,14.6031600546218,14.2373376043294,14.7650701274256,14.4788382732269,14.3568022942224,14.5239253850874,14.2054141570979,14.7550007041803,14.2361853104704,13.8709222184365,965.227813957435,963.992980957031,"","[M+Cl+HCOOH]- 884.237","884.237",-2.04051255403011
