"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","IEM1"
"FT01857",21.265633160975,21.3320760812203,21.2671539879267,21.2315524783981,21.2231139557514,21.1694567657595,21.2635057722503,21.1058118614069,21.0537752677755,21.0950745646566,21.3079973486042
"FT01858",16.2566808006469,15.4406973028145,15.2816324454843,14.2791726666629,13.7351372991863,15.7521329660423,13.8822034284354,15.0873111286026,14.3407211412645,14.1192280498374,15.0569399505001
"FT01859",21.8613983837264,22.1741215148931,22.074105890007,22.5441685522124,22.0792619035043,21.8603862064652,21.9262802899342,22.0379103883109,21.5680378801285,21.9220682397162,21.9374589788765
"FT01860",21.1596413190923,21.5526243606001,21.3491095834221,21.479483955018,21.4923458385648,21.5059190721151,21.396025387602,21.4275339689501,21.3021921258304,21.2329314991135,21.5055743451831
"FT01861",13.7340911332524,12.2523961421847,14.0310557857282,13.4702418327293,14.0221075235491,14.1690374185746,14.4451001598959,14.144919287116,13.6760565410759,14.2425702359958,15.2358788768195
"FT01862",21.4140313907298,21.3343150289675,21.2353372084544,21.2117327347904,21.2322026996976,21.3759912853699,21.3984260219386,20.9792144708072,21.3679466863212,20.9722440521102,21.3374795385606
"FT01863",16.1036911928689,15.7397264823834,15.798808832472,15.1068645949226,14.9255351385988,15.9215760555162,13.8654384537164,15.4739383952383,14.3206049744499,15.0978642562401,15.631022708187
"FT01865",21.7145360354973,21.6843967614817,21.5175310338166,21.4645355645706,21.1389384254226,21.2157367127626,21.661235613231,20.8620827310974,21.2987393347358,21.1964614301714,21.7631184668076
"FT01866",15.0308081873592,15.5098450550934,15.0159439340313,13.9701134115215,13.8782345868927,15.3332460174199,14.1799053837764,14.9231005825164,14.1112732797884,14.3902639013839,14.8709421916169
"FT01867",22.2228292665026,22.3509028352265,22.1966332680592,22.1963784148147,22.1890614016954,22.2203908428343,22.3110035994223,22.2557865050723,22.1420617554284,22.2332196038626,21.8864706011902
"FT01868",21.5398839061971,22.0590437853916,22.0434362794441,22.0695114651696,21.9475868186945,22.3091185306349,21.9556864915271,22.3056175701097,22.2761817493196,22.0136574031917,22.2572547481502
"FT01869",10.3536269678128,10.2781254554927,9.09775137090785,6.86787511738294,10.1399386806454,11.5954030939745,11.8036212515026,11.4926465952842,13.507083257552,9.24604868633221,11.2723188565234
"FT01870",20.6885573657408,21.1806186913382,20.8051733936188,20.9180573137116,20.7724461239808,21.2369831829859,21.2410084652712,21.3462497730711,20.8131584711583,20.6899227145259,21.2983341144947
"FT01872",20.8489053095666,20.8388133734828,20.9115998648717,20.8526075924165,20.8464824130961,20.9249351761998,20.7998287007785,20.8653960186545,20.9296332583445,20.8437646714899,20.8552088984247
"FT01873",20.6384229608809,21.1966196789115,21.1027456642337,21.2154350323243,21.0544256060903,21.2540752114417,21.1458311367699,21.0483893797975,21.3643728587743,20.9327388127456,21.3027437260678
"FT01874",17.4767710142843,16.688350421318,17.139792301038,16.2844178913216,17.625840271133,17.8705361047,16.3385335955154,16.7012934619397,16.8903100006745,17.3674592221685,17.8041619645622
"FT01875",13.4705330381652,13.7072281834432,13.3890914065419,12.38217890973,13.7029954428555,13.0962762134668,12.3416481563092,13.1132054386792,12.8009095723737,12.901270799964,13.5372368333742
"FT01876",13.5287536257008,13.3844736290498,13.0201997228853,12.689534490581,13.9338708957518,12.8634329088434,13.5813468839833,12.6989541164293,14.7039672202559,13.3509947645551,12.8879849826638
"FT01877",14.0604167776378,13.6729991068879,13.9762296085,12.6015475505182,13.9215253409049,13.0823128905637,13.4464850658587,13.605812557669,11.3576492111687,13.3672044093246,13.3184918936447
"FT01878",11.2883840002906,11.2574981091768,11.2479652911525,12.2625777815913,12.1313419262093,11.757102069211,12.0937872427842,11.0526218941126,9.55089091245924,11.2855003095423,11.4175775645864
"FT01879",13.9771211521141,13.9151895000236,13.1836149294514,13.3596627228936,14.281007067473,14.4819532111038,12.5679772347876,14.4942612276876,14.1666519521036,12.7985065792725,14.4749748751077
"FT01880",16.203701431442,14.8414711980223,15.0352461532228,15.3681969988118,15.8304026962928,15.556069810569,16.0664825706599,14.6705048859839,15.3617613077974,15.2437191614456,14.6645206013492
"FT01881",13.2941629838579,12.7829359184804,13.7086509067757,9.44917159993632,11.7451795523173,13.6779367176637,13.3175700296625,12.0245879520457,13.4836089316511,12.0178959631173,11.2786418784876
"FT01882",16.9387595804228,17.1301850723958,17.1571880767893,16.9901508028089,17.0593685808918,17.096251668818,16.9385265453879,17.1098050396864,16.9752881849418,17.1878865266926,17.1870516509077
"FT01884",13.0565189594907,12.9969839691019,12.8457566396879,11.2041091431718,12.3550428702513,12.8672169019495,9.71030596017802,12.8099425233225,11.7113505107567,11.8284722764261,12.7126533822547
"FT01885",19.701599283865,19.661662378184,19.6585115344941,19.6328739932546,20.6292959319279,19.5495344666154,19.6692047032326,19.6698688212597,19.6191375012792,19.5147957147811,17.6213506982026
"FT01886",17.4347669779128,17.5028952343988,17.4537500332311,17.2055569559043,17.4494237336679,17.4152572774661,17.283685303242,17.2656795125488,17.6922956556749,17.2811630826861,20.6905390571161
"FT01887",17.205695842625,17.3479497003733,17.1833564128519,17.2436825745696,17.3303155978125,17.3374659105201,17.4823931262064,17.3634672909924,16.4256199436301,16.5817142954737,17.6450493509854
"FT01889",13.0856683529794,15.1554918480883,12.0710573927793,13.7177446678242,13.9533297432613,14.0484533784546,13.1132465775278,14.918181398112,11.5921071483037,14.5399629960687,11.5660301892543
"FT01890",12.8227275422575,12.8499380728322,13.033904490343,12.280254519992,12.859451717796,12.5702935900895,12.3485440077377,12.502813949238,13.0822097598697,12.3314825990663,13.2388870050764
"FT01891",13.0517070111698,12.7416603284992,13.6236248311191,13.3894926123275,14.3131853897865,13.0967323567127,11.7422659288661,12.9624706618396,9.89495945991714,12.2180514403185,13.2752455568701
"FT01892",14.7901450856287,14.1341494637116,14.2334213532222,14.9886655156452,14.9049691651737,14.5121600637117,13.9155716793596,14.6764896719054,14.7535088763174,14.5184279437999,14.5810402662446
"FT01893",11.7839885922327,10.5898111157675,12.2658050144119,12.6059635983032,14.4810381783284,12.6394693187302,11.7643654895417,10.9521299339833,12.3007106932334,9.60050786574925,11.806290352997
"FT01894",13.3598048117944,13.3047187585029,13.1793494891261,12.6863029578865,13.135064657212,13.0756094646588,11.0740146733285,11.6255792864286,11.8570813956774,11.2533370203464,12.5789878917824
"FT01895",12.0545882264289,12.2930576362611,12.6020723725205,13.8630396231726,12.6160611467432,12.5836610655503,12.4290019909984,13.2558313757657,12.055404179792,13.7315763944106,12.5743516236251
"FT01896",6.53641307228802,8.16242977996991,10.3567336743173,7.45046077550335,7.84650563297731,6.92666970195463,12.617935446582,7.28819929397224,8.59181945131499,7.50481999960412,13.8665050164193
"FT01897",18.6055532685203,17.9817057492546,18.2700163271953,18.3313981847542,19.2936878415598,19.0292956894025,18.1682520481189,18.219248244899,18.0830672210416,18.7266408015701,20.9685205130479
"FT01898",20.2387392166912,20.1825963561909,20.0069989397382,19.9518095148125,19.052663811264,20.1503043809145,20.328986218292,20.6946171245522,19.1430078776545,19.5717693393051,16.4608416933308
"FT01899",14.6001525680666,14.5761711608247,14.6116157292387,14.5466692062417,14.6363419374467,14.750528844674,14.6384353324775,14.6002484621357,14.6747643065839,13.7497787408584,14.7498873834764
"FT01900",14.3415150691755,13.9793278556856,12.7547512236628,13.2395921477855,13.256376805935,13.6210082699449,14.3372127377784,14.0281152654501,13.6436174896596,13.7155006615105,13.7318018192045
"FT01901",14.9244894385359,14.8812906948129,14.8268164568099,14.8068290712696,14.8925712424317,14.8570564841164,14.7130861900154,14.7967291418125,14.7950964896826,14.8605153721278,14.8522635006629
"FT01902",15.0747645706724,13.573642076756,14.0084229922223,13.9203649206277,13.0461450906371,13.7498793427494,13.2115960755679,13.0389516295555,12.9876920020643,12.9626082238466,13.2603308958696
"FT01903",15.2356988374296,13.8657681027026,14.7671314666351,14.8813200037951,14.2741139235089,14.5188763738261,16.1706813003382,14.3095191203328,15.3974074563004,14.0168908077265,12.9489628708396
"FT01904",15.5596124091701,14.476646029336,15.7051154978721,15.674922959259,14.59919977409,15.8500064701974,15.9874829053386,15.9071811923715,15.9292677017364,15.9090660223051,15.97334151287
"FT01905",14.2148318535724,12.8315145391183,15.665948078471,14.9246729226949,14.1448544079822,15.1825153199262,14.6364224863493,12.4428798637692,15.9337331579586,12.3734028438522,12.9136528116659
"FT01906",11.6379249886575,11.0269708693308,11.0809666916334,11.9349657320842,12.1821740543106,11.4329176568057,12.3284007698707,10.2858717489327,9.09281613722115,12.0945004590915,11.6149813323037
"FT01907",13.0783654020034,13.0808141964509,13.0727600308429,13.2198683512919,13.2395210886648,12.7866228892592,12.7406971223938,12.5240639471682,12.5958557766916,13.0586172950143,13.0206676390398
"FT01908",11.4809286709635,12.6611216798456,11.0444867555762,10.4270288871026,12.3691501933755,12.3493830201074,12.1438842466541,12.5985951232243,13.3098058537925,11.6353106832649,11.6746803881774
"FT01910",13.5703219564938,13.1248679936155,13.2886204851753,13.6055557066455,13.6270831542595,13.8038455987439,13.9591819910386,13.0581995639737,13.8197718892402,14.0100960867393,12.9260775204042
"FT01911",17.6255648738344,18.5944038636558,17.1240936762708,18.3384208259781,18.683947772899,18.0905465298608,17.5932354709743,18.9175071772012,15.8951140427628,18.8463205119099,16.5672201327216
"FT01912",13.7994210085174,13.4023292882937,13.8739926812438,13.6746111186536,14.0691674282487,13.5691159188878,13.6011711527677,14.0390528052222,13.8803358755042,13.4965960074073,13.8437187281656
"FT01913",11.4751645869722,11.6142974402999,11.6813095861991,10.7798326851379,12.0075285233414,11.5045198505931,8.79438421801778,11.5606294122724,10.4719250736313,11.2091922818302,11.6133956498106
"FT01914",10.4433918980682,11.2398695985903,9.75088840238571,9.6899141340795,10.7242398531749,10.9616045081067,7.87460481319234,9.4688978644776,8.84798996012441,8.3799217314222,11.8216899796026
"FT01915",14.6893971629622,15.3544617674056,15.189269110876,14.9629774947963,15.1209251288892,13.3302873328634,13.1567416475783,10.3953043880666,14.7477192800941,14.5113924538224,14.8953507028868
"FT01916",11.1750428118535,11.2974449557593,11.4266949329425,6.97935426929932,11.1078172962771,11.5561114552315,11.5680725982716,9.93858129485669,9.75855472428237,11.2329436996703,11.5865480231049
"FT01917",15.4156635381164,14.7606559539982,14.9935316649416,15.0871587894934,16.0808218089377,15.8691480904848,15.0361279548267,14.9011883989995,14.8441548070318,15.5114663214125,17.6686858702476
"FT01918",17.0220196146259,16.9546855536852,16.7734370487029,16.7468060085965,15.8850586445547,16.9486503331643,17.0728358303425,17.4103263077669,15.902729010941,16.3691402374458,13.1659391590616
"FT01919",14.0877469242542,14.1152700177918,13.7026669770253,13.6597623261189,14.0561331704585,13.9775885420677,13.8788459390267,14.4078037864129,14.0121653993421,13.9691538779041,14.1289402339089
"FT01920",15.9445488261175,16.0031502788906,15.7697162825685,15.4208623613417,13.5659936942381,15.646718240973,14.8349076529776,15.289572178984,15.1470460829803,15.5552091110648,15.6762040069128
"FT01921",11.5261602530305,11.4714559187476,13.0039438016131,11.2274458897021,10.7289157527784,12.5955841057879,14.0387913858784,12.2435671065624,14.2091563968377,10.8884418174152,12.0271488829442
"FT01922",11.6328143433483,12.2458703927717,12.6690606216958,10.9500606191807,12.0213941182928,12.6300405788605,11.7566818507118,7.6371144715336,14.6066330166404,13.1575451058244,11.9665514930421
"FT01923",12.2979412209622,11.7297959655573,12.2118209452082,11.7820512487165,12.6033063350823,12.5983490140254,12.8237891218694,13.218116845089,12.1526093928493,12.4387331304209,12.7519876233848
"FT01925",16.7972726182425,14.8636086932569,7.37745332616273,10.9048574094107,12.9372077852047,12.8066629329346,14.3253923163785,13.7910448516101,8.38302302970391,8.83301236913119,14.2464893339442
"FT01926",15.6899255543016,15.4244367687816,15.7232090012368,16.2697799132017,17.0894946832509,16.0363019880226,16.1505449730808,16.0796819438154,15.9561283529141,16.7696788045381,15.5529737707341
"FT01927",15.2259779724322,16.0432643823223,14.7700680827109,15.9348650398013,16.1821183966498,15.5641577775374,15.117085985803,17.2063253054055,13.8466105485863,16.7127789154069,14.0133966131413
"FT01928",13.1712234223496,13.3796925197848,12.8634815854954,13.5132287882131,13.2427879324886,13.0903238255074,13.3958953691338,12.9567096551637,13.2827698278814,13.3381106088047,13.373876955382
"FT01929",14.1413130541526,13.8720726987362,14.3719458741092,17.0533732130098,14.939390590635,13.0194497610966,13.7208779588623,14.8435977621929,15.3516688342331,14.8205922885938,14.4626297239875
"FT01930",13.5900590901996,13.7783331574574,13.2895212056128,13.6972058315159,13.059492755526,13.1575173393869,12.9679940537756,12.8088421540674,12.7453366736878,13.0709676460289,13.3054183800937
"FT01933",13.2338640872689,13.3574695077584,13.4098614617486,12.8183077513446,14.011237614272,12.6127215465728,13.3764596929451,11.9695220455624,13.3524333891889,13.4468293306222,13.422374775598
"FT01934",11.9276944059202,11.9672421179452,11.5244166579262,11.9327777933688,12.2239799959138,12.4174341451719,12.3746574055317,12.2042424287793,12.0468756657347,12.4167523972991,12.3762171459422
"FT01935",17.0728636156715,17.1366640822927,16.9876292479593,16.6541893836962,16.8192940628849,16.7220433366847,16.7128015031011,17.1349991521129,16.4366891176054,16.9435446726911,16.9417611983414
"FT01936",16.1448921808964,16.3020910223925,16.1196292195424,15.4904936511396,16.1137911497516,16.1690264013447,16.1419497171635,16.3674610901527,16.5721519275001,15.8064194123289,16.3433558874092
"FT01937",12.4571644534532,12.4242790073021,12.625367588438,12.3126316694025,11.7888169321037,13.7353617377696,12.5767349002402,13.1921795748042,14.2604447749358,13.3947337947841,13.7875624710703
"FT01939",10.5317689426837,11.4513324899345,12.4307111856684,16.9204341908245,13.5552133379849,13.1648006612977,14.7931759568031,13.5095948318335,14.4259667322998,12.6771958982685,13.7657424057854
"FT01941",12.8527909773063,13.6375655079287,12.6362155832136,12.2998763331666,13.443783331019,12.947037534549,13.1546273751657,13.4252759260337,13.1245886353912,12.6834687320788,12.945391800385
"FT01942",13.0993751284694,13.9936350752565,13.3541545965779,13.4250296852559,12.9701703956541,13.7199581859173,13.1364895105899,13.8527985149578,14.6405610730367,13.3030353034795,13.5869674286987
"FT01943",12.4290847437038,11.2211198873054,10.9111973636946,11.1174573304309,13.0824481067225,12.197905283225,11.3534343497908,10.0805609142145,10.3313898342994,12.0634207633912,14.65597966809
"FT01944",12.0860614023607,11.6722823471873,12.4132651548213,11.8491709579568,11.4413036715002,13.2241954893986,11.9051122673092,11.5836736186811,10.1302756900784,11.2498303716373,12.5473527467828
"FT01945",10.393731847724,6.7895108903113,9.60130661341719,11.9802396661351,7.4906177873698,11.4719872066363,10.3568376618617,9.38001515016695,7.40834910735865,9.27195368068058,11.290869404238
"FT01946",10.8525948435181,10.508546882837,10.7316326990797,10.2507608969119,10.5961419740017,11.1755624762027,14.9265768416708,10.3956663368218,12.2600690197527,9.2498985132778,12.6769898413709
"FT01947",10.6593483854493,11.4332462521549,9.80411998597643,9.56042470172546,9.15597521683079,7.66520661464503,8.20084251265124,11.9944772335227,6.55797479327374,14.5693544505288,16.8568453295393
"FT01948",10.6817179534892,10.5912056818658,11.4129124874659,9.76583242101032,9.53305963801742,10.3506069622126,8.78696990522367,10.7738128481877,10.3587070111248,13.1944164565649,15.0951515822139
"FT01949",20.6922816321229,20.6530341340576,20.0633317684346,21.1586327127105,21.5813183475039,20.7664850004748,20.7349401987208,22.0726654236769,20.0031409564262,21.9912921592875,20.065367591535
"FT01950",11.8383393178093,12.3045934487789,13.1310867530583,13.5849233156618,14.5136954297606,13.2567000280092,13.406783350921,13.0752479556303,13.0374350239046,13.9142715808596,12.3692352907179
"FT01951",13.6415097149259,13.5835012505968,13.7103283358654,14.4322801056502,13.9822809887658,13.8943098503711,14.0423172901384,13.8950676739911,13.7102071173542,13.9241139075669,14.1472914554248
"FT01952",14.3919124673876,14.0154747600823,14.0285369340235,14.0411867225579,14.0674293968619,13.916694748057,13.9113804016674,13.9513607987299,15.4051004053238,14.3401800393689,13.9753606251242
"FT01953",14.1739161557694,14.13798205436,13.966552732559,13.9711359188526,14.0761005536351,14.289151443829,13.9608957973996,14.2629887360582,13.99860793448,14.1881996449249,14.1306158707297
"FT01954",14.6957419089127,14.1263035595514,14.3145585760739,14.474683089785,14.3860235249374,15.2523192246638,14.2986580628535,14.3021372508878,14.302080210349,14.2899370506037,14.2542183966166
"FT01955",13.7808178193246,15.0608754743313,13.7039989390948,14.1688625309706,13.9981141136837,14.0185700724143,13.5013089785063,13.8359356550591,13.8562490347511,14.4186198788445,14.2300079877524
"FT01956",14.0690673967006,13.7664896604657,13.8950995651994,14.209744062542,14.3801841016659,14.3662894485753,14.2522870796739,14.4291609118569,13.877816319645,14.3257296931989,14.1681951696803
"FT01957",13.0981669707799,13.0654202942842,13.3540084088804,13.4698470865416,13.0365010845058,13.0136444672369,12.6466726841856,13.7004760484122,13.2050742763312,13.2259661370367,13.2291362492277
"FT01958",15.7197721329583,15.2306513150339,15.2195880520899,15.586547949513,15.6461273654731,14.8393654861901,15.2257729488762,15.3755687502843,14.2354958770034,15.4420696490284,15.9678412159103
"FT01959",13.7763648770657,13.9291935293671,13.848011947269,14.0236990471971,14.0426309409998,14.064985592927,13.843796923548,13.8724205328368,13.8773501625382,14.3004031331393,14.1732681414295
"FT01960",14.2640699753819,14.1010469333282,14.0418777550447,14.1608242080611,14.1716967803241,14.0211176800249,14.1814744996548,14.1844729953559,13.7997249776936,13.9700301237593,14.1577903853887
"FT01961",13.2943553808796,13.5076477312379,13.6293342121374,13.3189987329421,13.4827561420238,13.4134838255209,13.4809915977148,13.6449709971505,13.4417128715103,13.6100996665824,13.5503610870191
"FT01962",12.6023760486192,13.1252599087672,13.1771332364657,13.2696059764548,12.9877648311629,12.7573073291534,13.0732259265128,12.8279095291439,13.0832863779021,12.7970389600193,13.2234998357456
"FT01963",13.7914441561372,13.6882554077396,13.6603232837465,13.8384045119317,13.8976517623286,13.8542855583357,13.5854666432308,13.4664295916036,13.5907051645668,13.2939361606502,13.9171475873537
"FT01964",13.7853503090632,13.4387006717341,13.2732357045143,13.8147232960278,13.8243585601449,13.4124786977239,13.8383580290041,13.6530548944995,13.8248543411828,13.9003141233313,13.9651137797223
"FT01965",13.2335575841176,12.8754293261295,12.8938939832899,12.9051862561713,12.9576616036416,13.017628273918,12.968301678381,13.2831342643842,13.2140342340263,13.0955408567027,13.2329954988624
"FT01966",14.1688740930501,14.2611091115586,14.0837636830872,14.1641171963334,14.3082879731346,14.2013587990025,14.0413033504961,14.1263589250359,14.025702101926,14.1682289281958,14.2395851277253
"FT01967",14.8899733195442,14.969513726089,14.7347804806138,14.8503807102105,14.8996570010788,14.7274013253699,14.755329460192,15.4843725710596,14.4165296939043,14.9039930578201,14.661979310755
"FT01968",14.5234683273052,14.5026554397269,14.1720364738925,13.9348100480568,11.8385690067605,14.1562620309717,13.2768583273907,13.7790513796208,13.3969945438178,13.9374087514184,14.2802044352501
"FT01969",14.7508989861733,16.0365438061149,14.3563620245709,8.68326082936822,15.2216083280615,15.0018655147296,17.043657337924,13.3247543103203,15.3346289849356,12.7024547947221,14.7523168330673
"FT01970",17.0734632908728,16.1177673578469,15.5817583406999,15.3283334630013,16.4120723297627,16.8300168115259,15.9125330689139,16.1970581089069,14.4093067362478,16.3458027782787,16.0992124698161
"FT01971",15.2453159293106,15.359837376495,15.1399187092436,15.1428020386818,15.3027752126941,14.9719299247167,14.2207595960916,14.2653496052937,14.4266837208876,14.7027522167137,15.551118572584
"FT01972",12.5539240192211,13.0747760566203,12.9334408390865,14.044273005935,14.3454899166261,14.1228147371557,14.0074771232458,13.8530958159986,13.8311536404676,13.7417461613277,14.0228027434264
"FT01973",13.4276682709257,13.4153477906328,12.0354234132831,12.345773043819,12.0763210135308,12.1046009818123,12.7934922965337,13.4769522187365,12.2798381285183,11.8095074917532,13.1662353588841
"FT01974",12.9037806786585,12.7103141729365,12.7742065258899,12.4301863289601,12.3034257801308,12.77657349282,13.2217235656404,12.765666886594,12.7381314416045,12.5879486853618,12.9885495546939
"FT01975",12.3078683915994,12.7033988143414,12.4310783051376,11.700042858267,12.3874507944073,12.8555515617345,12.0267414085599,12.7565175964835,13.5846683960055,11.9496979634458,13.0149502601866
"FT01976",14.133967688668,13.9940089779356,14.0718952351734,13.7292512467223,12.9131871309153,14.0266392018765,14.0190102612842,14.2120665798355,12.9129408536657,13.2546309967757,9.07704093429502
"FT01977",11.8777559855998,11.256789257629,11.4480132171898,11.8379940080365,12.9630177664431,12.8245033031143,11.4024374165947,10.4651580500418,10.5135864486725,11.5891056410082,14.797195590311
"FT01978",11.16096727721,11.7189690297423,11.6598101548874,9.62072846640091,10.197971477364,11.333512869027,11.5834776310084,10.3885033583051,11.7567150802931,11.141087420894,11.8780430553085
"FT01979",12.0252237975644,10.8487524384036,11.496456993674,10.9702946800051,10.185057974805,11.3850474429854,12.862376524432,12.1142912189333,10.5337964513961,11.009864170757,11.2245417182521
"FT01980",13.5099259759972,13.2916496538603,11.4396763884137,13.6521623148326,13.6462872061669,14.0160599009608,14.0634357011776,13.8617149747235,13.7463108788165,13.9920263140621,13.9419067868567
"FT01983",17.9103220183796,17.9836279777664,17.4090852045557,18.42209692036,18.8728611222825,18.0586034955402,18.004037445481,19.3499219738603,17.3557614378253,19.2757684105312,17.3399898989416
"FT01984",17.1015130179081,17.1587356394678,17.0739931121491,17.2628580692716,17.4245090251674,17.4219761049355,17.6080692325899,17.5717483053998,17.4746407467757,17.8398563729926,16.469537303431
"FT01985",11.8167885123489,11.6659813073238,10.8165373960135,11.728879593365,11.7481184222199,11.6548291810078,11.8858452328007,11.0495055052012,12.4187788363117,12.0989165859629,11.7941275576687
"FT01986",12.7782103220961,12.7540069962702,12.8510651349861,13.0357722930988,13.3922713556313,12.7463164158658,12.9508733643747,11.4049264318223,12.5170481904375,11.8874509998122,12.7005777015515
"FT01987",13.6057361604501,13.9970496934231,13.221661427208,13.8986180946831,11.931750143759,13.8369101725273,13.4915661129892,13.1925853585844,12.8714664087947,13.8157474112684,15.0606436317779
"FT01989",17.393334094364,17.2939579654249,17.0583338993208,17.9066536163036,18.9131487605474,18.5419927171905,18.6769397835382,19.3566177956526,16.7812269792189,17.9129323766369,17.8780871413492
"FT01990",11.869536195974,11.3809837211576,11.6157616807379,12.1546102434849,13.3062550243888,13.1068894042032,12.1985267850001,12.239239607651,11.7035902112215,13.6364607856072,14.3069280092301
"FT01991",18.2345216974315,16.6024725397031,16.7187732071177,16.6025552144677,17.1549312590863,18.9356690278407,18.1652864908806,19.5817668699772,16.2012529571945,16.75010498107,17.1734657577983
"FT01992",11.9626508025986,14.0559733848389,16.0798969784615,12.4136369236286,13.2648560053665,14.2113147510913,15.1087605509516,12.5972604158425,14.6663340634742,11.2349047911399,13.144046988154
"FT01993",15.9972984291163,14.7591664685301,15.7664869343724,13.5638434708713,17.0109948225224,18.0142563937735,17.739937403379,17.7894439296773,16.0832879932126,16.8846745573115,17.1292197386468
"FT01994",13.9625928259229,14.4205546378986,14.2756590581732,14.4525301714195,14.8198955578156,14.3064949079478,14.4435691757669,13.9510544236969,14.3715869562598,14.7266298408777,14.5628154596504
"FT01996",13.2196076094923,13.5988564331789,13.633434263119,13.5336349268847,13.6351657450881,13.6547976156426,13.6840306780223,13.7267832259294,12.557846165404,13.6562406162726,13.6089075261608
"FT01997",14.5120513866988,14.510970396643,14.1237609849362,15.011908134247,15.4386872767844,14.6074931730359,14.6114354244,15.9215254738627,13.8489050882229,15.881977190204,13.9515960785283
"FT01998",17.1668914856259,15.6461119041651,17.0860380307845,16.1626818517615,15.6218583348184,16.6785521534524,16.7060943092248,17.0280012036143,15.4076533746776,16.8098417962032,15.0812109035214
"FT01999",14.5003929090185,14.3565434838153,14.4329517477651,14.5410333266093,13.4225933219076,14.7952206632292,14.8182440456514,15.188723205493,13.3217722627272,13.7076833342427,10.3875371109882
"FT02000",14.2280271010368,14.1805287429092,14.0101934866626,14.2971368367682,14.5868992433839,14.5451035486216,14.7583078622916,14.6055798359339,14.4903357212163,14.9166362796497,13.5116508166544
"FT02001",15.0823946786998,14.7108971039321,14.7000148907177,12.5912475802676,10.9929349325908,14.1612523225179,14.8497732583825,10.1748900564789,12.1201931997679,9.68399478907197,14.2698421935866
"FT02002",12.9557498266813,11.6565132314527,11.4165975025947,8.92983256009669,12.0034850638946,14.4267360450304,13.6675471074457,8.75574913587583,9.77388615738261,13.3987454912984,13.1324599089286
"FT02003",11.2783284009219,10.7972453374646,12.1656281256352,9.51128800822356,10.3280132023166,13.7418744880869,11.6330126456527,9.97713096184062,10.8036278903913,11.9982224917171,13.2459261136213
"FT02004",12.0712554329351,12.1015160117351,12.4820041126199,12.6618070894171,13.0907819437996,12.5416167324818,11.9934287163904,11.4790864316574,11.7516789815867,12.0596713895848,12.9382969619857
"FT02005",16.0241380952161,16.0998278404891,15.6865482653299,15.8783082047361,15.4983728506573,15.3943152847917,15.360664243225,14.9450357692245,14.9951683753138,15.5217664943644,15.5818381726095
"FT02006",15.0121746975634,14.263524777748,14.3104129531378,14.4970063911006,14.7541120032954,15.7251091452172,14.8723406311484,15.3593180552521,13.7982333073828,13.9330055698956,14.8773638055183
"FT02007",10.9818951245679,11.6881746574679,11.5928762455873,10.9544087606748,12.1204532411833,10.7391567151439,10.2621217217766,12.0855387399686,9.79013539503789,10.6851147564288,11.1858536058344
"FT02008",17.5619751144396,14.4316110285628,10.1131346518251,10.7883462096554,13.2826082385134,13.1722274961807,16.2880545483973,11.7906982761239,10.4768984786921,8.98563972044316,13.4877873232534
"FT02009",9.73076719903052,15.7018838460199,14.9533038722397,8.91921329724346,10.6870144762742,10.8889874096984,12.0214856370679,10.3982344397233,10.7503821004408,13.813465510035,14.686477884222
"FT02010",7.52124186640947,6.41339325427868,8.82517764517807,10.2714555669573,7.3766418168313,7.50665164758381,7.77796859732195,8.30709236951006,6.72843248640265,8.52677551646172,12.0846230526889
"FT02011",13.5073179853415,14.2415937049874,13.4933332507128,13.4444878179306,13.9664899397865,14.6884487272614,12.3307460716167,11.0069580908825,12.8374383377747,10.8345688449596,14.5329826400185
"FT02012",14.8133945707841,12.9781717163955,14.8074834732791,14.4078686860959,11.7221586360335,13.5936084771395,11.1466397491536,12.7086973122071,14.3458150501583,12.5503132478572,12.9902426442322
"FT02013",13.9608487408506,13.801702013267,13.7026559451423,14.9925099729297,14.1935442025791,15.0959210782257,16.3672741104643,16.1654659977604,13.371345354247,14.5240496107713,14.4391455280603
"FT02014",14.1493558798902,12.7323334996918,14.0248968667494,13.4265235882979,12.7489973062455,13.7226640740523,14.2219816554325,13.9981563457566,12.3575392869633,13.9555832630671,11.8898371966041
"FT02015",14.8247195064075,12.5713716425588,13.1637260346361,12.5619695410821,13.6953277159058,15.4791575250916,14.6194397997394,16.1615329653542,12.5272366673567,13.2935335526346,13.6603525854427
"FT02017",12.9569094822633,12.6318934535606,12.7996802180273,12.8495866501537,12.7493320375708,12.2326053662854,12.2745647095514,12.1763548748413,12.08648970538,12.1689293605624,12.3881037548261
"FT02018",12.7942442708844,12.3032237974947,12.3759440241083,13.0248762583491,12.7441578969844,11.7010199580345,12.5930534737344,12.540131493198,12.2394291145066,13.1403682723945,12.2045737111437
"FT02019",15.5801010097192,15.717001182688,14.8962666243914,14.6729539150707,15.1456513468659,15.4071023052973,14.9155265236642,15.7851040676055,15.3263187073591,14.6663960211689,14.3548335131478
"FT02020",12.6148132895996,12.0593663532513,13.4084188913115,9.5891853888545,12.7841726077574,13.4538195820413,13.7778199396484,13.8524130640392,12.5466443917294,13.8983590477526,12.5489488978342
