"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","IEM1"
"FT06466",91.69579531,NA,148.7531963,NA,NA,NA,7426.165017,78.59452983,NA,NA,20971.23942
"FT06467",NA,NA,90.83677859,254.4739407,216.2076503,NA,NA,211.0415783,NA,NA,2837.49677
"FT06468",NA,NA,NA,NA,NA,NA,444.4241208,NA,NA,NA,3650.589268
"FT06469",23145.98598,26936.29106,19664.35668,11012.05842,23286.14081,26032.56973,22701.77447,30228.46907,25229.21639,21714.32887,24019.09603
"FT06470",14265.04833,17833.11344,10763.27774,23080.46534,26709.60792,25383.14771,16978.42975,32159.32676,14522.94956,29208.014,19074.92408
"FT06471",17956.38071,12943.15983,15672.57923,7229.873456,16095.75083,19888.05364,15990.6206,8821.033023,3114.280652,22044.03503,1000.08575
"FT06472",242969.7723,273139.8865,316199.4768,227404.8868,303729.2471,305385.5485,307094.3802,265549.6222,301736.2174,275941.0843,280340.7941
"FT06473",22708.99701,10365.71625,11455.01136,13345.55244,21545.09415,22749.05095,18750.02699,43712.74581,22046.64128,22712.90877,23892.41067
"FT06474",7130.322165,10115.00225,9261.747958,12135.89413,13419.00972,20499.91055,18135.8862,16622.1627,14121.49564,20671.91906,25446.14132
"FT06475",14088.97826,22868.88675,19886.51708,31869.06435,25962.97329,28692.59171,18751.25864,43927.348,14946.22364,66038.57574,13360.15853
"FT06476",8858.681483,10935.42922,9195.221221,11828.49296,13802.42833,13360.33354,10390.3027,15868.64324,7736.461619,17818.81275,9176.519061
"FT06477",22477.1728,24426.33385,24667.25817,25730.15315,25125.03522,22161.27403,22571.28415,21582.92215,22275.79757,27176.45563,23104.92629
"FT06478",9148.664682,9080.364248,8291.135068,5514.863095,7110.13002,5460.57233,8874.261378,10554.02371,5893.015425,9887.133276,7344.394183
"FT06479",3555.293862,4749.914249,13394.68578,3688.416079,5712.724916,2942.389758,4540.835518,623.3850996,4267.861544,4376.017486,2445.03509
"FT06480",3305.285334,2494.418663,1867.979372,4964.979087,2686.694243,2929.377742,2920.760178,4645.46659,3303.570649,6686.429256,3573.920856
"FT06481",2015.712902,1858.781848,898.4512059,2005.913775,1924.074253,3126.534554,3083.218974,4061.191838,1387.546285,4507.57326,3340.505625
"FT06482",11102.68642,15391.49757,12298.80907,27164.18284,18265.25353,20247.09617,12676.18486,31370.91203,11040.28829,48848.29712,11430.01393
"FT06483",20728.2006,19169.48393,18899.14909,19671.24674,20312.85406,21762.95838,19633.42835,20121.111,17941.41488,18753.38906,18838.73802
"FT06484",16787.61124,14435.92324,14747.06534,13341.81821,9855.477913,13666.32102,9661.471919,11619.52771,14497.31262,9889.375484,12837.12637
"FT06485",2133.300761,1428.664265,1026.807,2607.316154,3586.356383,3317.358773,3004.928117,5840.51276,3898.94679,3187.176947,3944.456925
"FT06486",13480.94467,16035.75441,8563.622094,12051.09055,1033.281727,9158.06588,15404.95798,4320.011662,9358.527113,11469.69703,4246.833348
"FT06487",1854.122036,671.8844101,1900.250717,425.7031679,3096.602669,2590.724828,1248.432717,5198.335258,2310.925662,2343.927067,3492.554009
"FT06488",21916.01018,2534.15435,28334.59069,7345.008218,14244.90333,44878.8761,33979.72141,8007.453671,15924.13199,34413.63242,51390.24573
"FT06489",10714.00832,10593.55781,9302.256082,8888.186012,4401.135105,9891.788201,10090.16925,8385.182722,3068.041762,4792.054443,13962.73272
"FT06490",2060.974679,2309.437742,3546.512492,2247.244742,3418.761087,1695.799716,1419.184207,1250.980299,1499.512282,2033.913226,2450.86267
"FT06491",362.0549087,NA,NA,NA,NA,116.1946454,1531.67402,220.2122376,260.1311818,148.8491731,4988.859418
"FT06492",22317.21662,18219.33779,20417.56937,14365.47656,24558.98008,18265.46038,16876.23007,29008.39528,16443.603,25125.42722,17942.74733
"FT06493",60959.14493,70860.10583,45905.38816,98793.37114,77435.20741,71537.63757,67752.66559,140551.2859,54982.0476,118389.9129,48677.0344
"FT06494",22085.22129,22336.81308,17547.85197,24566.70537,21566.62082,18007.57174,18063.96491,22360.31548,14655.58044,17945.76541,14808.92546
"FT06495",104044.2989,117222.8048,72565.40519,121560.8234,117572.7968,128634.3157,111706.0276,154948.702,80220.81909,144123.3473,106785.349
"FT06496",35294.92131,41736.03345,43550.6823,34659.9022,45093.21258,44887.30176,44235.68414,38035.75826,41746.44966,40259.47466,40309.32404
"FT06497",4580.058781,4516.051592,3713.806512,1960.664638,5006.913217,4206.429695,4179.161023,7949.085532,4854.530515,5836.32354,6236.710602
"FT06498",13286.98339,4257.333373,2495.062461,42413.80011,10705.39025,2529.292518,17196.85649,5693.835488,4841.104888,7079.307465,1702.225296
"FT06499",7994.594383,7679.373283,7212.354432,9638.572089,8876.989541,15795.99424,7439.561789,15579.4128,5323.907226,13369.41963,9159.835807
"FT06500",2494.331046,3060.052928,3647.106686,1000.303576,3808.224058,1489.48392,3805.823036,3734.512155,1966.001636,3524.563459,1501.555148
"FT06501",2371.328651,3242.98671,3200.299683,803.1437068,1617.355921,1812.703913,3850.584369,672.028527,2765.957788,7573.965249,5290.936625
"FT06502",1560.599263,2025.563447,1665.340747,1869.107786,9113.496287,5170.617449,705.9231734,1767.136601,543.0003112,5091.577993,2726.85916
"FT06503",38598.4458,30473.88503,9521.208131,38054.41179,30628.57163,46537.03001,48848.8637,38685.24076,27044.11627,39363.25273,46907.15025
"FT06504",4776.381995,3561.564418,34284.70076,5592.625047,3735.853815,2897.630814,19581.25794,3372.801628,14573.95968,2668.687656,8052.594141
"FT06505",6909.249963,7074.728466,5651.51203,6095.784018,5946.004181,5808.080936,4629.895871,5996.195978,5102.057828,6354.56799,5324.468296
"FT06506",4046.723183,5340.560562,4179.644191,7698.018882,5058.969611,6949.894779,6198.982891,11020.73231,4008.191759,17222.66561,2795.78422
"FT06507",16881.13202,14477.73803,4424.727004,3208.77605,9366.280038,5187.679216,13899.7726,6522.653281,1012.318985,7435.36657,6217.26687
"FT06508",35988.23657,26122.64052,13653.35142,10948.47593,14102.69217,10512.72916,19114.35919,20627.89352,7393.163999,6355.794378,10346.23303
"FT06509",2677.775683,2018.570272,3475.012895,5278.454883,2985.135648,2914.321032,4881.568,3950.945764,4116.579767,4635.90028,3850.636202
"FT06510",3726.253219,2580.683157,2649.350817,3249.578451,2493.50463,3442.604606,1719.516536,3160.076578,4465.375551,2110.179486,3980.625722
"FT06511",2036.801674,3407.873019,2468.365733,6007.755808,3198.411719,5225.852831,1389.494981,9072.102379,2491.405151,11000.65124,1747.882931
"FT06512",3106.671817,4047.395508,3827.18465,4885.447208,4501.711268,3120.392873,2996.636425,2919.036004,2548.63704,4680.770025,3813.89449
"FT06513",12101.25782,12538.69874,12078.39233,9565.708479,6852.18223,9128.716626,11929.67439,10144.67468,4205.867246,6339.998089,11228.03542
"FT06514",21633.38278,16964.16376,4916.838028,824.2626562,10879.87062,6969.783484,17240.00832,NA,2019.478418,NA,15419.75632
"FT06515",8083.626537,14378.0225,9227.302888,5706.195653,8475.166384,7491.625239,7410.869625,9622.352715,6479.128374,5572.58444,6419.348566
"FT06516",4860.492374,5038.734343,5131.652479,4214.063399,3834.44932,3562.133897,3106.150356,4309.961154,3880.643597,6638.066097,3721.038541
"FT06517",6375.409413,16333.00784,5169.706445,4510.028358,12417.71979,4650.585914,8072.193308,21023.67895,4404.488989,715.061295,4687.014852
"FT06518",4849.097197,12120.18027,5338.81618,3156.168515,6360.283195,4856.64334,8260.984505,4369.173117,3374.663176,1700.310075,4757.710401
"FT06519",1753.04432,127.347221,3952.192167,440.8174334,1071.375888,9720.675915,4543.493023,1376.188881,1895.665302,4168.20691,9597.244207
"FT06520",NA,NA,NA,NA,NA,NA,299.7319253,NA,NA,NA,2480.883755
"FT06521",NA,NA,NA,NA,NA,NA,1484.730327,NA,NA,NA,27498.00365
"FT06522",NA,220.7512068,399.7623962,311.983667,85.79665326,90.73600542,222.6464009,339.1214044,74.04368016,306.9075173,8705.244973
"FT06523",26253.25954,30087.9236,16948.71228,28386.52649,29819.89818,33305.19866,27009.46867,38535.97482,29659.75092,35366.28758,26659.45916
"FT06524",4504.285617,4204.928601,3284.290493,3773.942407,4927.329696,3457.860475,2255.870005,6060.595747,1026.294673,5680.211978,2083.140841
"FT06525",4209.494713,4599.204524,5330.537279,3510.311164,5183.507704,5191.268988,5468.413651,4184.864066,5010.248803,3928.795698,4073.727808
"FT06526",5257.920261,4473.226568,4134.887443,6888.368824,3377.467881,2400.804727,3799.55433,2880.723251,2067.60408,3940.305593,3216.977444
"FT06527",2153.964957,1358.397132,3011.730035,1443.995465,3597.644135,3427.748044,2745.905936,3172.889669,984.0405952,4295.319858,2920.903744
"FT06528",3435.595239,NA,NA,NA,3744.477656,1876.746032,3699.346489,4611.266123,NA,NA,3506.466187
"FT06529",27053.45377,28204.27945,25721.76129,36487.77687,9639.505962,16682.22605,13277.19199,25827.95316,32911.21571,27485.38904,27608.76203
"FT06530",6302.188149,7056.296923,1291.807175,7887.088068,10057.55378,9872.863171,9755.654662,9270.624105,9920.425384,7630.53638,9315.98681
"FT06531",6238.485328,1353.784699,47958.00973,1097.259619,12887.71974,5126.216969,8383.738992,417.5931258,280.5083686,11023.06672,10748.83184
"FT06532",11085.87515,8175.765645,2458.571633,3462.241937,4624.215622,1376.948835,5032.104694,4781.867728,1641.329553,1708.845668,3503.390149
"FT06533",32260.93559,31901.50209,32336.13184,33736.38357,31476.1947,34915.86467,29768.54596,32389.54183,30805.9806,30734.9339,31405.87316
"FT06534",4259.528858,5095.662612,4515.214354,3523.278664,1791.604155,3385.734022,4265.437156,5685.42116,357.5456951,1227.364645,4654.301449
"FT06535",4994.605267,14916.43415,8497.733925,1978.391898,2529.534949,1944.55686,6317.921425,212.8756504,6932.700735,959.5439035,3213.136985
"FT06536",5043.650707,6033.345169,4547.467752,3627.569408,4235.082246,2031.947305,6784.445209,550.4432771,7238.797413,1772.807471,3424.172381
"FT06537",6524.111431,4448.564351,4207.643122,3645.009399,11690.16381,8335.729501,4056.771447,5897.256061,3022.900678,11727.19045,14975.05468
"FT06538",12904.72969,12208.18703,11727.86194,11665.4716,7767.967448,12142.7275,14142.65607,10709.5879,6458.163236,8446.756196,15017.27631
"FT06539",17950.37643,23082.7612,32429.19235,26276.648,24951.25647,21014.99361,15273.87162,7804.348059,25302.05017,10571.8077,15706.35187
"FT06540",98332.01896,90751.37692,69005.49869,18280.66825,78284.66723,98643.29981,128584.1609,5473.177405,87341.64727,862.9390216,132279.5518
"FT06541",114.2530772,NA,NA,NA,119.4769238,102.9680859,276.8256369,NA,91.03864519,85.16630655,4357.67526
"FT06542",NA,NA,NA,NA,NA,NA,98.64426108,NA,NA,NA,4037.490517
"FT06543",3914.1489,6695.056875,3108.369478,8986.902045,11751.28142,6900.544134,4418.044358,11483.93904,2131.460716,8136.759399,4400.460195
"FT06544",385315.9665,370057.7903,90409.88392,122670.0287,442112.8795,460198.0619,132548.9558,167752.4842,97527.03346,197067.61,95744.56649
"FT06545",21487.16641,18938.32864,19994.13769,22059.18734,27811.85399,24258.71002,23698.14212,30725.6985,6291.455415,16578.56993,13306.76525
"FT06546",13382.43855,9939.162411,19877.1627,6357.263072,12519.41269,21234.71177,55949.88158,13327.42974,7226.393677,19716.07931,53023.68989
"FT06547",7704.72304,8121.57214,7370.433443,8346.203058,8367.936936,6475.147299,6077.002856,5654.945174,4833.009406,6119.269135,5982.804585
"FT06548",9342.249761,3573.076979,9353.041235,6532.720481,24938.55498,16458.29201,45306.00858,64563.62335,26906.95799,10506.94802,12675.45869
"FT06549",24818.3598,26869.65508,26857.56706,19003.67721,27780.85982,37650.50721,33070.6788,39595.89498,31052.33331,34661.66185,29796.54422
"FT06550",50702.85544,57185.53051,54172.58648,77465.66931,57389.94132,89558.69151,83422.86109,130180.8642,62493.48204,118197.2868,65468.27588
"FT06551",123640.1128,99705.89347,127020.398,146632.0636,137695.2313,144223.0522,134545.9728,124228.9956,121430.658,174289.2438,117889.5092
"FT06552",7824.820344,5193.323706,6047.182052,6308.102667,7139.07855,7765.923108,6287.481011,6556.163144,8026.3675,2500.627884,8159.516
"FT06553",6022.797328,534.9040968,8044.383134,1171.281883,1641.913774,12186.24585,5724.572753,1068.235689,6743.120916,3268.848179,13655.66424
"FT06554",10206.40917,8637.155142,7705.646955,8342.417229,2497.277474,3262.130696,2287.40364,4283.359584,7264.665403,4653.960341,7342.621406
"FT06555",37582.82032,57678.58331,57745.42366,74664.5051,82171.3684,69684.64187,69479.65475,108975.3704,53868.28583,192856.2178,34866.5645
"FT06556",33598.30038,32439.6933,31255.00035,35673.00783,34701.83481,36225.7172,35283.96888,35378.57393,37923.07914,36844.92878,38584.44708
"FT06557",18715.47911,22124.29734,26174.17962,21088.26135,21927.29375,22921.65972,26947.63247,22238.64973,17532.66639,28313.60697,24984.5497
"FT06558",1358.999716,461.1118716,477.4834296,541.776435,3827.00142,2803.706277,809.3652337,5787.165355,293.3743631,6624.598976,4362.676311
"FT06559",1228.221694,155.3673711,15468.82195,3140.124661,3251.672728,2108.988415,2105.626035,419.6823591,NA,2115.176235,3877.620064
"FT06560",9740.955123,4090.847759,4025.535237,12737.5349,8914.288055,5557.814509,6603.416616,10133.50275,4434.10301,7822.258839,7985.416538
"FT06561",8765.659938,24412.73082,11364.69123,40378.4571,19613.48765,22263.09351,10901.52063,75483.30986,5628.48192,30820.95615,4443.413346
"FT06562",16414.32152,14593.0821,9789.411958,18387.85025,8004.126017,8717.759145,7173.08258,8543.557326,7040.4963,12334.46387,11027.14321
"FT06563",167710.5496,125960.5787,107799.9398,83486.67902,120078.2592,95122.46516,101919.0882,179439.8505,90328.72812,81557.92472,103368.7078
"FT06564",37822.24643,28565.08547,21788.48721,9391.520297,47925.96147,36566.88353,59454.31144,48926.91929,21414.43603,28722.64428,42557.21195
"FT06565",6930.294321,25394.32565,19471.85523,9730.789828,9614.28523,9864.015829,12185.99997,524.6586662,22019.59606,4762.067704,11040.02068
"FT06566",23763.67873,33019.7987,15035.0711,670.6961777,5693.970639,44093.80806,56645.82947,989.3554733,NA,NA,47673.07942
"FT06567",3292.971498,2240.535126,2900.77476,2509.662771,1645.366298,3075.837636,2067.95257,2121.245045,1140.767752,2135.22502,3386.416914
"FT06568",4378.263913,3844.087885,3302.581408,5050.258379,7000.201695,5524.774893,6388.947757,5562.55842,5434.312299,6628.205764,2615.296606
"FT06569",79725.04034,72356.29567,63558.80957,86740.66682,31490.19811,33903.81597,86386.86375,107444.6109,22304.73563,41641.63003,72447.72386
"FT06570",3134.672449,1017.488023,868.5972565,NA,2167.532701,3536.314109,258.9302659,756.0772103,616.1017457,1875.209303,1773.048254
"FT06571",1428.2299,972.3856314,2639.689403,NA,753.9544661,1507.946607,9002.562063,824.525237,244.7888523,2108.470969,12398.987
"FT06572",111.14493,327.7638143,181.5238675,NA,1143.066451,552.170977,NA,127.4580908,211.5920389,567.5553191,2421.880848
"FT06573",10337.62081,14150.20341,13247.52821,17940.78671,20582.45969,17707.78313,16715.84922,27035.79208,13019.57372,46791.66629,8641.376932
"FT06574",7437.515169,9198.509285,11205.96401,3746.445085,9961.026042,15079.06708,16536.46877,13820.61633,39559.60927,6793.937979,6445.367804
"FT06575",8922.433922,8257.116991,7524.12404,9186.406429,9593.243244,8868.168159,9490.437278,10085.01001,10854.02573,8863.542918,10230.368
"FT06576",5626.761058,4451.085714,5996.384812,5038.662076,7253.21477,4603.976767,4750.369324,5951.950847,4530.408158,6744.549659,5156.334779
"FT06577",20166.93624,18397.8582,19417.7072,20947.85385,21023.34021,22290.06254,18114.88995,18776.97954,18272.89276,18104.37132,19675.52199
"FT06578",8611.020411,7471.032455,6484.322584,5893.714089,6815.180989,6810.695793,5291.19992,8744.24441,8039.240011,9837.312759,7072.499566
"FT06579",912.8647517,1115.668663,417.9866466,616.772347,806.3904442,928.2604641,455.7522865,NA,NA,NA,1562.606948
"FT06580",35482.33801,32404.48467,28672.4102,4024.649136,27721.53181,19588.24371,22038.64913,25959.85861,18019.0315,17580.68852,33673.45894
"FT06581",13208.96179,4595.49762,14073.08009,11610.65197,6323.731226,10643.44429,13397.02131,3036.159157,21746.15485,53354.42666,19834.38064
"FT06582",2069.124779,936.0664602,119.8022115,149.8886574,3598.049392,6777.744206,25491.65301,2871.10708,NA,3537.078884,3264.899307
"FT06583",4740.086178,6709.210646,3044.599225,257.2651791,756.8549031,8618.415626,12646.08368,92.39434576,122.8577388,NA,8638.688111
"FT06584",3788.291242,2414.775087,1952.002463,2428.545638,3833.380513,4535.370763,3075.913732,4265.30723,3090.453186,4497.639868,4989.329439
"FT06585",353.1864096,1259.136515,3473.274554,233.7688302,1048.320376,4224.417694,387.1093905,205.4637922,116.7136312,373.3767654,1990.788828
"FT06586",1773.355087,1742.97634,1604.153148,1612.447795,2121.263573,2219.540422,2606.764897,4536.035278,1784.603768,2154.684465,4169.416829
"FT06587",NA,NA,NA,NA,NA,NA,NA,447.2488037,NA,NA,4610.026279
"FT06588",501.0556693,622.3911878,150.1716726,2132.667936,221.9644935,434.1540091,1274.266247,162.3850206,233.9529811,1124.625971,5660.964943
"FT06589",2178.214706,3437.470077,638.1244973,1418.939938,2167.118688,2795.549553,503.4334509,836.0983254,910.8010043,3988.619798,4135.682316
"FT06590",7357.795551,8777.23277,8809.388125,9670.125867,9698.921442,10990.86109,11958.5509,12667.0291,10515.82849,18346.0181,5041.853264
"FT06591",18708.65307,17251.81504,22458.68803,28533.96982,28390.91712,21912.9321,19957.97119,32323.72011,18835.66219,47343.79024,19815.315
"FT06592",32365.0064,36278.32714,26197.61279,42362.65253,37243.5116,37494.8044,35380.4096,42361.81546,32902.52191,41810.77631,29971.27912
"FT06593",9061.982308,11191.13497,6693.763259,7994.903237,5677.228169,6332.926681,4250.402326,6291.50556,4501.257018,11450.43785,9061.757624
"FT06594",7433.225517,9776.995541,2131.721631,12645.6248,9455.21652,10741.97627,3137.665021,19227.83981,NA,8588.141299,5401.232649
"FT06595",159.2737076,222.6789709,618.4073109,423.5976999,904.7740723,3364.787527,4107.450282,2357.879539,4421.027768,4319.452285,2567.551609
"FT06596",1655.734309,4456.998622,2509.086931,2400.656655,1669.664677,6973.652306,NA,3480.89159,146.5455599,3195.574616,6321.943023
"FT06597",502.6907072,488.1709705,2455.247673,1005.479696,685.1097344,1852.428067,2195.420524,380.9892402,2379.395429,481.9378412,16437.66214
"FT06598",34747.7542,35653.60128,50617.12387,46531.44246,53289.85583,133912.7706,81062.6118,64726.42409,43671.25933,34427.04119,156030.3273
"FT06599",2110.470553,2048.90439,2623.47518,1617.105358,2911.493266,23172.012,13963.83615,14975.91044,6674.625519,4443.891769,20192.95227
"FT06600",10450.3585,25328.48331,9304.790375,22116.47877,89624.45196,15385.70079,18910.43042,31348.44313,19110.84846,74614.68802,3949.014294
"FT06601",10409.21278,16658.83693,11311.37936,11343.4931,23548.39638,14063.01285,4901.290204,15862.80324,1726.414949,48499.59036,7967.093879
"FT06602",19592.20436,18521.06069,18453.45719,20339.61784,38127.98881,19840.7917,36976.90108,20158.67303,17638.20565,46420.28633,22579.41898
"FT06603",10967.52083,12839.22423,12480.81667,14980.77202,12474.71993,11837.97068,13315.36899,8700.753193,11269.53306,16017.15493,12642.78669
"FT06604",67158.59374,82329.96805,52251.37946,103403.6049,94676.07978,95139.43881,80685.55516,161975.1405,55058.77017,133395.4977,57660.93431
"FT06605",5655.217321,5418.447623,4614.076277,3801.536484,5348.955396,5299.289762,5004.983372,10191.95163,3885.865003,11134.25034,2874.089547
"FT06606",10793.7217,11500.40148,12691.70364,8731.004779,18090.82017,16391.48048,13998.47948,7638.497155,8601.008479,9224.100313,12598.02993
"FT06607",38882.33793,40593.76618,40543.25193,39688.37385,43118.01424,30056.40834,25173.4934,28937.49472,27738.28216,28364.22416,32997.25761
"FT06608",73144.44038,70896.99516,72958.21037,65008.45977,75533.51001,48399.24664,48596.82706,40984.98035,36871.58473,43477.61959,49678.51129
"FT06609",11290.18175,7979.672172,5148.551235,748.8805458,4728.252994,6426.725268,11548.28198,1839.434036,13754.97002,335.8297437,7386.177328
"FT06610",1732.379403,3086.157372,2717.644604,1999.779356,4967.724905,7346.545506,724.2121752,992.5020244,932.4458023,620.3937937,7018.594281
"FT06611",155.7153991,160.1961894,NA,699.2176786,NA,288.4396223,NA,106.0629492,181.9288123,472.6887433,1719.754339
"FT06612",6951.200768,8669.063648,5070.47583,6243.007054,7579.791058,7864.39707,6624.659768,8740.343782,5049.501768,7887.752824,5463.366781
"FT06613",5323.367312,3932.183277,4798.82176,7573.361034,7662.93418,4337.674546,2918.94171,7215.44916,2773.228401,10394.39664,4655.406177
"FT06614",2673.741574,1497.254425,1166.237964,642.3693458,5278.354368,4327.272206,9478.829587,11292.58841,1764.350383,5464.879774,4770.9747
"FT06615",6501.834811,9343.157945,8765.936195,8192.96808,10041.94491,24916.62464,15415.02455,11526.5433,7221.389189,6773.050698,33723.76131
"FT06616",3555.166828,12176.91287,9042.752917,6733.372521,10746.74039,12233.21971,15310.27518,31510.42457,11681.473,13259.7871,4378.111159
"FT06617",5274.745361,4391.030925,4385.050404,5346.907702,5817.329984,4677.50126,5047.886587,5785.28973,2555.58558,5402.871522,6682.917902
"FT06618",26556.57612,40925.61966,30857.11383,48044.60403,64420.9394,43521.63476,42898.34283,60958.36224,24894.45794,109153.0511,48259.08153
"FT06619",17384.65247,19741.89528,9428.798488,24879.28651,22848.16137,25252.52814,18459.16662,38144.98529,12693.41933,31784.50304,13495.32106
"FT06620",6616.138933,6599.377368,6746.221127,6961.262438,5858.125073,6909.850379,5824.618767,6262.798935,6292.343132,5773.568329,5638.487708
"FT06621",15402.76352,14651.97236,15726.37627,12835.28938,14586.90469,13352.67962,8069.574544,14228.5536,12230.05615,14573.46103,17079.97354
"FT06622",449.6794511,2417.131568,2268.26799,10145.89958,6099.952632,3046.93255,1342.49007,7561.628074,1214.931659,4456.191728,5536.951117
"FT06623",14685.21542,25739.09675,19983.20333,37980.46269,30444.94678,22717.81893,27524.52998,30104.60795,16392.03725,35893.12,33592.86596
"FT06624",376.2762582,206.9085747,375.6629652,2429.398748,239.6159407,267.4704178,225.5684135,NA,499.9043133,1026.779417,2943.083172
"FT06625",NA,326.4517344,NA,NA,936.8280848,NA,NA,298.0602241,NA,796.9223938,1563.583174
"FT06626",6115.048396,4873.833223,4380.762748,4679.710302,4951.833826,3112.976746,7327.856028,3294.35794,2534.285779,3737.569587,4009.478772
"FT06627",15574.84322,12104.43837,9871.871867,972.1002196,9021.476368,11315.77323,18968.60672,5517.758701,86067.85828,549.4763485,1993.956295
"FT06628",1406.116814,1717.922649,3501.963349,1549.033037,2764.303422,3458.773267,2792.717086,823.8898061,2401.507195,2742.743617,3082.787973
"FT06629",5185.976834,2798.104787,11553.53198,6096.294844,4396.428798,6644.621672,6226.174029,1746.555255,8023.858815,18315.27533,17567.94546
"FT06630",NA,415.2763483,NA,NA,730.5342532,NA,1189.110707,184.4290802,205.2653499,107.4641996,39066.67645
"FT06631",15284.48877,16211.36172,14976.11465,15688.83694,3055.492123,2353.901984,2931.727895,6639.242837,9578.532679,8298.359437,4874.378044
"FT06632",48043.95139,65332.63597,38604.22847,75964.39196,92593.71718,80679.35151,62920.40962,101378.1777,51821.31861,94207.39656,64160.15469
"FT06633",11564.94978,8461.194691,11686.31884,352.6745468,13011.58785,41987.25636,30143.51437,180.0342126,49319.16812,12448.3049,4662.867318
"FT06634",8133.16661,7242.478903,17483.57374,4486.587738,4930.516932,9241.257559,6616.937288,1854.376718,15076.92971,16054.88253,10567.82037
"FT06635",NA,NA,NA,1964.657037,NA,99.50596569,489.1635873,NA,139.3535542,NA,11752.94691
"FT06636",1079.126958,2209.748023,1869.047106,1519.720299,3276.792841,2951.127161,1753.830119,1651.670062,302.4789828,506.7598424,5667.388699
"FT06637",19352.48903,28420.26326,30118.62861,84524.50666,118723.665,22993.16349,30644.65229,134151.838,23949.51903,90403.93899,18411.31827
"FT06638",3439.599845,13713.746,3746.155217,7559.995347,24632.33161,6779.428911,6261.023019,11766.03242,4786.65084,34106.29183,7877.79118
"FT06639",8548.032597,8171.818838,8431.737731,9612.856161,8489.160429,9935.858887,9087.586742,8422.044077,10611.5152,9867.508147,12133.10817
"FT06640",1228.716509,1505.412983,7708.6463,2251.669001,2817.160539,749.6615727,7457.161555,3152.317327,9880.408432,505.4502601,2689.915765
"FT06641",15080.09235,19994.91493,13717.61523,25545.17652,23547.54467,22286.56975,18859.25706,37620.68069,15286.4296,37723.18113,12870.23317
"FT06642",18125.95957,18892.2016,25900.55818,7114.993195,11115.80389,10039.13691,12083.51344,25563.70122,1095.584953,21272.07263,7538.947385
"FT06643",4672.020683,5335.846857,5788.241584,5750.520333,6059.59143,5880.293208,4756.467131,2936.770287,4679.364267,4728.731618,5317.66102
"FT06644",5161.796333,3942.177337,4477.693002,1138.297469,5774.286641,5552.055275,3624.46298,5423.602644,3771.200344,3261.339353,4501.462031
"FT06645",3696.552028,3637.800075,3898.794143,4675.165619,5638.595511,5625.912267,6531.432171,6564.326669,6391.066704,7276.979123,2449.065782
"FT06646",2356.53726,3719.280651,1991.021484,NA,3406.677546,NA,845.7040416,2981.406301,2197.999871,871.205047,3722.62337
"FT06647",NA,412.2532221,172.1066079,NA,NA,177.0458934,336.89992,102.2598236,NA,NA,7783.815017
"FT06648",11679.01676,15224.44921,9428.188181,20559.02724,23686.2106,18742.70118,15013.03695,26900.03667,11009.54103,24560.46119,16146.48573
"FT06649",5536.547461,7206.526136,5737.326141,22725.65063,30605.5906,6293.768942,7266.525126,33454.67721,6898.435416,23070.95349,5448.753034
"FT06650",3535.250816,4288.697515,3034.090201,4014.684914,5608.27656,4920.740542,4792.328592,7635.668192,2808.656562,8811.829236,2042.251509
"FT06651",2031.387211,1171.0934,2211.576168,3054.556799,8957.36964,2183.058732,2283.973204,5418.977631,449.9544834,8466.385417,4725.273637
"FT06652",1204.225518,1711.710345,2633.859985,6191.618769,4824.229877,2493.355242,1808.505886,1743.118816,472.0613682,2026.731894,4369.678823
"FT06653",6787.107312,5472.077122,6488.337049,5430.455292,8020.69525,6861.888378,4658.583218,5917.500681,9924.816194,8035.310525,6399.80621
"FT06654",11836.82599,11221.67864,7616.182708,5908.12007,9705.712014,7891.689526,4730.581997,9045.981196,5670.819763,8756.78621,9633.339073
"FT06655",27128.21782,29976.60044,12838.42558,30246.30984,38892.01851,43807.34816,11093.28569,45684.82855,3255.887767,27953.59528,13354.7895
"FT06656",20265.19588,9817.232127,13325.68048,19358.92033,28651.9834,16516.95477,14120.48012,33007.41357,20738.71337,9643.261893,21458.50252
"FT06657",7789.579405,8851.166874,7168.995937,7486.825087,10862.76117,6718.092564,9631.739565,5099.377259,4726.317354,8692.642693,6294.907987
"FT06658",7143.184762,9792.999674,9757.732577,4879.777452,15635.79354,10008.85744,12076.23351,15427.86134,9186.311807,7709.174116,8947.688953
"FT06659",1923.522582,5047.35741,3008.902333,2264.437738,4662.701468,3329.888438,3223.741034,3795.797623,2662.892579,2561.935776,3243.760345
"FT06660",2958.294629,1977.94363,2515.783429,NA,3164.889439,5891.666527,2830.863725,2334.422318,2608.683898,2124.53925,4151.091984
"FT06661",2736.564262,7024.892042,2376.388397,2396.892185,5061.820601,6041.474362,6868.289474,7271.24667,4887.956251,2877.714987,4811.054483
"FT06662",3877.398757,10849.15997,5000.095173,11415.23032,16177.17235,8713.249796,7828.551457,24871.529,2835.209877,28091.17214,9276.596858
"FT06663",20940.28839,17829.33266,10115.32244,16197.27736,31979.54611,21683.95831,18146.37615,56368.56657,6748.862623,41620.31343,8135.31718
"FT06664",67177.7747,83999.20551,48447.92908,90799.37205,95360.74987,100432.1824,75275.52335,113386.249,48362.16918,99745.3363,70995.46812
