"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","IEM1"
"FT00065",15.3117454629223,14.8786279152059,15.6910497000577,15.6625986879893,15.7510729469561,15.2260476799808,16.0390840173464,15.37358620278,15.7233223201617,15.2874383926573,17.2175239077596
"FT00066",10.5305299604645,10.5613890494303,9.58416883008196,9.12864143535437,12.7520328577932,14.1139803471044,10.5054505403905,13.9971775287467,10.6502906720902,12.3144924930654,14.0711099129997
"FT00067",13.4606427612503,12.706747279553,10.2876404502656,13.7200526832607,10.895285539895,11.347542474771,11.2972431863646,10.2147442549696,12.4713020066,12.2684913229522,15.0985599420425
"FT00068",15.5622398336176,14.3152955149282,15.3629647843487,12.3692115807442,13.2860850360227,14.6604047501878,14.8729693540497,11.3389596205502,15.5199350727391,12.6027900754981,14.9687173930436
"FT00069",16.7791574342408,16.3363894696071,15.6416825169684,12.7465180011503,15.3114215086845,15.9571550150179,17.5795623774877,11.5428951253126,15.7874978978339,8.97387152399675,16.8193061147932
"FT00070",13.2008889849995,13.3771323692123,13.4276089829765,13.1924205840773,13.2147421023415,13.3806668165832,13.3563784238343,13.3406219476876,13.5436073104859,13.1892342360609,13.1524590665608
"FT00072",16.6698374060326,16.7396383637946,16.8060365464305,16.6046339749676,16.5337363283544,16.5459175398776,16.5247652180291,16.5674935477898,16.9478920610799,16.5469261025028,16.5357446717937
"FT00073",14.2603606568998,13.5155357545205,13.0656850035227,13.6786832904101,13.8877597183357,13.6124717524259,14.070516955133,14.2574972396151,13.975084587668,13.4467771278245,13.7216561432246
"FT00074",12.3542010048545,12.5625174646187,12.4482250130577,12.4135069010855,12.2284563552259,12.2528479531,12.3825814225968,12.4395768499782,12.4936432750947,12.1398015202794,11.8810177806219
"FT00075",13.1817064657582,12.6096798363479,13.5602398443376,13.1276052885744,13.1655129247038,13.5799419124817,13.3966117486443,13.5729038646302,13.756357614284,13.4486151334491,13.4414242126973
"FT00076",14.563431308488,14.0605490306259,13.5530050978642,14.3103600969277,14.6962133046617,14.4375724758149,14.8577496353833,15.0177962347325,14.2827396515581,13.9037595713341,13.4168721389891
"FT00077",14.2692783757423,14.0200561817339,13.9571584135059,14.1591547219065,13.3922931783292,13.7586584383726,14.1750628531959,13.7593842836562,14.3494869680473,13.2601227333588,13.5094389528065
"FT00078",14.8163154413285,14.6124352882375,14.4806659190377,15.7333378615722,14.5744160693234,15.0796886653089,15.7712352883394,15.8553387782105,14.442671432635,14.5795189361392,14.6498755812273
"FT00079",14.3696833136516,14.2626484356499,14.7573806346238,13.0911663650688,12.9906462314647,14.5204953376213,14.9933313431601,15.2875700724951,15.1255810238537,13.5307951585436,12.3165879549957
"FT00080",14.1620596415293,14.6245592014761,13.9068293859157,13.9883240147001,14.0533803700158,14.1012547766863,14.6288350623844,14.2766906301616,14.5295833311146,13.4722242679029,13.9913620450439
"FT00081",14.2441475225049,14.6058832478777,13.9815616671653,13.3976423967325,13.5532520297336,14.1154354898504,15.4191647009139,14.8671941780063,15.0938760126565,13.0718010876631,12.6482248982399
"FT00082",13.2696448416607,13.655088300796,13.4898198755619,13.7840735241522,13.6556269837429,13.3945946440078,13.8941429596031,13.5166944229706,14.1410665950931,13.9594746761647,13.6730261410687
